direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.031509434,0.031,-4.988072352,-5.011587974,1.8631,1.6169,0.2462,0.005476697
0,0.062971698,0.031,-3.989152618,-5.011587974,1.9852,1.6169,0.3683,0.008192801
0,0.125,0.031,-3,-5.011587974,2.6095,1.6169,0.9926,0.0220803
0,0.25,0.031,-2,-5.011587974,3.2297,1.6169,1.6128,0.035876594
0,0.5,0.031,-1,-5.011587974,1.8627,1.6169,0.2458,0.005467799
0,1,0.031,0,-5.011587974,2.9805,1.6169,1.3636,0.030333162
0,0.031509434,0.125,-4.988072352,-3,2.112,1.6169,0.4951,0.011013456
0,0.062971698,0.125,-3.989152618,-3,3.2317,1.6169,1.6148,0.035921084
0,0.125,0.125,-3,-3,8.1973,1.6169,6.5804,0.146380419
0,0.25,0.125,-2,-3,9.9416,1.6169,8.3247,0.185182219
0,0.5,0.125,-1,-3,3.4768,1.6169,1.8599,0.041373312
0,1,0.125,0,-3,2.1117,1.6169,0.4948,0.011006782
0,0.031509434,0.5,-4.988072352,-1,9.5661,1.6169,7.9492,0.176829255
0,0.062971698,0.5,-3.989152618,-1,26.829,1.6169,25.2121,0.560840947
0,0.125,0.5,-3,-1,33.565,1.6169,31.9481,0.710682674
0,0.25,0.5,-2,-1,22.617,1.6169,21.0001,0.467145377
0,0.5,0.5,-1,-1,7.0835,1.6169,5.4666,0.121604036
0,1,0.5,0,-1,1.614,1.6169,-0.0029,-6.45E-05
0,0.031509434,2,-4.988072352,1,10.189,1.6169,8.5721,0.19068561
0,0.062971698,2,-3.989152618,1,21.103,1.6169,19.4861,0.43346658
0,0.125,2,-3,1,26.197,1.6169,24.5801,0.546782162
0,0.25,2,-2,1,24.83,1.6169,23.2131,0.516373368
0,0.5,2,-1,1,18.137,1.6169,16.5201,0.367488171
0,1,2,0,1,6.0841,1.6169,4.4672,0.099372471
0,0.031509434,8,-4.988072352,3,17.498,1.6169,15.8811,0.353273672
0,0.062971698,8,-3.989152618,3,32.308,1.6169,30.6911,0.68272082
0,0.125,8,-3,3,46.571,1.6169,44.9541,1
0,0.25,8,-2,3,44.601,1.6169,42.9841,0.956177523
0,0.5,8,-1,3,34.15,1.6169,32.5331,0.723695948
0,1,8,0,3,9.1996,1.6169,7.5827,0.168676494
0,0.031509434,16,-4.988072352,4,2.8553,1.6169,1.2384,0.027548099
0,0.062971698,16,-3.989152618,4,4.7187,1.6169,3.1018,0.068999268
0,0.125,16,-3,4,9.5656,1.6169,7.9487,0.176818132
0,0.25,16,-2,4,8.1941,1.6169,6.5772,0.146309235
0,0.5,16,-1,4,11.926,1.6169,10.3091,0.229325023
0,1,16,0,4,7.3285,1.6169,5.7116,0.12705404
