direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,6.4629,17.146,6.2659,0.19700000000000006,0.03567483384944135,18.179,-1.0329999999999977,-0.03529813770715864
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,5.9598,20,6.2659,-0.3060999999999998,-0.05543181036199993,18.179,1.8210000000000015,0.062224500256278875
0,0.125,0.031,-3,-5.011587974275212,6.7074,19.996,6.2659,0.44149999999999956,0.07995146773872251,18.179,1.8170000000000002,0.06208781821288228
0,0.25,0.031,-2,-5.011587974275212,6.581,18.629,6.2659,0.31510000000000016,0.05706162510639071,18.179,0.45000000000000284,0.015376729882111832
0,0.5,0.031,-1,-5.011587974275212,5.0913,19.245,6.2659,-1.1745999999999999,-0.2127089331957045,18.179,1.0660000000000025,0.03642576456518033
0,1,0.031,0,-5.011587974275212,5.4661,20.374,6.2659,-0.7998000000000003,-0.14483620361818877,18.179,2.1950000000000003,0.07500427131385615
0,0.03150943396226415,0.125,-4.988072351863872,-3,5.3416,19.624,6.2659,-0.9243000000000006,-0.16738197424892715,18.179,1.4450000000000003,0.049376388177003246
0,0.06297169811320755,0.125,-3.9891526177630077,-3,6.7045,19.616,6.2659,0.4386000000000001,0.07942630520997448,18.179,1.4370000000000012,0.04910302409021018
0,0.125,0.125,-3,-3,6.0851,21.237,6.2659,-0.18080000000000052,-0.03274116730953813,18.179,3.058,0.10449342217666152
0,0.25,0.125,-2,-3,6.4518,17.867,6.2659,0.18590000000000018,0.033664728998026146,18.179,-0.3119999999999976,-0.010661199384930722
0,0.5,0.125,-1,-3,7.0806,18.507,6.2659,0.8146999999999993,0.147534452472791,18.179,0.32800000000000296,0.0112079275585171
0,1,0.125,0,-3,7.7031,19.88,6.2659,1.4371999999999998,0.26026330562648264,18.179,1.7010000000000005,0.058124038954382375
0,0.03150943396226415,0.5,-4.988072351863872,-1,7.9504,23.108,6.2659,1.6844999999999999,0.30504699299179655,18.179,4.929000000000002,0.16842644797539727
0,0.06297169811320755,0.5,-3.9891526177630077,-1,7.2075,22.368,6.2659,0.9415999999999993,0.17051484036870018,18.179,4.189,0.1431402699470357
0,0.125,0.5,-3,-1,6.9549,19.126,6.2659,0.6890000000000001,0.12477137320946742,18.179,0.9470000000000027,0.032359473774133014
0,0.25,0.5,-2,-1,7.0783,17.509,6.2659,0.8123999999999993,0.14711794426033561,18.179,-0.6699999999999982,-0.022894242268921856
0,0.5,0.5,-1,-1,10.681,16.396,6.2659,4.415099999999999,0.7995327864399411,18.179,-1.7829999999999977,-0.06092602084401153
0,1,0.5,0,-1,4.7185,20.981,6.2659,-1.5474000000000006,-0.28021948171891137,18.179,2.802000000000003,0.09574577139928252
0,0.03150943396226415,2,-4.988072351863872,1,11.788,40.455,6.2659,5.5221,1,18.179,22.276,0.76118229967538
0,0.06297169811320755,2,-3.9891526177630077,1,9.9365,47.444,6.2659,3.6706000000000003,0.6647108889733978,18.179,29.265000000000004,1
0,0.125,2,-3,1,8.0766,41.127,6.2659,1.8106999999999989,0.32790061751869737,18.179,22.948000000000004,0.7841448829660004
0,0.25,2,-2,1,6.8328,27.701,6.2659,0.5668999999999995,0.10266021984389988,18.179,9.522000000000002,0.3253716043054844
0,0.5,2,-1,1,7.701,19.995,6.2659,1.4350999999999994,0.2598830155194581,18.179,1.8160000000000025,0.06205364770203322
0,1,2,0,1,6.0809,19.238,6.2659,-0.1850000000000005,-0.03350174752358713,18.179,1.059000000000001,0.03618657098923632
0,0.03150943396226415,8,-4.988072351863872,3,9.2029,31.339,6.2659,2.9369999999999994,0.5318628782528385,18.179,13.16,0.4496839227746454
0,0.06297169811320755,8,-3.9891526177630077,3,7.4509,28.976,6.2659,1.1849999999999996,0.2145922746781115,18.179,10.797,0.36893900563813425
0,0.125,8,-3,3,6.9477,35.606,6.2659,0.6818,0.12346752141395483,18.179,17.427000000000003,0.595489492567914
0,0.25,8,-2,3,8.4455,37.134,6.2659,2.179599999999999,0.3947049129860015,18.179,18.955000000000002,0.6477020331453955
0,0.5,8,-1,3,7.8271,25.473,6.2659,1.5611999999999995,0.28271853099364364,18.179,7.2940000000000005,0.2492397061336067
0,1,8,0,3,7.0848,18.521,6.2659,0.8189000000000002,0.1482950326868402,18.179,0.3420000000000023,0.011686314710404997
0,0.03150943396226415,16,-4.988072351863872,4,7.2096,22.003,6.2659,0.9436999999999998,0.17089513047572477,18.179,3.8240000000000016,0.13066803348710068
0,0.06297169811320755,16,-3.9891526177630077,4,7.4462,19.611,6.2659,1.1803,0.21374114920048531,18.179,1.4320000000000022,0.048932171535964526
0,0.125,16,-3,4,7.8193,24.326,6.2659,1.5534,0.2813060248818384,18.179,6.147000000000002,0.21004613018964638
0,0.25,16,-2,4,8.1981,19.747,6.2659,1.9322,0.3499031165679723,18.179,1.5680000000000014,0.05357936101144716
0,0.5,16,-1,4,8.1932,19.985,6.2659,1.927299999999999,0.349015772984915,18.179,1.806000000000001,0.0617119425935418
0,1,16,0,4,6.334,16.644,6.2659,0.06809999999999938,0.01233226489922301,18.179,-1.5350000000000001,-0.05245173415342559
