direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,17.476,18.176,-0.6999999999999993,-0.006418249834959284
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,23.626,18.176,5.450000000000003,0.04997065942932593
0,0.125,0.031,-3,-5.011587974275212,26.785,18.176,8.609000000000002,0.07893530404166363
0,0.25,0.031,-2,-5.011587974275212,21.136,18.176,2.960000000000001,0.02714002787354215
0,0.5,0.031,-1,-5.011587974275212,36.886,18.176,18.710000000000004,0.17155064916012622
0,1,0.031,0,-5.011587974275212,33.936,18.176,15.760000000000002,0.14450231056994062
0,0.03150943396226415,0.125,-4.988072351863872,-3,24.349,18.176,6.173000000000002,0.056599794616005304
0,0.06297169811320755,0.125,-3.9891526177630077,-3,27.788,18.176,9.612000000000002,0.08813173916232674
0,0.125,0.125,-3,-3,24.103,18.176,5.927000000000003,0.054344238245433905
0,0.25,0.125,-2,-3,40.057,18.176,21.881000000000004,0.2006253209124918
0,0.5,0.125,-1,-3,103.33,18.176,85.154,0.780770923494462
0,1,0.125,0,-3,45.754,18.176,27.578,0.2528607056407247
0,0.03150943396226415,0.5,-4.988072351863872,-1,93.447,18.176,75.271,0.6901544047531725
0,0.06297169811320755,0.5,-3.9891526177630077,-1,90.243,18.176,72.067,0.6607771583657301
0,0.125,0.5,-3,-1,35.154,18.176,16.978000000000005,0.1556700652827698
0,0.25,0.5,-2,-1,22.149,18.176,3.9730000000000025,0.036428152277561826
0,0.5,0.5,-1,-1,70.872,18.176,52.696,0.4831658475757354
0,1,0.5,0,-1,127.24,18.176,109.064,1
0,0.03150943396226415,2,-4.988072351863872,1,22.116,18.176,3.9400000000000013,0.03612557764248516
0,0.06297169811320755,2,-3.9891526177630077,1,42.044,18.176,23.868,0.2188439815154405
0,0.125,2,-3,1,25.578,18.176,7.402000000000001,0.06786840754052667
0,0.25,2,-2,1,25.096,18.176,6.920000000000002,0.06344898408274043
0,0.5,2,-1,1,49.215,18.176,31.039000000000005,0.28459436661043064
0,1,2,0,1,91.51,18.176,73.334,0.6723941905670066
0,0.03150943396226415,8,-4.988072351863872,3,17.467,18.176,-0.7089999999999996,-0.0065007701899801925
0,0.06297169811320755,8,-3.9891526177630077,3,13.786,18.176,-4.389999999999999,-0.0402515953935304
0,0.125,8,-3,3,15.009,18.176,-3.166999999999998,-0.029037996039022945
0,0.25,8,-2,3,18.698,18.176,0.522000000000002,0.004786180591212518
0,0.5,8,-1,3,26.551,18.176,8.375,0.07678977481112008
0,1,8,0,3,26.534,18.176,8.358,0.07663390302941393
0,0.03150943396226415,16,-4.988072351863872,4,10.818,18.176,-7.357999999999999,-0.06746497469375778
0,0.06297169811320755,16,-3.9891526177630077,4,15.243,18.176,-2.932999999999998,-0.02689246680847941
0,0.125,16,-3,4,15.25,18.176,-2.9259999999999984,-0.02682828431012982
0,0.25,16,-2,4,12.794,18.176,-5.381999999999998,-0.04934717230250127
0,0.5,16,-1,4,20.654,18.176,2.4780000000000015,0.0227206044157559
0,1,16,0,4,15.247,18.176,-2.9289999999999985,-0.026855791095136788
