direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,3.4431,4.3396,-0.8965000000000001,-0.029329590661641546
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,9.1015,4.3396,4.7619,0.15578870917085427
0,0.125,0.031,-3,-5.011587974275212,4.1825,4.3396,-0.1570999999999998,-0.005139630443886091
0,0.25,0.031,-2,-5.011587974275212,6.6377,4.3396,2.2981,0.07518386201842546
0,0.5,0.031,-1,-5.011587974275212,7.3812,4.3396,3.0416,0.09950795644891122
0,1,0.031,0,-5.011587974275212,8.1208,4.3396,3.7811999999999992,0.12370445979899496
0,0.03150943396226415,0.125,-4.988072351863872,-3,4.18,4.3396,-0.1596000000000002,-0.005221419597989956
0,0.06297169811320755,0.125,-3.9891526177630077,-3,8.3569,4.3396,4.0173,0.13142862751256282
0,0.125,0.125,-3,-3,9.3447,4.3396,5.0051,0.16374515808207704
0,0.25,0.125,-2,-3,10.076,4.3396,5.736400000000001,0.18767012144053605
0,0.5,0.125,-1,-3,21.643,4.3396,17.3034,0.5660921796482412
0,1,0.125,0,-3,14.267,4.3396,9.927399999999999,0.3247814593802345
0,0.03150943396226415,0.5,-4.988072351863872,-1,13.169,4.3396,8.8294,0.28885966289782244
0,0.06297169811320755,0.5,-3.9891526177630077,-1,16.953,4.3396,12.613399999999999,0.41265572654941374
0,0.125,0.5,-3,-1,7.8695,4.3396,3.5299000000000005,0.11548301402847573
0,0.25,0.5,-2,-1,11.069,4.3396,6.729400000000001,0.22015677345058632
0,0.5,0.5,-1,-1,15.976,4.3396,11.636400000000002,0.38069252512562823
0,1,0.5,0,-1,34.906,4.3396,30.566399999999998,1
0,0.03150943396226415,2,-4.988072351863872,1,4.1816,4.3396,-0.15799999999999947,-0.005169074539363467
0,0.06297169811320755,2,-3.9891526177630077,1,9.8388,4.3396,5.499200000000001,0.17990996649916252
0,0.125,2,-3,1,6.1513,4.3396,1.8117,0.05927096419597991
0,0.25,2,-2,1,5.162,4.3396,0.8224,0.026905360134003353
0,0.5,2,-1,1,17.956,4.3396,13.616399999999999,0.4454695351758794
0,1,2,0,1,22.881,4.3396,18.5414,0.606594168760469
0,0.03150943396226415,8,-4.988072351863872,3,1.9664,4.3396,-2.3731999999999998,-0.07764080820770519
0,0.06297169811320755,8,-3.9891526177630077,3,2.7068,4.3396,-1.6328,-0.053418132328308214
0,0.125,8,-3,3,0.98377,4.3396,-3.35583,-0.10978819880653268
0,0.25,8,-2,3,3.1996000000000002,4.3396,-1.1399999999999997,-0.037295854271356774
0,0.5,8,-1,3,7.3826,4.3396,3.043,0.0995537583752094
0,1,8,0,3,11.065,4.3396,6.7254,0.2200259108040201
0,0.03150943396226415,16,-4.988072351863872,4,2.211,4.3396,-2.1286,-0.06963855737018426
0,0.06297169811320755,16,-3.9891526177630077,4,2.4571,4.3396,-1.8824999999999998,-0.061587233040201
0,0.125,16,-3,4,3.1978,4.3396,-1.1418,-0.03735474246231156
0,0.25,16,-2,4,2.4588,4.3396,-1.8807999999999998,-0.061531616415410384
0,0.5,16,-1,4,6.6445,4.3396,2.3049,0.07540632851758794
0,1,16,0,4,5.9038,4.3396,1.5642000000000005,0.05117383793969851
