direction,SF,TF,logSF,logTF,cell2,cell2_spont,cell2_lessspont,cell2_norm
0,0.015754717,0.031,-5.988072352,-5.011587974,1.862,2.0354,-0.1734,-0.032053533
0,0.031509434,0.031,-4.988072352,-5.011587974,2.3585,2.0354,0.3231,0.059726048
0,0.062971698,0.031,-3.989152618,-5.011587974,2.3577,2.0354,0.3223,0.059578165
0,0.125,0.031,-3,-5.011587974,3.3543,2.0354,1.3189,0.243802799
0,0.25,0.031,-2,-5.011587974,2.3578,2.0354,0.3224,0.05959665
0,0.5,0.031,-1,-5.011587974,3.2298,2.0354,1.1944,0.220788583
0,1,0.031,0,-5.011587974,3.4786,2.0354,1.4432,0.266780043
0,0.015754717,0.125,-5.988072352,-3,2.1113,2.0354,0.0759,0.014030353
0,0.031509434,0.125,-4.988072352,-3,2.2348,2.0354,0.1994,0.036859715
0,0.062971698,0.125,-3.989152618,-3,3.2259,2.0354,1.1905,0.220067656
0,0.125,0.125,-3,-3,3.7278,2.0354,1.6924,0.312845444
0,0.25,0.125,-2,-3,3.4765,2.0354,1.4411,0.266391852
0,0.5,0.125,-1,-3,4.2192,2.0354,2.1838,0.403682274
0,1,0.125,0,-3,2.2369,2.0354,0.2015,0.037247907
0,0.015754717,0.5,-5.988072352,-1,2.6082,2.0354,0.5728,0.105883875
0,0.031509434,0.5,-4.988072352,-1,2.4854,2.0354,0.45,0.08318391
0,0.062971698,0.5,-3.989152618,-1,4.8448,2.0354,2.8094,0.519326395
0,0.125,0.5,-3,-1,7.4451,2.0354,5.4097,1
0,0.25,0.5,-2,-1,4.8411,2.0354,2.8057,0.518642439
0,0.5,0.5,-1,-1,5.3432,2.0354,3.3078,0.611457197
0,1,0.5,0,-1,2.8579,2.0354,0.8225,0.152041703
0,0.015754717,2,-5.988072352,1,3.1032,2.0354,1.0678,0.197386177
0,0.031509434,2,-4.988072352,1,2.3604,2.0354,0.325,0.060077269
0,0.062971698,2,-3.989152618,1,2.8562,2.0354,0.8208,0.151727453
0,0.125,2,-3,1,3.2262,2.0354,1.1908,0.220123112
0,0.25,2,-2,1,5.4629,2.0354,3.4275,0.633584117
0,0.5,2,-1,1,2.6082,2.0354,0.5728,0.105883875
0,1,2,0,1,2.4841,2.0354,0.4487,0.082943601
0,0.015754717,8,-5.988072352,3,2.6075,2.0354,0.5721,0.105754478
0,0.031509434,8,-4.988072352,3,1.7406,2.0354,-0.2948,-0.054494704
0,0.062971698,8,-3.989152618,3,1.4915,2.0354,-0.5439,-0.10054162
0,0.125,8,-3,3,2.4858,2.0354,0.4504,0.083257852
0,0.25,8,-2,3,3.2279,2.0354,1.1925,0.220437363
0,0.5,8,-1,3,2.732,2.0354,0.6966,0.128768693
0,1,8,0,3,1.491,2.0354,-0.5444,-0.100634046
0,0.015754717,16,-5.988072352,4,2.7332,2.0354,0.6978,0.128990517
0,0.031509434,16,-4.988072352,4,2.1127,2.0354,0.0773,0.014289147
0,0.062971698,16,-3.989152618,4,1.7374,2.0354,-0.298,-0.055086234
0,0.125,16,-3,4,2.9809,2.0354,0.9455,0.174778638
0,0.25,16,-2,4,2.1128,2.0354,0.0774,0.014307633
0,0.5,16,-1,4,2.6069,2.0354,0.5715,0.105643566
0,1,16,0,4,2.4815,2.0354,0.4461,0.082462983
