direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,21.423,1.4781,27.49,-6.067,-0.16326256021097388,2.2272,-0.7490999999999999,-0.07662016201620162
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,26.575,2.9504,27.49,-0.9149999999999991,-0.0246225881973036,2.2272,0.7232000000000003,0.0739710334669831
135,0.125,0.031,-3,-5.011587974275212,32.199,0.98444,27.49,4.709,0.12671887193563142,2.2272,-1.2427599999999999,-0.12711316586204074
135,0.25,0.031,-2,-5.011587974275212,24.735,2.2076,27.49,-2.754999999999999,-0.07413686391647153,2.2272,-0.019600000000000062,-0.002004745929138375
135,0.5,0.031,-1,-5.011587974275212,27.182,0.98035,27.49,-0.30799999999999983,-0.008288259196469411,2.2272,-1.2468499999999998,-0.127531503150315
135,1,0.031,0,-5.011587974275212,26.218,2.4529,27.49,-1.2719999999999985,-0.03422943408412041,2.2272,0.22570000000000023,0.023085263071761748
135,0.03150943396226415,0.125,-4.988072351863872,-3,30.722,1.7215,27.49,3.232000000000003,0.08697290169801682,2.2272,-0.5056999999999998,-0.051724490630881255
135,0.06297169811320755,0.125,-3.9891526177630077,-3,29.986,1.2291,27.49,2.496000000000002,0.06716719141034962,2.2272,-0.9980999999999998,-0.10208861795270434
135,0.125,0.125,-3,-3,31.971,0.98455,27.49,4.481000000000002,0.12058340733564762,2.2272,-1.2426499999999998,-0.12710191473692822
135,0.25,0.125,-2,-3,32.106,1.7155,27.49,4.616000000000003,0.12421624821721705,2.2272,-0.5116999999999998,-0.05233818836429096
135,0.5,0.125,-1,-3,23.044,1.224,27.49,-4.445999999999998,-0.1196415596996851,2.2272,-1.0031999999999999,-0.1026102610261026
135,1,0.125,0,-3,32.62,1.4697,27.49,5.129999999999999,0.1380479534996367,2.2272,-0.7574999999999998,-0.0774793388429752
135,0.03150943396226415,0.5,-4.988072351863872,-1,31.706,3.9364,27.49,4.216000000000001,0.11345227523478918,2.2272,1.7092,0.1748220276573112
135,0.06297169811320755,0.5,-3.9891526177630077,-1,25.572,3.1989,27.49,-1.9179999999999993,-0.051613250450741346,2.2272,0.9717000000000002,0.09938834792570168
135,0.125,0.5,-3,-1,48.933,6.6384,27.49,21.443,0.5770296816554991,2.2272,4.4112,0.45119057360281484
135,0.25,0.5,-2,-1,49.787,3.4374,27.49,22.297,0.6000107639729825,2.2272,1.2102,0.12378283282873742
135,0.5,0.5,-1,-1,41.151,2.6988,27.49,13.661000000000005,0.367616587282366,2.2272,0.4716,0.048236641846002785
135,1,0.5,0,-1,35.052,2.9416,27.49,7.562000000000001,0.20349290923279784,2.2272,0.7144000000000004,0.07307094345798221
135,0.03150943396226415,2,-4.988072351863872,1,38.113,5.9027,27.49,10.623000000000001,0.2858642124808267,2.2272,3.6755000000000004,0.37594100319122825
135,0.06297169811320755,2,-3.9891526177630077,1,33.805,6.8735,27.49,6.315000000000001,0.16993622346007914,2.2272,4.6463,0.4752372964569184
135,0.125,2,-3,1,34.683,8.3631,27.49,7.193000000000001,0.1935631441565082,2.2272,6.1358999999999995,0.6275979870714343
135,0.25,2,-2,1,64.651,5.636,27.49,37.161,1,2.2272,3.4088000000000003,0.3486621389411669
135,0.5,2,-1,1,47.076,5.1468,27.49,19.586000000000002,0.5270579370845779,2.2272,2.9196,0.2986253170771623
135,1,2,0,1,28.434,3.6807,27.49,0.9440000000000026,0.02540297623852971,2.2272,1.4535,0.14866827591850096
135,0.03150943396226415,8,-4.988072351863872,3,37.157,4.4269,27.49,9.666999999999998,0.26013831705282414,2.2272,2.1997,0.22499181736355453
135,0.06297169811320755,8,-3.9891526177630077,3,36.651,10.324,27.49,9.161000000000005,0.24652189123005314,2.2272,8.0968,0.8281646346452828
135,0.125,8,-3,3,35.676,3.6874,27.49,8.186000000000003,0.2202847070853853,2.2272,1.4602,0.14935357172080843
135,0.25,8,-2,3,49.496,12.004,27.49,22.006000000000004,0.5921799736282662,2.2272,9.7768,1
135,0.5,8,-1,3,37.244,4.6507,27.49,9.754000000000001,0.26247948117650227,2.2272,2.4234999999999998,0.2478827428197365
135,1,8,0,3,33.115,1.7131,27.49,5.6250000000000036,0.15136837006539122,2.2272,-0.5140999999999998,-0.05258366745765484
135,0.03150943396226415,16,-4.988072351863872,4,29.037,2.214,27.49,1.5470000000000006,0.04162966550953959,2.2272,-0.013199999999999878,-0.0013501350135013378
135,0.06297169811320755,16,-3.9891526177630077,4,24.369,3.6895,27.49,-3.1209999999999987,-0.08398589919539298,2.2272,1.4623,0.14956836592750183
135,0.125,16,-3,4,28.768,3.9351,27.49,1.2780000000000022,0.03439089367885693,2.2272,1.7079,0.1746890598150724
135,0.25,16,-2,4,35.535,3.1951,27.49,8.044999999999998,0.21649040660907937,2.2272,0.9679000000000002,0.0989996726945422
135,0.5,16,-1,4,33.342,3.4323,27.49,5.852,0.1574769247329189,2.2272,1.2051000000000003,0.1232611897553392
135,1,16,0,4,35.566,4.412,27.49,8.076000000000004,0.21732461451521767,2.2272,2.1848,0.2234678013255871
