direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,14.602,50.452,13.919,0.6829999999999998,0.013071269999234473,51.413,-0.9609999999999985,-0.01703085402378291
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,14.839,56.082,13.919,0.9199999999999999,0.017606981550945415,51.413,4.669000000000004,0.08274407641731801
0,0.125,0.031,-3,-5.011587974275212,14.225,52.367,13.919,0.30599999999999916,0.0058562351680318285,51.413,0.9540000000000006,0.016906799936200763
0,0.25,0.031,-2,-5.011587974275212,17.205,53.176,13.919,3.285999999999998,0.06288754497435499,51.413,1.7630000000000052,0.03124390805819918
0,0.5,0.031,-1,-5.011587974275212,15.531,52.607,13.919,1.612,0.03085049376100436,51.413,1.1940000000000026,0.0211600829390186
0,1,0.031,0,-5.011587974275212,9.7559,51.887,13.919,-4.1631,-0.0796735053203705,51.413,0.47400000000000375,0.00840023393056522
0,0.03150943396226415,0.125,-4.988072351863872,-3,14.403,55.074,13.919,0.484,0.009262803337671283,51.413,3.6610000000000014,0.0648802878054832
0,0.06297169811320755,0.125,-3.9891526177630077,-3,19.697,61.575,13.919,5.777999999999999,0.11057949934930716,51.413,10.162000000000006,0.18009109114431043
0,0.125,0.125,-3,-3,22.795,65.055,13.919,8.876000000000001,0.1698690959197734,51.413,13.64200000000001,0.2417636946851686
0,0.25,0.125,-2,-3,25.216,62.653,13.919,11.297,0.21620225063155474,51.413,11.240000000000002,0.199195420631967
0,0.5,0.125,-1,-3,17.874,52.651,13.919,3.9549999999999983,0.0756908826456403,51.413,1.2380000000000067,0.021939851489535266
0,1,0.125,0,-3,11.78,53.922,13.919,-2.139000000000001,-0.040936232105948114,51.413,2.5090000000000003,0.044464529391957754
0,0.03150943396226415,0.5,-4.988072351863872,-1,21.607,63.639,13.919,7.687999999999999,0.14713312409094384,51.413,12.226000000000006,0.21666932496854352
0,0.06297169811320755,0.5,-3.9891526177630077,-1,43.393,87.175,13.919,29.474,0.5640741024267013,51.413,35.762,0.6337746114448756
0,0.125,0.5,-3,-1,66.171,107.84,13.919,52.25200000000001,1,51.413,56.42700000000001,1
0,0.25,0.5,-2,-1,51.358,93.114,13.919,37.43899999999999,0.7165084590063535,51.413,41.70100000000001,0.7390256437521046
0,0.5,0.5,-1,-1,25.077,65.625,13.919,11.158000000000001,0.213542065375488,51.413,14.212000000000003,0.25186524181686076
0,1,0.5,0,-1,15.525,57.39,13.919,1.6059999999999999,0.03073566562045471,51.413,5.977000000000004,0.10592446878267502
0,0.03150943396226415,2,-4.988072351863872,1,17.641,53.421,13.919,3.7219999999999978,0.07123172318762913,51.413,2.0080000000000027,0.035585801123575636
0,0.06297169811320755,2,-3.9891526177630077,1,36.738,69.721,13.919,22.819,0.4367105565337211,51.413,18.308000000000007,0.3244546050649513
0,0.125,2,-3,1,46.647,87.757,13.919,32.727999999999994,0.6263492306514581,51.413,36.34400000000001,0.6440888227267089
0,0.25,2,-2,1,44.877,85.902,13.919,30.958000000000002,0.5924749291893132,51.413,34.489000000000004,0.6112144895174296
0,0.5,2,-1,1,34.548,83.866,13.919,20.629,0.39479828523310107,51.413,32.453,0.5751324720435252
0,1,2,0,1,23.216,66.613,13.919,9.297,0.1779262037816734,51.413,15.200000000000003,0.26937459017846066
0,0.03150943396226415,8,-4.988072351863872,3,22.488,51.938,13.919,8.568999999999999,0.16399372272831658,51.413,0.5250000000000057,0.009304056568664038
0,0.06297169811320755,8,-3.9891526177630077,3,28.002,62.033,13.919,14.082999999999998,0.2695207838934394,51.413,10.620000000000005,0.1882077728746877
0,0.125,8,-3,3,41.069,70.685,13.919,27.150000000000002,0.5195973359871392,51.413,19.272000000000006,0.3415386251262694
0,0.25,8,-2,3,44.693,78.896,13.919,30.773999999999997,0.5889535328791241,51.413,27.483000000000004,0.48705406986017336
0,0.5,8,-1,3,38.15,77.226,13.919,24.230999999999998,0.4637334456097373,51.413,25.813000000000002,0.4574583089655661
0,1,8,0,3,20.543,56.343,13.919,6.623999999999999,0.12677026716680698,51.413,4.930000000000007,0.08736952168288242
0,0.03150943396226415,16,-4.988072351863872,4,15.647,49.31,13.919,1.7279999999999998,0.03307050447829747,51.413,-2.1029999999999944,-0.03726939231219087
0,0.06297169811320755,16,-3.9891526177630077,4,18.139,52.499,13.919,4.219999999999999,0.0807624588532496,51.413,1.0860000000000056,0.019246105587750643
0,0.125,16,-3,4,25.961,67.175,13.919,12.041999999999998,0.23046007808313548,51.413,15.762,0.279334361210059
0,0.25,16,-2,4,32.189,72.586,13.919,18.27,0.349651687973666,51.413,21.173000000000002,0.3752281709110887
0,0.5,16,-1,4,28.998,67.801,13.919,15.079,0.28858225522468034,51.413,16.388000000000005,0.29042834104240883
0,1,16,0,4,18.38,54.514,13.919,4.4609999999999985,0.0853747224986603,51.413,3.101000000000006,0.05495596079890843
