direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,8.6093,15.917,-7.3077000000000005,-0.07936854452445344
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,12.549,15.917,-3.3680000000000003,-0.03657967047885917
0,0.125,0.031,-3,-5.011587974275212,8.3557,15.917,-7.561299999999999,-0.08212288075765968
0,0.25,0.031,-2,-5.011587974275212,23.348,15.917,7.430999999999999,0.08070769932553518
0,0.5,0.031,-1,-5.011587974275212,31.956,15.917,16.039,0.1741987336135458
0,1,0.031,0,-5.011587974275212,30.516,15.917,14.598999999999998,0.15855896951332094
0,0.03150943396226415,0.125,-4.988072351863872,-3,25.587,15.917,9.67,0.10502536031192641
0,0.06297169811320755,0.125,-3.9891526177630077,-3,13.772,15.917,-2.1449999999999996,-0.023296731940959887
0,0.125,0.125,-3,-3,35.916,15.917,19.998999999999995,0.217208084889164
0,0.25,0.125,-2,-3,28.038,15.917,12.121,0.13164554212418408
0,0.5,0.125,-1,-3,67.657,15.917,51.739999999999995,0.5619454128789113
0,1,0.125,0,-3,77.749,15.917,61.831999999999994,0.671554092947987
0,0.03150943396226415,0.5,-4.988072351863872,-1,78.845,15.917,62.928,0.6834576911798247
0,0.06297169811320755,0.5,-3.9891526177630077,-1,63.185,15.917,47.268,0.5133752565898798
0,0.125,0.5,-3,-1,42.532,15.917,26.614999999999995,0.2890641121718636
0,0.25,0.5,-2,-1,19.192,15.917,3.2750000000000004,0.035569602380719656
0,0.5,0.5,-1,-1,44.998,15.917,29.080999999999996,0.3158472081934986
0,1,0.5,0,-1,107.99,15.917,92.073,1
0,0.03150943396226415,2,-4.988072351863872,1,20.652,15.917,4.735000000000001,0.05142658542678094
0,0.06297169811320755,2,-3.9891526177630077,1,44.705,15.917,28.787999999999997,0.31266495063699457
0,0.125,2,-3,1,33.68,15.917,17.762999999999998,0.19292300674464827
0,0.25,2,-2,1,20.919,15.917,5.002000000000001,0.05432645835369762
0,0.5,2,-1,1,46.716,15.917,30.799,0.3345063156408502
0,1,2,0,1,45.236,15.917,29.318999999999996,0.3184321136489524
0,0.03150943396226415,8,-4.988072351863872,3,27.768,15.917,11.851,0.12871308635539194
0,0.06297169811320755,8,-3.9891526177630077,3,17.947,15.917,2.0299999999999994,0.022047723002400266
0,0.125,8,-3,3,14.771,15.917,-1.145999999999999,-0.01244664559642891
0,0.25,8,-2,3,20.666,15.917,4.7490000000000006,0.05157863868886645
0,0.5,8,-1,3,39.107,15.917,23.189999999999998,0.25186536769737056
0,1,8,0,3,30.771,15.917,14.854000000000001,0.1613285110727358
0,0.03150943396226415,16,-4.988072351863872,4,13.275,15.917,-2.6419999999999995,-0.028694622744995815
0,0.06297169811320755,16,-3.9891526177630077,4,8.8613,15.917,-7.0557,-0.07663158580691408
0,0.125,16,-3,4,22.143,15.917,6.226000000000001,0.06762025783888873
0,0.25,16,-2,4,7.1272,15.917,-8.7898,-0.09546555450566399
0,0.5,16,-1,4,28.786,15.917,12.869000000000002,0.13976953069846754
0,1,16,0,4,30.998,15.917,15.081000000000001,0.16379394610797957
