direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,9.1604,3.1651,5.995299999999999,0.10841822203013134
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,7.7887,3.1651,4.623600000000001,0.08361257841617857
135,0.125,0.031,-3,-5.011587974275212,10.152,3.1651,6.9868999999999994,0.12635018689678992
135,0.25,0.031,-2,-5.011587974275212,4.2301,3.1651,1.0650000000000004,0.01925932087836971
135,0.5,0.031,-1,-5.011587974275212,3.4203,3.1651,0.2552000000000003,0.00461500346306099
135,1,0.031,0,-5.011587974275212,2.6137,3.1651,-0.5513999999999997,-0.009971445570265773
135,0.03150943396226415,0.125,-4.988072351863872,-3,20.307,3.1651,17.1419,0.3099918803426532
135,0.06297169811320755,0.125,-3.9891526177630077,-3,29.218,3.1651,26.0529,0.47113724029303106
135,0.125,0.125,-3,-3,38.372,3.1651,35.2069,0.6366769805001636
135,0.25,0.125,-2,-3,11.131,3.1651,7.9659,0.1440542950093946
135,0.5,0.125,-1,-3,4.7294,3.1651,1.5643000000000002,0.028288596854491768
135,1,0.125,0,-3,1.1809,3.1651,-1.9841999999999997,-0.03588201360268654
135,0.03150943396226415,0.5,-4.988072351863872,-1,38.748,3.1651,35.582899999999995,0.6434765153830434
135,0.06297169811320755,0.5,-3.9891526177630077,-1,51.35,3.1651,48.1849,0.8713694371757337
135,0.125,0.5,-3,-1,58.463,3.1651,55.2979,1
135,0.25,0.5,-2,-1,54.298,3.1651,51.1329,0.9246806840766105
135,0.5,0.5,-1,-1,11.197,3.1651,8.0319,0.14524783038777242
135,1,0.5,0,-1,3.2362,3.1651,0.07110000000000039,0.00128576311216159
135,0.03150943396226415,2,-4.988072351863872,1,35.845,3.1651,32.679899999999996,0.5909790426037878
135,0.06297169811320755,2,-3.9891526177630077,1,51.523,3.1651,48.3579,0.8744979465766332
135,0.125,2,-3,1,39.546,3.1651,36.3809,0.6579074431397937
135,0.25,2,-2,1,30.049,3.1651,26.8839,0.48616493573897024
135,0.5,2,-1,1,23.693,3.1651,20.527900000000002,0.37122386202731034
135,1,2,0,1,4.8514,3.1651,1.6863000000000001,0.030494828917553833
135,0.03150943396226415,8,-4.988072351863872,3,7.037,3.1651,3.8719,0.07001893381122973
135,0.06297169811320755,8,-3.9891526177630077,3,8.0974,3.1651,4.932300000000001,0.08919506889050037
135,0.125,8,-3,3,13.643,3.1651,10.477900000000002,0.18948097486523
135,0.25,8,-2,3,27.495,3.1651,24.329900000000002,0.4399787333696217
135,0.5,8,-1,3,17.29,3.1651,14.1249,0.25543284645529035
135,1,8,0,3,6.657,3.1651,3.4919000000000002,0.06314706345087247
135,0.03150943396226415,16,-4.988072351863872,4,2.3666,3.1651,-0.7984999999999998,-0.014439969691434932
135,0.06297169811320755,16,-3.9891526177630077,4,2.8644,3.1651,-0.30069999999999997,-0.005437819519366919
135,0.125,16,-3,4,5.0473,3.1651,1.8822,0.034037458927011696
135,0.25,16,-2,4,24.631,3.1651,21.4659,0.38818653149577115
135,0.5,16,-1,4,32.648,3.1651,29.482900000000004,0.5331649122299401
135,1,16,0,4,22.906,3.1651,19.7409,0.356991856833623
