direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,41.781,11.552,36.416,5.365000000000002,0.10289012906813957,11.882,-0.33000000000000007,-0.009535918626827719
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,49.173,15.487,36.416,12.757000000000005,0.24465412423527616,11.882,3.6050000000000004,0.10417268681731492
0,0.125,0.031,-3,-5.011587974275212,41.569,14.269,36.416,5.153000000000006,0.09882438678250208,11.882,2.3870000000000005,0.06897647806738717
0,0.25,0.031,-2,-5.011587974275212,38.868,15.006,36.416,2.4520000000000053,0.04702452869992147,11.882,3.1240000000000006,0.09027336300063574
0,0.5,0.031,-1,-5.011587974275212,38.117,14.018,36.416,1.7010000000000005,0.03262182843334677,11.882,2.136000000000001,0.0617234005663758
0,1,0.031,0,-5.011587974275212,39.381,13.784,36.416,2.9650000000000034,0.056862857909978394,11.882,1.902000000000001,0.0549615673582616
0,0.03150943396226415,0.125,-4.988072351863872,-3,47.958,15.001,36.416,11.542000000000002,0.22135281821145697,11.882,3.1189999999999998,0.09012887938507771
0,0.06297169811320755,0.125,-3.9891526177630077,-3,48.218,21.153,36.416,11.802000000000007,0.22633910592025788,11.882,9.270999999999999,0.2679015199676356
0,0.125,0.125,-3,-3,42.266,16.464,36.416,5.850000000000001,0.11219147344801797,11.882,4.581999999999999,0.13240478529734725
0,0.25,0.125,-2,-3,53.876,19.435,36.416,17.46,0.3348483976756228,11.882,7.552999999999999,0.2182569496619083
0,0.5,0.125,-1,-3,70.814,33.685,36.416,34.397999999999996,0.6596858638743455,11.882,21.803000000000004,0.6300352540021963
0,1,0.125,0,-3,37.875,12.05,36.416,1.4590000000000032,0.02798074525823223,11.882,0.16800000000000104,0.0048546494827486865
0,0.03150943396226415,0.5,-4.988072351863872,-1,78.943,30.001,36.416,42.527,0.8155840668929675,11.882,18.119,0.5235797260590649
0,0.06297169811320755,0.5,-3.9891526177630077,-1,75,37.621,36.416,38.584,0.7399650959860384,11.882,25.739000000000004,0.7437727561694505
0,0.125,0.5,-3,-1,49.648,21.386,36.416,13.232000000000006,0.25376368831866225,11.882,9.504,0.27463445645263823
0,0.25,0.5,-2,-1,41.542,25.561,36.416,5.126000000000005,0.09830657998197274,11.882,13.679,0.3952782754435647
0,0.5,0.5,-1,-1,88.559,46.488,36.416,52.143,1,11.882,34.606,1
0,1,0.5,0,-1,78.685,44.494,36.416,42.269000000000005,0.8106361352434652,11.882,32.612,0.9423799341154713
0,0.03150943396226415,2,-4.988072351863872,1,35.654,16.476,36.416,-0.7619999999999933,-0.014613658592716057,11.882,4.593999999999999,0.13275154597468644
0,0.06297169811320755,2,-3.9891526177630077,1,42.8,21.642,36.416,6.384,0.12243254128070882,11.882,9.76,0.28203201756920765
0,0.125,2,-3,1,37.866,13.526,36.416,1.4500000000000028,0.027808142991389118,11.882,1.6440000000000001,0.047506212795468995
0,0.25,2,-2,1,38.865,14.516,36.416,2.449000000000005,0.04696699461097377,11.882,2.6340000000000003,0.07611396867595216
0,0.5,2,-1,1,47.027,21.665,36.416,10.611000000000004,0.20349807260802033,11.882,9.783,0.2826966422007744
0,1,2,0,1,42.543,13.773,36.416,6.1270000000000024,0.11750378766085577,11.882,1.891,0.05464370340403398
0,0.03150943396226415,8,-4.988072351863872,3,34.659,10.323,36.416,-1.756999999999998,-0.033695798093703815,11.882,-1.5589999999999993,-0.045049991330983044
0,0.06297169811320755,8,-3.9891526177630077,3,32.688,10.324,36.416,-3.7279999999999944,-0.07149569453234364,11.882,-1.5579999999999998,-0.04502109460787146
0,0.125,8,-3,3,33.95,11.808,36.416,-2.465999999999994,-0.047293021115010526,11.882,-0.07399999999999984,-0.002138357510258332
0,0.25,8,-2,3,35.152,14.994,36.416,-1.2639999999999958,-0.02424102947663149,11.882,3.112,0.08992660232329654
0,0.5,8,-1,3,37.385,16.969,36.416,0.9690000000000012,0.01858351073010761,11.882,5.0870000000000015,0.1469976304687049
0,1,8,0,3,32.72,13.284,36.416,-3.695999999999998,-0.07088199758356822,11.882,1.402000000000001,0.04051320580246203
0,0.03150943396226415,16,-4.988072351863872,4,35.406,8.3572,36.416,-1.009999999999998,-0.019369809945726138,11.882,-3.524799999999999,-0.10185516962376463
0,0.06297169811320755,16,-3.9891526177630077,4,33.19,8.6008,36.416,-3.225999999999999,-0.06186832364842834,11.882,-3.2812,-0.09481592787377911
0,0.125,16,-3,4,34.924,8.6063,36.416,-1.4919999999999973,-0.028613620236656836,11.882,-3.2757000000000005,-0.09465699589666533
0,0.25,16,-2,4,36.379,10.816,36.416,-0.036999999999999034,-7.095870970216335e-4,11.882,-1.065999999999999,-0.030803906836964656
0,0.5,16,-1,4,37.109,11.055,36.416,0.693000000000005,0.013290374546919144,11.882,-0.827,-0.023897590013292492
0,1,16,0,4,35.185,10.825,36.416,-1.2309999999999945,-0.02360815449820675,11.882,-1.0570000000000004,-0.030543836328960305
