direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
45,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,4.6003,3.1457,1.4545999999999997,0.042605290366799144
45,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,5.8368,3.1457,2.6911,0.078822423282066
45,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,5.216,3.1457,2.0703,0.06063916722561824
45,0.125,0.031,-3,-5.011587974275212,7.8296,3.1457,4.6838999999999995,0.13719161250450332
45,0.25,0.031,-2,-5.011587974275212,3.4764,3.1457,0.33069999999999977,0.009686215814863517
45,0.5,0.031,-1,-5.011587974275212,5.0695,3.1457,1.9237999999999995,0.05634817654863756
45,1,0.031,0,-5.011587974275212,5.324,3.1457,2.1782999999999997,0.06380249141069612
45,0.015754716981132073,0.125,-5.988072351863872,-3,4.4727,3.1457,1.3269999999999995,0.03886788142220711
45,0.03150943396226415,0.125,-4.988072351863872,-3,9.5636,3.1457,6.4178999999999995,0.187980539698254
45,0.06297169811320755,0.125,-3.9891526177630077,-3,8.4431,3.1457,5.2974,0.15516105127807084
45,0.125,0.125,-3,-3,14.289,3.1457,11.1433,0.3263876888109123
45,0.25,0.125,-2,-3,7.2091,3.1457,4.0634,0.11901714345968079
45,0.5,0.125,-1,-3,4.3343,3.1457,1.1885999999999997,0.03481414005910729
45,1,0.125,0,-3,3.8359,3.1457,0.6901999999999999,0.020215984745747817
45,0.015754716981132073,0.5,-5.988072351863872,-1,9.4365,3.1457,6.290800000000001,0.18425777577303737
45,0.03150943396226415,0.5,-4.988072351863872,-1,8.4401,3.1457,5.2943999999999996,0.15507318116181865
45,0.06297169811320755,0.5,-3.9891526177630077,-1,9.4501,3.1457,6.304400000000001,0.1846561203000472
45,0.125,0.5,-3,-1,13.779,3.1457,10.6333,0.31144976904804444
45,0.25,0.5,-2,-1,14.026,3.1457,10.8803,0.3186844086194726
45,0.5,0.5,-1,-1,7.1801,3.1457,4.0344,0.11816773233590987
45,1,0.5,0,-1,4.8234,3.1457,1.6777000000000002,0.04913989801208508
45,0.015754716981132073,2,-5.988072351863872,1,22.714,3.1457,19.568299999999997,0.5731562652857388
45,0.03150943396226415,2,-4.988072351863872,1,30.914,3.1457,27.7683,0.8133345830416533
45,0.06297169811320755,2,-3.9891526177630077,1,37.287,3.1457,34.1413,1
45,0.125,2,-3,1,22.961,3.1457,19.815299999999997,0.580390904857167
45,0.25,2,-2,1,13.417,3.1457,10.2713,0.30084677502028334
45,0.5,2,-1,1,10.4,3.1457,7.254300000000001,0.2124787281093573
45,1,2,0,1,6.7713,3.1457,3.6256,0.10619396449461502
45,0.015754716981132073,8,-5.988072351863872,3,14.025,3.1457,10.8793,0.3186551185807219
45,0.03150943396226415,8,-4.988072351863872,3,13.548,3.1457,10.4023,0.30468377009662784
45,0.06297169811320755,8,-3.9891526177630077,3,15.41,3.1457,12.2643,0.35922182225047083
45,0.125,8,-3,3,11.297,3.1457,8.1513,0.23875189286875428
45,0.25,8,-2,3,10.561,3.1457,7.4153,0.21719442434822342
45,0.5,8,-1,3,16.832,3.1457,13.686300000000001,0.4008722573539965
45,1,8,0,3,8.7863,3.1457,5.640600000000001,0.1652133925773184
45,0.015754716981132073,16,-5.988072351863872,4,18.136,3.1457,14.9903,0.439066467884937
45,0.03150943396226415,16,-4.988072351863872,4,17.756,3.1457,14.6103,0.42793625315966294
45,0.06297169811320755,16,-3.9891526177630077,4,24.23,3.1457,21.0843,0.6175599640318323
45,0.125,16,-3,4,17.396,3.1457,14.250300000000001,0.4173918392094033
45,0.25,16,-2,4,7.8265,3.1457,4.6808,0.1371008133843761
45,0.5,16,-1,4,9.6605,3.1457,6.514800000000001,0.19081874445319894
45,1,16,0,4,6.6806,3.1457,3.5349,0.1035373579799246
