direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,24.464,24.682,-0.21799999999999997,-0.0022770477762226074
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,32.167,24.682,7.485000000000003,0.07818212204140469
0,0.125,0.031,-3,-5.011587974275212,34.555,24.682,9.873000000000001,0.10312519584699911
0,0.25,0.031,-2,-5.011587974275212,35.015,24.682,10.333000000000002,0.10792997555829453
0,0.5,0.031,-1,-5.011587974275212,30.814,24.682,6.1320000000000014,0.06404980258622492
0,1,0.031,0,-5.011587974275212,24.355,24.682,-0.3269999999999982,-0.003415571664333892
0,0.03150943396226415,0.125,-4.988072351863872,-3,52.908,24.682,28.226000000000003,0.29482546115440056
0,0.06297169811320755,0.125,-3.9891526177630077,-3,66.535,24.682,41.852999999999994,0.4371618375148843
0,0.125,0.125,-3,-3,61.371,24.682,36.68900000000001,0.38322296266895073
0,0.25,0.125,-2,-3,52.16,24.682,27.477999999999998,0.2870124715369028
0,0.5,0.125,-1,-3,50.749,24.682,26.067000000000004,0.27227433203116846
0,1,0.125,0,-3,25.966,24.682,1.2840000000000025,0.013411602498485475
0,0.03150943396226415,0.5,-4.988072351863872,-1,77.324,24.682,52.641999999999996,0.5498548120913326
0,0.06297169811320755,0.5,-3.9891526177630077,-1,93.605,24.682,68.923,0.7199126783513339
0,0.125,0.5,-3,-1,95.109,24.682,70.42699999999999,0.7356222189726127
0,0.25,0.5,-2,-1,101.31,24.682,76.628,0.8003927385155319
0,0.5,0.5,-1,-1,81.322,24.682,56.64,0.5916146148864609
0,1,0.5,0,-1,45.84,24.682,21.158000000000005,0.22099897637301807
0,0.03150943396226415,2,-4.988072351863872,1,64.001,24.682,39.319,0.41069376840961797
0,0.06297169811320755,2,-3.9891526177630077,1,100.93,24.682,76.248,0.7964235726670706
0,0.125,2,-3,1,96.977,24.682,72.295,0.7551338026697864
0,0.25,2,-2,1,85.011,24.682,60.32899999999999,0.630146859136393
0,0.5,2,-1,1,78.397,24.682,53.715,0.5610624830265935
0,1,2,0,1,54.016,24.682,29.334,0.3063987131546512
0,0.03150943396226415,8,-4.988072351863872,3,48.462,24.682,23.780000000000005,0.2483862207274019
0,0.06297169811320755,8,-3.9891526177630077,3,61.232,24.682,36.55,0.3817710835822766
0,0.125,8,-3,3,90.805,24.682,66.123,0.6906661931521444
0,0.25,8,-2,3,106.83,24.682,82.148,0.8580500950510769
0,0.5,8,-1,3,120.42,24.682,95.738,1
0,1,8,0,3,100.04,24.682,75.358,0.7871273684430425
0,0.03150943396226415,16,-4.988072351863872,4,31.288,24.682,6.606000000000002,0.06900081472351628
0,0.06297169811320755,16,-3.9891526177630077,4,42.232,24.682,17.55,0.18331279115920535
0,0.125,16,-3,4,54.412,24.682,29.73,0.31053500177567944
0,0.25,16,-2,4,82.334,24.682,57.652,0.6021851302513109
0,0.5,16,-1,4,114.23,24.682,89.548,0.9353443773632205
0,1,16,0,4,87.274,24.682,62.592,0.6537842862813094
