direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
270,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,0.184,0.85856,1.1677,-0.9837,-0.02168349633979408,0.88777,-0.029209999999999958,-0.0011780016558968825
270,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,1.1657,2.4541,1.1677,-0.0020000000000000018,-4.408558776007746e-5,0.88777,1.56633,0.06316807030746206
270,0.125,0.031,-3,-5.011587974275212,3.0052,1.2879,1.1677,1.8375,0.040503633754571125,0.88777,0.4001300000000001,0.01613672723635811
270,0.25,0.031,-2,-5.011587974275212,4.2317,1.5333,1.1677,3.064,0.0675391204484386,0.88777,0.6455300000000002,0.02603339297949729
270,0.5,0.031,-1,-5.011587974275212,3.8033,1.1042,1.1677,2.6356,0.05809598755023002,0.88777,0.21643000000000012,0.008728342977944635
270,1,0.031,0,-5.011587974275212,0.30661,0.42933,1.1677,-0.8610899999999999,-0.018980829382162532,0.88777,-0.45843999999999996,-0.018488294389913302
270,0.03150943396226415,0.125,-4.988072351863872,-3,2.6373,2.2687,1.1677,1.4696000000000002,0.03239408988610489,0.88777,1.38093,0.05569112723990703
270,0.06297169811320755,0.125,-3.9891526177630077,-3,3.7412,2.6981,1.1677,2.5735,0.05672713005027962,0.88777,1.8103300000000002,0.07300827585483761
270,0.125,0.125,-3,-3,12.88,3.5573,1.1677,11.7123,0.2581718147611774,0.88777,2.66953,0.10765870456920265
270,0.25,0.125,-2,-3,11.957,2.6978,1.1677,10.7893,0.23782631600990167,0.88777,1.81003,0.07299617724145968
270,0.5,0.125,-1,-3,5.0864,1.5934,1.1677,3.9187000000000003,0.0863790963777077,0.88777,0.70563,0.02845714852620741
270,1,0.125,0,-3,0.24514,0.85811,1.1677,-0.9225599999999999,-0.02033579992196851,0.88777,-0.02965999999999991,-0.0011961495759637618
270,0.03150943396226415,0.5,-4.988072351863872,-1,6.2519,5.3335,1.1677,5.0842,0.11206997264489281,0.88777,4.44573,0.17929056150874548
270,0.06297169811320755,0.5,-3.9891526177630077,-1,19.253,6.9901,1.1677,18.0853,0.3986505401586641,0.88777,6.10233,0.2460991045816239
270,0.125,0.5,-3,-1,30.529,8.153,1.1677,29.3613,0.6472050839499806,0.88777,7.265230000000001,0.2929973629055707
270,0.25,0.5,-2,-1,29.016,8.0343,1.1677,27.8483,0.613854336809482,0.88777,7.14653,0.28821034487904007
270,0.5,0.5,-1,-1,14.722,3.9874,1.1677,13.5543,0.29877464108820867,0.88777,3.0996300000000003,0.12500408328201507
270,1,0.5,0,-1,1.2264,0.73589,1.1677,0.058699999999999974,0.0012939120007582716,0.88777,-0.1518799999999999,-0.006125124666128677
270,0.03150943396226415,2,-4.988072351863872,1,7.2324,6.5583,1.1677,6.0647,0.13368293204427076,0.88777,5.67053,0.22868516705966996
270,0.06297169811320755,2,-3.9891526177630077,1,27.773,9.5645,1.1677,26.6053,0.5864551440165938,0.88777,8.676730000000001,0.3499213388486879
270,0.125,2,-3,1,30.847,12.509,1.1677,29.6793,0.6542146924038329,0.88777,11.62123,0.4686692291529801
270,0.25,2,-2,1,34.896,14.289,1.1677,33.728300000000004,0.7434659648241096,0.88777,13.40123,0.5404543351953099
270,0.5,2,-1,1,41.013,12.754,1.1677,39.845299999999995,0.8783017349883062,0.88777,11.86623,0.47854976341161537
270,1,2,0,1,32.554,8.5215,1.1677,31.386300000000002,0.691841741557059,0.88777,7.63373,0.30785849300478335
270,0.03150943396226415,8,-4.988072351863872,3,0.79712,5.1505,1.1677,-0.3705799999999999,-0.008168618556064744,0.88777,4.26273,0.17191040734821383
270,0.06297169811320755,8,-3.9891526177630077,3,2.8214,5.3362,1.1677,1.6537000000000002,0.03645216823942002,0.88777,4.44843,0.17939944902914676
270,0.125,8,-3,3,12.51,5.8866,1.1677,11.3423,0.25001598102556305,0.88777,4.99883,0.20159637170650538
270,0.25,8,-2,3,18.521,7.6654,1.1677,17.3533,0.38251521503847574,0.88777,6.77763,0.2733330832953235
270,0.5,8,-1,3,40.777,18.945,1.1677,39.609300000000005,0.8730996356326174,0.88777,18.05723,0.72822481482064
270,1,8,0,3,46.534,25.684,1.1677,45.366299999999995,1,0.88777,24.79623,1
270,0.03150943396226415,16,-4.988072351863872,4,0.61324,4.3539,1.1677,-0.55446,-0.012221847494726261,0.88777,3.4661300000000006,0.13978455595870826
270,0.06297169811320755,16,-3.9891526177630077,4,0.30664,4.4766,1.1677,-0.8610599999999999,-0.01898016809834613,0.88777,3.5888300000000006,0.14473288883027785
270,0.125,16,-3,4,1.5335,1.5335,1.1677,0.3658000000000001,0.008063254001318163,0.88777,0.6457300000000001,0.026041458721749237
270,0.25,16,-2,4,3.3715,1.4099,1.1677,2.2038,0.048577909152829314,0.88777,0.52213,0.02105683001004588
270,0.5,16,-1,4,12.631,2.9435,1.1677,11.4633,0.25268315908504774,0.88777,2.0557299999999996,0.08290494159797678
270,1,16,0,4,12.692,3.9242,1.1677,11.5243,0.2540277695117301,0.88777,3.03643,0.12245530873039974
