direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.015754717,0.031,-5.988072352,-5.011587974,8.5677,8.7062,-0.1385,-0.007003864
0,0.031509434,0.031,-4.988072352,-5.011587974,7.6963,8.7062,-1.0099,-0.051070049
0,0.062971698,0.031,-3.989152618,-5.011587974,8.9379,8.7062,0.2317,0.011716933
0,0.125,0.031,-3,-5.011587974,9.1921,8.7062,0.4859,0.024571677
0,0.25,0.031,-2,-5.011587974,14.778,8.7062,6.0718,0.307047353
0,0.5,0.031,-1,-5.011587974,13.156,8.7062,4.4498,0.225023768
0,1,0.031,0,-5.011587974,7.7041,8.7062,-1.0021,-0.050675607
0,0.015754717,0.125,-5.988072352,-3,7.826,8.7062,-0.8802,-0.044511196
0,0.031509434,0.125,-4.988072352,-3,12.786,8.7062,4.0798,0.206313085
0,0.062971698,0.125,-3.989152618,-3,11.055,8.7062,2.3488,0.118777434
0,0.125,0.125,-3,-3,13.905,8.7062,5.1988,0.262900257
0,0.25,0.125,-2,-3,19.591,8.7062,10.8848,0.550437931
0,0.5,0.125,-1,-3,12.54,8.7062,3.8338,0.19387301
0,1,0.125,0,-3,14.535,8.7062,5.8288,0.294758986
0,0.015754717,0.5,-5.988072352,-1,16.135,8.7062,7.4288,0.375670045
0,0.031509434,0.5,-4.988072352,-1,28.481,8.7062,19.7748,1
0,0.062971698,0.5,-3.989152618,-1,20.981,8.7062,12.2748,0.620729413
0,0.125,0.5,-3,-1,14.669,8.7062,5.9628,0.301535287
0,0.25,0.5,-2,-1,19.012,8.7062,10.3058,0.521158242
0,0.5,0.5,-1,-1,18.754,8.7062,10.0478,0.508111334
0,1,0.5,0,-1,7.45,8.7062,-1.2562,-0.063525295
0,0.015754717,2,-5.988072352,1,19.361,8.7062,10.6548,0.538806966
0,0.031509434,2,-4.988072352,1,18.009,8.7062,9.3028,0.470437122
0,0.062971698,2,-3.989152618,1,19.241,8.7062,10.5348,0.532738637
0,0.125,2,-3,1,18.613,8.7062,9.9068,0.500981047
0,0.25,2,-2,1,17.631,8.7062,8.9248,0.451321884
0,0.5,2,-1,1,14.547,8.7062,5.8408,0.295365819
0,1,2,0,1,11.312,8.7062,2.6058,0.131773773
0,0.015754717,8,-5.988072352,3,13.304,8.7062,4.5978,0.232508041
0,0.031509434,8,-4.988072352,3,14.288,8.7062,5.5818,0.282268342
0,0.062971698,8,-3.989152618,3,16.413,8.7062,7.7068,0.389728341
0,0.125,8,-3,3,16.767,8.7062,8.0608,0.407629913
0,0.25,8,-2,3,18.064,8.7062,9.3578,0.47321844
0,0.5,8,-1,3,19.517,8.7062,10.8108,0.546695795
0,1,8,0,3,9.9278,8.7062,1.2216,0.061775593
0,0.015754717,16,-5.988072352,4,7.9419,8.7062,-0.7643,-0.038650201
0,0.031509434,16,-4.988072352,4,8.1966,8.7062,-0.5096,-0.025770172
0,0.062971698,16,-3.989152618,4,10.561,8.7062,1.8548,0.093796145
0,0.125,16,-3,4,12.791,8.7062,4.0848,0.206565932
0,0.25,16,-2,4,11.053,8.7062,2.3468,0.118676295
0,0.5,16,-1,4,13.405,8.7062,4.6988,0.237615551
0,1,16,0,4,7.5743,8.7062,-1.1319,-0.057239517
