direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,4.8477,5.4374,-0.5897000000000006,-0.031167087724490797
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,5.339,5.4374,-0.09839999999999982,-0.005200680739511423
0,0.125,0.031,-3,-5.011587974275212,3.9771,5.4374,-1.4603000000000002,-0.07718042768199741
0,0.25,0.031,-2,-5.011587974275212,6.7045,5.4374,1.2671000000000001,0.06696933501051765
0,0.5,0.031,-1,-5.011587974275212,5.8229,5.4374,0.3854999999999995,0.020374618141073723
0,1,0.031,0,-5.011587974275212,5.0944,5.4374,-0.34299999999999997,-0.01812838916313436
0,0.03150943396226415,0.125,-4.988072351863872,-3,7.8189,5.4374,2.3815,0.1258681014344154
0,0.06297169811320755,0.125,-3.9891526177630077,-3,11.793,5.4374,6.355599999999999,0.3359090092280371
0,0.125,0.125,-3,-3,9.5721,5.4374,4.1347000000000005,0.2185290107079057
0,0.25,0.125,-2,-3,10.17,5.4374,4.7326,0.2501294884940224
0,0.5,0.125,-1,-3,9.5622,5.4374,4.1248000000000005,0.21800577148716216
0,1,0.125,0,-3,4.9644,5.4374,-0.47299999999999986,-0.024999207213301896
0,0.03150943396226415,0.5,-4.988072351863872,-1,13.647,5.4374,8.2096,0.43389744511273426
0,0.06297169811320755,0.5,-3.9891526177630077,-1,24.358,5.4374,18.9206,1
0,0.125,0.5,-3,-1,12.17,5.4374,6.7326,0.35583438157352304
0,0.25,0.5,-2,-1,11.804,5.4374,6.3666,0.3364903861399744
0,0.5,0.5,-1,-1,12.657,5.4374,7.2196,0.38157352303838143
0,1,0.5,0,-1,10.171,5.4374,4.733599999999999,0.2501823409405621
0,0.03150943396226415,2,-4.988072351863872,1,11.045,5.4374,5.6076,0.2963753792163039
0,0.06297169811320755,2,-3.9891526177630077,1,14.03,5.4374,8.5926,0.45413993213745857
0,0.125,2,-3,1,11.437,5.4374,5.999599999999999,0.317093538259886
0,0.25,2,-2,1,7.9113,5.4374,2.4738999999999995,0.1307516674946883
0,0.5,2,-1,1,9.4489,5.4374,4.0115,0.21201758929420841
0,1,2,0,1,6.2119,5.4374,0.7744999999999997,0.04093421984503661
0,0.03150943396226415,8,-4.988072351863872,3,8.4535,5.4374,3.0161,0.15940826400854094
0,0.06297169811320755,8,-3.9891526177630077,3,10.417,5.4374,4.9796,0.2631840427893407
0,0.125,8,-3,3,12.054,5.4374,6.6166,0.349703497774912
0,0.25,8,-2,3,11.674,5.4374,6.236599999999999,0.32961956808980686
0,0.5,8,-1,3,9.32,5.4374,3.8826,0.2052049089352346
0,1,8,0,3,5.4661,5.4374,0.028699999999999726,0.0015168652156908199
0,0.03150943396226415,16,-4.988072351863872,4,7.2039,5.4374,1.7664999999999997,0.09336384681246894
0,0.06297169811320755,16,-3.9891526177630077,4,7.7019,5.4374,2.2645,0.1196843651892646
0,0.125,16,-3,4,9.1892,5.4374,3.7517999999999994,0.19829180892783524
0,0.25,16,-2,4,9.198,5.4374,3.7606,0.19875691045738508
0,0.5,16,-1,4,8.038,5.4374,2.6006,0.1374480724712747
0,1,16,0,4,4.5866,5.4374,-0.8508000000000004,-0.0449668615160196
