direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
135,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,1.4913,0.24832,2.6446,-1.1533,-0.06742709478262904,0.22926,0.01906000000000002,0.0038189198828276877
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,1.8627,0,2.6446,-0.7819,-0.04571338369074625,0.22926,-0.22926,-0.045935234645177056
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,2.1097,0.12407,2.6446,-0.5348999999999999,-0.03127265498935946,0.22926,-0.10518999999999999,-0.02107619005638216
135,0.125,0.031,-3,-5.011587974275212,2.9797,0.49674,2.6446,0.33509999999999973,0.019591450153176947,0.22926,0.26748000000000005,0.05359311071661852
135,0.25,0.031,-2,-5.011587974275212,1.858,0,2.6446,-0.7866,-0.045988166787493276,0.22926,-0.22926,-0.045935234645177056
135,0.5,0.031,-1,-5.011587974275212,1.9806,0,2.6446,-0.6640000000000001,-0.03882042047660252,0.22926,-0.22926,-0.045935234645177056
135,1,0.031,0,-5.011587974275212,2.1035,0.49474,2.6446,-0.5411000000000001,-0.031635134819110886,0.22926,0.26548000000000005,0.053192384600896835
135,0.015754716981132073,0.125,-5.988072351863872,-3,3.1037,0,2.6446,0.45909999999999984,0.026841046748205134,0.22926,-0.22926,-0.045935234645177056
135,0.03150943396226415,0.125,-4.988072351863872,-3,3.8493,0.12432,2.6446,1.2046999999999999,0.07043216950024556,0.22926,-0.10493999999999999,-0.021026099291916952
135,0.06297169811320755,0.125,-3.9891526177630077,-3,3.3535,0.37267,2.6446,0.7088999999999999,0.041445476017866745,0.22926,0.14341,0.02873406612782362
135,0.125,0.125,-3,-3,4.098,0.62096,2.6446,1.4533999999999998,0.08497228783237061,0.22926,0.39169999999999994,0.07848220976409252
135,0.25,0.125,-2,-3,2.5998,0.12364,2.6446,-0.04479999999999995,-0.002619209092397275,0.22926,-0.10561999999999999,-0.021162346171262326
135,0.5,0.125,-1,-3,1.6087,0.24722,2.6446,-1.0359,-0.060563363812820105,0.22926,0.017960000000000004,0.003598520519180756
135,1,0.125,0,-3,1.32,0,2.6446,-1.3246,-0.07744206169172846,0.22926,-0.22926,-0.045935234645177056
135,0.015754716981132073,0.5,-5.988072351863872,-1,5.3416,0.24829,2.6446,2.6969999999999996,0.1576787259418629,0.22926,0.01903000000000002,0.003812908991091862
135,0.03150943396226415,0.5,-4.988072351863872,-1,7.8258,0.62103,2.6446,5.1812000000000005,0.3029162086948388,0.22926,0.39176999999999995,0.07849623517814278
135,0.06297169811320755,0.5,-3.9891526177630077,-1,4.8406,0.24826,2.6446,2.196,0.1283880171184023,0.22926,0.019000000000000017,0.0038068980993560364
135,0.125,0.5,-3,-1,14.897,3.601,2.6446,12.2524,0.7163303009751877,0.22926,3.37174,0.6755721367117216
135,0.25,0.5,-2,-1,3.474,0.37221,2.6446,0.8294000000000001,0.0484904469025514,0.22926,0.14295,0.028641899121207626
135,0.5,0.5,-1,-1,3.5876,0.12367,2.6446,0.9430000000000001,0.05513201281541592,0.22926,-0.10558999999999999,-0.0211563352795265
135,1,0.5,0,-1,1.6092,0.12361,2.6446,-1.0354,-0.06053413156848531,0.22926,-0.10565,-0.02116835706299815
135,0.015754716981132073,2,-5.988072351863872,1,12.3,3.6028,2.6446,9.6554,0.564498023900283,0.22926,3.3735399999999998,0.675932790215871
135,0.03150943396226415,2,-4.988072351863872,1,16.902,5.2202,2.6446,14.2574,0.8335516007576999,0.22926,4.99094,1
135,0.06297169811320755,2,-3.9891526177630077,1,19.749,3.8505,2.6446,17.1044,1,0.22926,3.62124,0.7255627196480021
135,0.125,2,-3,1,16.891,4.2223,2.6446,14.246399999999998,0.8329084913823344,0.22926,3.9930399999999997,0.8000577045606638
135,0.25,2,-2,1,9.9024,1.3622,2.6446,7.2578,0.42432356586609293,0.22926,1.13294,0.22699932277286444
135,0.5,2,-1,1,3.2185,0,2.6446,0.5739000000000001,0.033552770047473174,0.22926,-0.22926,-0.045935234645177056
135,1,2,0,1,1.4868,0.24716,2.6446,-1.1578000000000002,-0.06769018498164217,0.22926,0.0179,0.0035864987357091048
135,0.015754716981132073,8,-5.988072351863872,3,2.9827,0.37276,2.6446,0.33809999999999985,0.0197668436191857,0.22926,0.1435,0.02875209880303109
135,0.03150943396226415,8,-4.988072351863872,3,3.8532,0.12428,2.6446,1.2086000000000001,0.07066018100605694,0.22926,-0.10497999999999999,-0.021034113814231384
135,0.06297169811320755,8,-3.9891526177630077,3,7.0791,1.366,2.6446,4.4345,0.25926077500526185,0.22926,1.13674,0.22776070239273566
135,0.125,8,-3,3,13.537,2.8581,2.6446,10.8924,0.6368185963845561,0.22926,2.62884,0.5267224210269007
135,0.25,8,-2,3,12.012,2.3533,2.6446,9.3674,0.5476602511634434,0.22926,2.12404,0.42557914941874675
135,0.5,8,-1,3,4.4563,0.12385,2.6446,1.8116999999999996,0.10592011412268187,0.22926,-0.10540999999999999,-0.02112026992911155
135,1,8,0,3,3.9442,0.49341,2.6446,1.2995999999999999,0.07598044947498889,0.22926,0.26415,0.0529259017339419
135,0.015754716981132073,16,-5.988072351863872,4,0.86982,0.2482,2.6446,-1.77478,-0.10376160520100092,0.22926,0.018940000000000012,0.003794876315884385
135,0.03150943396226415,16,-4.988072351863872,4,2.1127,0.37323,2.6446,-0.5319000000000003,-0.031097261523350735,0.22926,0.14397000000000001,0.02884626944022569
135,0.06297169811320755,16,-3.9891526177630077,4,5.2162,0.24851,2.6446,2.5715999999999997,0.15034727906269732,0.22926,0.019250000000000017,0.0038569888638212476
135,0.125,16,-3,4,3.2312,0.2487,2.6446,0.5865999999999998,0.03429526905357685,0.22926,0.019440000000000013,0.003895057844814807
135,0.25,16,-2,4,12.741,2.7225,2.6446,10.0964,0.5902808634035687,0.22926,2.49324,0.49955319038097035
135,0.5,16,-1,4,11.399,1.9835,2.6446,8.754399999999999,0.5118215196089895,0.22926,1.75424,0.3514848906218067
135,1,16,0,4,3.9613,0.86729,2.6446,1.3167,0.07698019223123875,0.22926,0.63803,0.1278376418069542
