direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,10.375,0.86958,10.825,-0.4499999999999993,-0.011795543905635628,1.4543,-0.5847199999999999,-0.026949720464402416
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,10.309,1.7389,10.825,-0.516,-0.013525557011795543,1.4543,0.28459999999999996,0.013117202155166452
0,0.125,0.031,-3,-5.011587974275212,12.049,2.1746,10.825,1.2240000000000002,0.032083879423328965,1.4543,0.7202999999999999,0.03319859702166689
0,0.25,0.031,-2,-5.011587974275212,9.6856,1.3042,10.825,-1.1393999999999984,-0.029866317169069418,1.4543,-0.1500999999999999,-0.006918102752953209
0,0.5,0.031,-1,-5.011587974275212,11.431,1.8021,10.825,0.6059999999999999,0.015884665792922668,1.4543,0.3478000000000001,0.01603008752483097
0,1,0.031,0,-5.011587974275212,10.87,1.4285,10.825,0.04499999999999993,0.0011795543905635628,1.4543,-0.025799999999999823,-0.0011891209262237955
0,0.03150943396226415,0.125,-4.988072351863872,-3,11.493,2.8568,10.825,0.668000000000001,0.017509829619921386,1.4543,1.4024999999999999,0.06464116662902653
0,0.06297169811320755,0.125,-3.9891526177630077,-3,12.54,3.352,10.825,1.7149999999999999,0.04495412844036696,1.4543,1.8977,0.08746491401918263
0,0.125,0.125,-3,-3,20.807,7.3291,10.825,9.982,0.26165137614678896,1.4543,5.8748000000000005,0.2707692874953334
0,0.25,0.125,-2,-3,12.853,3.2913,10.825,2.0280000000000005,0.05315858453473133,1.4543,1.8370000000000002,0.08466725354547006
0,0.5,0.125,-1,-3,11.793,1.9865,10.825,0.968,0.025373525557011792,1.4543,0.5322,0.024529075850244508
0,1,0.125,0,-3,12.114,1.4289,10.825,1.2890000000000015,0.03378768020969859,1.4543,-0.025399999999999867,-0.0011706849428714905
0,0.03150943396226415,0.5,-4.988072351863872,-1,20.372,8.572,10.825,9.547,0.25024901703800784,1.4543,7.117699999999999,0.3280544967667894
0,0.06297169811320755,0.5,-3.9891526177630077,-1,32.346,16.947,10.825,21.520999999999997,0.5641153342070772,1.4543,15.4927,0.7140578982057179
0,0.125,0.5,-3,-1,48.975,23.151,10.825,38.150000000000006,1,1.4543,21.6967,1
0,0.25,0.5,-2,-1,31.977,14.472,10.825,21.152,0.554442988204456,1.4543,13.0177,0.5999852512133181
0,0.5,0.5,-1,-1,20.233,10.747,10.825,9.408000000000001,0.24660550458715597,1.4543,9.2927,0.42830015624495893
0,1,0.5,0,-1,13.784,3.042,10.825,2.9590000000000014,0.07756225425950199,1.4543,1.5877,0.07317702692114468
0,0.03150943396226415,2,-4.988072351863872,1,11.307,2.236,10.825,0.4820000000000011,0.012634338138925321,1.4543,0.7817000000000003,0.03602852046624603
0,0.06297169811320755,2,-3.9891526177630077,1,31.172,11.118,10.825,20.347,0.5333420707732633,1.4543,9.6637,0.44539953080422373
0,0.125,2,-3,1,42.661,14.842,10.825,31.836000000000002,0.8344954128440366,1.4543,13.3877,0.6170385358142022
0,0.25,2,-2,1,36.647,12.611,10.825,25.822,0.6768545216251637,1.4543,11.1567,0.5142118386667097
0,0.5,2,-1,1,33.47,22.662,10.825,22.645,0.5935779816513761,1.4543,21.2077,0.9774620103518046
0,1,2,0,1,24.237,13.673,10.825,13.411999999999999,0.35155963302752286,1.4543,12.2187,0.5631593744670849
0,0.03150943396226415,8,-4.988072351863872,3,11.674,1.1799,10.825,0.8490000000000002,0.022254259501965926,1.4543,-0.2744,-0.012647084579682624
0,0.06297169811320755,8,-3.9891526177630077,3,12.561,1.7034,10.825,1.7360000000000007,0.04550458715596331,1.4543,0.2491000000000001,0.01148100863264921
0,0.125,8,-3,3,21.244,5.7765,10.825,10.419,0.2731061598951507,1.4543,4.3222000000000005,0.19921001811335368
0,0.25,8,-2,3,33.451,11.666,10.825,22.626,0.5930799475753603,1.4543,10.2117,0.47065682799688435
0,0.5,8,-1,3,47.009,16.147,10.825,36.184,0.9484665792922672,1.4543,14.692699999999999,0.6771859315011038
0,1,8,0,3,25.032,7.1455,10.825,14.207,0.37239842726081257,1.4543,5.6912,0.2623071711366245
0,0.03150943396226415,16,-4.988072351863872,4,8.1355,0.99348,10.825,-2.689499999999999,-0.07049803407601568,1.4543,-0.4608199999999999,-0.021239174621025314
0,0.06297169811320755,16,-3.9891526177630077,4,10.623,0.99385,10.825,-0.20199999999999996,-0.005294888597640889,1.4543,-0.4604499999999999,-0.02122212133642443
0,0.125,16,-3,4,13.911,2.7317,10.825,3.0860000000000003,0.08089121887287025,1.4543,1.2774,0.05887531283559251
0,0.25,16,-2,4,18.879,4.9046,10.825,8.054000000000002,0.21111402359108783,1.4543,3.4503000000000004,0.1590241834011624
0,0.5,16,-1,4,17.073,2.9799,10.825,6.248000000000001,0.16377457404980342,1.4543,1.5256000000000003,0.07031484050569904
0,1,16,0,4,13.351,1.9243,10.825,2.5260000000000016,0.06621231979030147,1.4543,0.47,0.021662280438960763
