direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
180,0.015754717,0.031,-5.988072352,-5.011587974,3.7229,2.9614,0.7615,0.169678469
180,0.031509434,0.031,-4.988072352,-5.011587974,4.2225,2.9614,1.2611,0.281000022
180,0.062971698,0.031,-3.989152618,-5.011587974,4.848,2.9614,1.8866,0.420374786
180,0.125,0.031,-3,-5.011587974,4.9656,2.9614,2.0042,0.446578578
180,0.25,0.031,-2,-5.011587974,3.7271,2.9614,0.7657,0.170614319
180,0.5,0.031,-1,-5.011587974,3.2284,2.9614,0.267,0.059493304
180,1,0.031,0,-5.011587974,3.1048,2.9614,0.1434,0.031952584
180,0.015754717,0.125,-5.988072352,-3,2.9813,2.9614,0.0199,0.004434145
180,0.031509434,0.125,-4.988072352,-3,3.2332,2.9614,0.2718,0.060562847
180,0.062971698,0.125,-3.989152618,-3,3.6042,2.9614,0.6428,0.143229573
180,0.125,0.125,-3,-3,4.9646,2.9614,2.0032,0.446355757
180,0.25,0.125,-2,-3,4.5963,2.9614,1.6349,0.364290648
180,0.5,0.125,-1,-3,3.9729,2.9614,1.0115,0.22538381
180,1,0.125,0,-3,3.8469,2.9614,0.8855,0.197308318
180,0.015754717,0.5,-5.988072352,-1,4.0993,2.9614,1.1379,0.25354843
180,0.031509434,0.5,-4.988072352,-1,3.9772,2.9614,1.0158,0.226341942
180,0.062971698,0.5,-3.989152618,-1,3.6008,2.9614,0.6394,0.14247198
180,0.125,0.5,-3,-1,5.2186,2.9614,2.2572,0.502952383
180,0.25,0.5,-2,-1,3.9745,2.9614,1.0131,0.225740324
180,0.5,0.5,-1,-1,4.4688,2.9614,1.5074,0.335880924
180,1,0.5,0,-1,3.2325,2.9614,0.2711,0.060406872
180,0.015754717,2,-5.988072352,1,5.093,2.9614,2.1316,0.47496602
180,0.031509434,2,-4.988072352,1,6.3322,2.9614,3.3708,0.751086254
180,0.062971698,2,-3.989152618,1,5.5921,2.9614,2.6307,0.586176163
180,0.125,2,-3,1,4.4756,2.9614,1.5142,0.33739611
180,0.25,2,-2,1,4.2224,2.9614,1.261,0.28097774
180,0.5,2,-1,1,4.9718,2.9614,2.0104,0.44796007
180,1,2,0,1,3.4791,2.9614,0.5177,0.11535462
180,0.015754717,8,-5.988072352,3,7.4493,2.9614,4.4879,1
180,0.031509434,8,-4.988072352,3,4.7241,2.9614,1.7627,0.392767219
180,0.062971698,8,-3.989152618,3,5.3423,2.9614,2.3809,0.530515386
180,0.125,8,-3,3,4.5948,2.9614,1.6334,0.363956416
180,0.25,8,-2,3,3.1062,2.9614,0.1448,0.032264534
180,0.5,8,-1,3,4.5971,2.9614,1.6357,0.364468905
180,1,8,0,3,3.4806,2.9614,0.5192,0.115688852
180,0.015754717,16,-5.988072352,4,3.2306,2.9614,0.2692,0.059983511
180,0.031509434,16,-4.988072352,4,3.1029,2.9614,0.1415,0.031529223
180,0.062971698,16,-3.989152618,4,3.2273,2.9614,0.2659,0.059248201
180,0.125,16,-3,4,4.3487,2.9614,1.3873,0.309120078
180,0.25,16,-2,4,3.6027,2.9614,0.6413,0.142895341
180,0.5,16,-1,4,4.0985,2.9614,1.1371,0.253370173
180,1,16,0,4,3.8536,2.9614,0.8922,0.198801221
