direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,8.943,10.144,-1.2010000000000005,-0.030769624923139997
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,13.656,10.144,3.5120000000000005,0.08997745439639271
0,0.125,0.031,-3,-5.011587974275212,7.2091,10.144,-2.9349,-0.07519215003074399
0,0.25,0.031,-2,-5.011587974275212,13.914,10.144,3.7699999999999996,0.09658741545398646
0,0.5,0.031,-1,-5.011587974275212,11.053,10.144,0.9090000000000007,0.02328858372617341
0,1,0.031,0,-5.011587974275212,10.933,10.144,0.7889999999999997,0.02021418323426931
0,0.03150943396226415,0.125,-4.988072351863872,-3,9.0682,10.144,-1.075800000000001,-0.027562000409920087
0,0.06297169811320755,0.125,-3.9891526177630077,-3,9.312,10.144,-0.8320000000000007,-0.02131584341053496
0,0.125,0.125,-3,-3,15.023,10.144,4.879,0.12499999999999997
0,0.25,0.125,-2,-3,13.918,10.144,3.773999999999999,0.09668989547038324
0,0.5,0.125,-1,-3,9.1856,10.144,-0.9583999999999993,-0.024554211928673887
0,1,0.125,0,-3,10.556,10.144,0.41199999999999903,0.010555441688870645
0,0.03150943396226415,0.5,-4.988072351863872,-1,17.631,10.144,7.487,0.1918169706907153
0,0.06297169811320755,0.5,-3.9891526177630077,-1,19.38,10.144,9.235999999999999,0.2366263578602172
0,0.125,0.5,-3,-1,20.742,10.144,10.598,0.2715208034433285
0,0.25,0.5,-2,-1,14.168,10.144,4.023999999999999,0.10309489649518341
0,0.5,0.5,-1,-1,13.169,10.144,3.0250000000000004,0.07750051240008199
0,1,0.5,0,-1,10.562,10.144,0.41799999999999926,0.010709161713465854
0,0.03150943396226415,2,-4.988072351863872,1,26.064,10.144,15.92,0.4078704652592744
0,0.06297169811320755,2,-3.9891526177630077,1,39.122,10.144,28.978,0.7424164787866365
0,0.125,2,-3,1,36.471,10.144,26.326999999999998,0.6744978479196556
0,0.25,2,-2,1,14.783,10.144,4.638999999999999,0.11885119901619182
0,0.5,2,-1,1,16.012,10.144,5.868,0.15033818405410945
0,1,2,0,1,11.547,10.144,1.4030000000000005,0.03594486575117853
0,0.03150943396226415,8,-4.988072351863872,3,30.542,10.144,20.398000000000003,0.522596843615495
0,0.06297169811320755,8,-3.9891526177630077,3,30.424,10.144,20.28,0.5195736831317893
0,0.125,8,-3,3,39.706,10.144,29.562000000000005,0.7573785611805698
0,0.25,8,-2,3,40.338,10.144,30.194000000000003,0.7735704037712646
0,0.5,8,-1,3,45.844,10.144,35.7,0.9146341463414634
0,1,8,0,3,27.581,10.144,17.436999999999998,0.4467360114777617
0,0.03150943396226415,16,-4.988072351863872,4,17.75,10.144,7.606,0.19486575117852017
0,0.06297169811320755,16,-3.9891526177630077,4,17.01,10.144,6.866000000000001,0.17590694814511174
0,0.125,16,-3,4,27.209,10.144,17.064999999999998,0.4372053699528591
0,0.25,16,-2,4,42.588,10.144,32.444,0.8312154129944661
0,0.5,16,-1,4,49.176,10.144,39.032000000000004,1
0,1,16,0,4,42.705,10.144,32.561,0.8342129534740724
