direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,14.043,32.814,8.9004,5.1426,0.11063494727059156,25.95,6.864000000000001,0.18286932196616495
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,10.558,26.956,8.9004,1.6576000000000004,0.03566065581529433,25.95,1.0060000000000002,0.026801651791661125
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,13.299,32.564,8.9004,4.3986,0.09462895793264575,25.95,6.614000000000001,0.1762088717197283
0,0.125,0.031,-3,-5.011587974275212,14.291,30.946,8.9004,5.390600000000001,0.11597027704990685,25.95,4.996000000000002,0.13310243772479027
0,0.25,0.031,-2,-5.011587974275212,11.924,26.209,8.9004,3.0236,0.06504799645458731,25.95,0.25900000000000034,0.006900226455308389
0,0.5,0.031,-1,-5.011587974275212,7.5751,24.339,8.9004,-1.3252999999999995,-0.02851174417954244,25.95,-1.6110000000000007,-0.042919941388037855
0,1,0.031,0,-5.011587974275212,7.9533,23.987,8.9004,-0.9470999999999998,-0.02037536626608666,25.95,-1.963000000000001,-0.052297855335020675
0,0.015754716981132073,0.125,-5.988072351863872,-3,17.267,31.052,8.9004,8.3666,0.17999423440169007,25.95,5.102,0.13592646862927937
0,0.03150943396226415,0.125,-4.988072351863872,-3,19.373,30.182,8.9004,10.472600000000002,0.2253015106728109,25.95,4.231999999999999,0.11274810177167975
0,0.06297169811320755,0.125,-3.9891526177630077,-3,20.381,39.895,8.9004,11.4806,0.24698704461454393,25.95,13.945000000000004,0.37151991474623697
0,0.125,0.125,-3,-3,18.614,25.071,8.9004,9.713600000000001,0.20897281993692263,25.95,-0.8789999999999978,-0.023418143066471237
0,0.25,0.125,-2,-3,16.776,28.833,8.9004,7.8756,0.16943114197570702,25.95,2.882999999999999,0.07680831224190754
0,0.5,0.125,-1,-3,14.648,31.16,8.9004,5.7476,0.12365057032093729,25.95,5.210000000000001,0.13880378313574002
0,1,0.125,0,-3,10.304,30.92,8.9004,1.4036000000000008,0.030196245476802087,25.95,4.970000000000002,0.13240975089916085
0,0.015754716981132073,0.5,-5.988072351863872,-1,25.95,40.853,8.9004,17.049599999999998,0.366795316957313,25.95,14.903000000000002,0.3970427600905822
0,0.03150943396226415,0.5,-4.988072351863872,-1,28.047,41.823,8.9004,19.1466,0.41190897238966834,25.95,15.873000000000001,0.4228853070467564
