direction,SF,TF,logSF,logTF,cell2,cell2_spont,cell2_lessspont,cell2_norm
0,0.031509434,0.031,-4.988072352,-5.011587974,16.524,13.631,2.893,0.052235303
0,0.062971698,0.031,-3.989152618,-5.011587974,16.206,13.631,2.575,0.046493572
0,0.125,0.031,-3,-5.011587974,17.889,13.631,4.258,0.07688141
0,0.25,0.031,-2,-5.011587974,14.909,13.631,1.278,0.023075256
0,0.5,0.031,-1,-5.011587974,15.218,13.631,1.587,0.028654485
0,1,0.031,0,-5.011587974,15.894,13.631,2.263,0.040860176
0,0.031509434,0.125,-4.988072352,-3,31.176,13.631,17.545,0.316788242
0,0.062971698,0.125,-3.989152618,-3,40.656,13.631,27.025,0.487956811
0,0.125,0.125,-3,-3,38.833,13.631,25.202,0.455041167
0,0.25,0.125,-2,-3,22.247,13.631,8.616,0.155568395
0,0.5,0.125,-1,-3,14.341,13.631,0.71,0.012819587
0,1,0.125,0,-3,15.277,13.631,1.646,0.029719775
0,0.031509434,0.5,-4.988072352,-1,30.291,13.631,16.66,0.300808898
0,0.062971698,0.5,-3.989152618,-1,42.14,13.631,28.509,0.514751553
0,0.125,0.5,-3,-1,48.326,13.631,34.695,0.62644446
0,0.25,0.5,-2,-1,44.032,13.631,30.401,0.548913043
0,0.5,0.5,-1,-1,28.072,13.631,14.441,0.260743175
0,1,0.5,0,-1,21.934,13.631,8.303,0.149916944
0,0.031509434,2,-4.988072352,1,19.185,13.631,5.554,0.10028167
0,0.062971698,2,-3.989152618,1,19.74,13.631,6.109,0.110302614
0,0.125,2,-3,1,28.928,13.631,15.297,0.276198902
0,0.25,2,-2,1,33.293,13.631,19.662,0.355012278
0,0.5,2,-1,1,48.073,13.631,34.442,0.621876354
0,1,2,0,1,69.015,13.631,55.384,1
0,0.031509434,8,-4.988072352,3,13.543,13.631,-0.088,-0.001588907
0,0.062971698,8,-3.989152618,3,12.979,13.631,-0.652,-0.011772353
0,0.125,8,-3,3,17.896,13.631,4.265,0.0770078
0,0.25,8,-2,3,25.461,13.631,11.83,0.213599596
0,0.5,8,-1,3,42.582,13.631,28.951,0.522732197
0,1,8,0,3,39.188,13.631,25.557,0.461450961
0,0.031509434,16,-4.988072352,4,12.044,13.631,-1.587,-0.028654485
0,0.062971698,16,-3.989152618,4,13.239,13.631,-0.392,-0.007077856
0,0.125,16,-3,4,13.164,13.631,-0.467,-0.008432038
0,0.25,16,-2,4,16.027,13.631,2.396,0.043261592
0,0.5,16,-1,4,25.479,13.631,11.848,0.213924599
0,1,16,0,4,16.272,13.631,2.641,0.047685252
