direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,35.07,0.73127,41.583,-6.512999999999998,-0.047908376058316826,4.2578,-3.5265299999999997,-0.04154616633404883
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,21.908,0.73181,41.583,-19.674999999999997,-0.14472551803276273,4.2578,-3.5259899999999997,-0.04153980457622446
0,0.125,0.031,-3,-5.011587974275212,68.683,8.7698,41.583,27.10000000000001,0.19934239078464408,4.2578,4.5120000000000005,0.053156020932539454
0,0.25,0.031,-2,-5.011587974275212,36.516,1.4602,41.583,-5.067,-0.03727187801128381,4.2578,-2.7975999999999996,-0.032958617943455754
0,0.5,0.031,-1,-5.011587974275212,32.145,0.73019,41.583,-9.437999999999995,-0.0694241138090579,4.2578,-3.5276099999999997,-0.04155888984969758
0,1,0.031,0,-5.011587974275212,30.67,0.72946,41.583,-10.912999999999997,-0.08027393028165386,4.2578,-3.5283399999999996,-0.04156749000379349
0,0.03150943396226415,0.125,-4.988072351863872,-3,23.389,2.9229,41.583,-18.194,-0.13383156671349863,4.2578,-1.3348999999999998,-0.015726500962510395
0,0.06297169811320755,0.125,-3.9891526177630077,-3,16.793,0.72964,41.583,-24.79,-0.18235047481739206,4.2578,-3.5281599999999997,-0.041565369417852036
0,0.125,0.125,-3,-3,21.183,0,41.583,-20.4,-0.15005847867183533,4.2578,-4.2578,-0.050161282341880865
0,0.25,0.125,-2,-3,27.037,2.192,41.583,-14.546,-0.10699757993924103,4.2578,-2.0657999999999994,-0.024337257988129427
0,0.5,0.125,-1,-3,46.003,8.7633,41.583,4.420000000000002,0.03251267037889767,4.2578,4.5055,0.053079444217986806
0,1,0.125,0,-3,38.703,0,41.583,-2.8799999999999955,-0.021184726400729662,4.2578,-4.2578,-0.050161282341880865
0,0.03150943396226415,0.5,-4.988072351863872,-1,46.04,1.4633,41.583,4.457000000000001,0.03278483526668482,4.2578,-2.7944999999999993,-0.03292209674113064
0,0.06297169811320755,0.5,-3.9891526177630077,-1,27.04,3.6535,41.583,-14.543,-0.10697551251590692,4.2578,-0.6042999999999994,-0.007119278246793785
0,0.125,0.5,-3,-1,35.79,0.72964,41.583,-5.792999999999999,-0.04261219445813441,4.2578,-3.5281599999999997,-0.041565369417852036
0,0.25,0.5,-2,-1,47.48,8.7711,41.583,5.8969999999999985,0.04337719846704965,4.2578,4.513300000000001,0.05317133627544999
0,0.5,0.5,-1,-1,34.348,9.4989,41.583,-7.234999999999999,-0.05321926927405533,4.2578,5.241100000000001,0.06174557209874392
0,1,0.5,0,-1,43.081,1.4622,41.583,1.4980000000000047,0.011019000051490688,4.2578,-2.7955999999999994,-0.03293505587743955
0,0.03150943396226415,2,-4.988072351863872,1,30.686,7.3082,41.583,-10.896999999999998,-0.08015623735720537,4.2578,3.0504000000000007,0.03593686308790301
0,0.06297169811320755,2,-3.9891526177630077,1,85.483,34.344,41.583,43.900000000000006,0.3229199614555673,4.2578,30.0862,0.35444651528824656
0,0.125,2,-3,1,110.34,38.717,41.583,68.757,0.5057632753940874,4.2578,34.459199999999996,0.4059649726326603
0,0.25,2,-2,1,88.434,40.202,41.583,46.851,0.3446269502085371,4.2578,35.944199999999995,0.42345980664968624
0,0.5,2,-1,1,92.804,44.573,41.583,51.221000000000004,0.3767718301985333,4.2578,40.315200000000004,0.4749547019280839
0,1,2,0,1,84.022,31.409,41.583,42.43900000000001,0.3121731262918638,4.2578,27.1512,0.31986918340947806
0,0.03150943396226415,8,-4.988072351863872,3,86.164,10.956,41.583,44.581,0.32792926655240645,4.2578,6.6982,0.07891171529484392
0,0.06297169811320755,8,-3.9891526177630077,3,42.353,5.1086,41.583,0.7700000000000031,0.005663971989084004,4.2578,0.8508000000000004,0.010023302883290024
0,0.125,8,-3,3,99.386,27.771,41.583,57.803,0.4251877569935342,4.2578,23.5132,0.27700978532601656
0,0.25,8,-2,3,174.71,70.18,41.583,133.127,0.9792566220659522,4.2578,65.9222,0.7766316141664567
0,0.5,8,-1,3,177.53,89.14,41.583,135.947,1,4.2578,84.8822,1
0,1,8,0,3,127.92,62.13,41.583,86.337,0.6350783761318749,4.2578,57.87220000000001,0.6817942984512655
0,0.03150943396226415,16,-4.988072351863872,4,40.936,2.9258,41.583,-0.6469999999999985,-0.004759207632386139,4.2578,-1.3319999999999994,-0.015692335966786906
0,0.06297169811320755,16,-3.9891526177630077,4,40.917,3.6518,41.583,-0.6659999999999968,-0.0048989679801687185,4.2578,-0.6059999999999994,-0.0071393060029075524
0,0.125,16,-3,4,38.712,2.1909,41.583,-2.870999999999995,-0.02111852413072738,4.2578,-2.0668999999999995,-0.024350217124438335
0,0.25,16,-2,4,100.08,36.526,41.583,58.497,0.43029268759148787,4.2578,32.26820000000001,0.38015272931191707
0,0.5,16,-1,4,61.321,18.253,41.583,19.738,0.14518893392277873,4.2578,13.9952,0.16487791315493708
0,1,16,0,4,65.078,10.838,41.583,23.495000000000005,0.17282470374484177,4.2578,6.5802,0.07752155339988831
