direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.015754717,0.031,-5.988072352,-5.011587974,23.391,27.412,-4.021,-0.104929412
0,0.031509434,0.031,-4.988072352,-5.011587974,18.99,27.412,-8.422,-0.219775058
0,0.062971698,0.031,-3.989152618,-5.011587974,24.854,27.412,-2.558,-0.066751911
0,0.125,0.031,-3,-5.011587974,30.724,27.412,3.312,0.086427807
0,0.25,0.031,-2,-5.011587974,29.242,27.412,1.83,0.047754495
0,0.5,0.031,-1,-5.011587974,26.311,27.412,-1.101,-0.028730983
0,1,0.031,0,-5.011587974,29.208,27.412,1.796,0.046867253
0,0.015754717,0.125,-5.988072352,-3,33.588,27.412,6.176,0.161164897
0,0.031509434,0.125,-4.988072352,-3,33.602,27.412,6.19,0.161530231
0,0.062971698,0.125,-3.989152618,-3,23.361,27.412,-4.051,-0.105712273
0,0.125,0.125,-3,-3,23.365,27.412,-4.047,-0.105607891
0,0.25,0.125,-2,-3,33.633,27.412,6.221,0.162339187
0,0.5,0.125,-1,-3,33.604,27.412,6.192,0.161582422
0,1,0.125,0,-3,33.623,27.412,6.211,0.162078234
0,0.015754717,0.5,-5.988072352,-1,35.061,27.412,7.649,0.199603351
0,0.031509434,0.5,-4.988072352,-1,42.365,27.412,14.953,0.390203805
0,0.062971698,0.5,-3.989152618,-1,37.982,27.412,10.57,0.275827875
0,0.125,0.5,-3,-1,11.682,27.412,-15.73,-0.410479894
0,0.25,0.5,-2,-1,35.072,27.412,7.66,0.1998904
0,0.5,0.5,-1,-1,24.829,27.412,-2.583,-0.067404295
0,1,0.5,0,-1,26.297,27.412,-1.115,-0.029096318
0,0.015754717,2,-5.988072352,1,36.567,27.412,9.155,0.238902951
0,0.031509434,2,-4.988072352,1,27.76,27.412,0.348,0.009081183
0,0.062971698,2,-3.989152618,1,35.073,27.412,7.661,0.199916495
0,0.125,2,-3,1,49.704,27.412,22.292,0.581717596
0,0.25,2,-2,1,51.162,27.412,23.75,0.61976462
0,0.5,2,-1,1,33.603,27.412,6.191,0.161556327
0,1,2,0,1,33.6,27.412,6.188,0.161478041
0,0.015754717,8,-5.988072352,3,43.865,27.412,16.453,0.429346833
0,0.031509434,8,-4.988072352,3,42.345,27.412,14.933,0.389681898
0,0.062971698,8,-3.989152618,3,51.158,27.412,23.746,0.619660239
0,0.125,8,-3,3,43.848,27.412,16.436,0.428903212
0,0.25,8,-2,3,61.347,27.412,33.935,0.885545784
0,0.5,8,-1,3,65.733,27.412,38.321,1
0,1,8,0,3,33.615,27.412,6.203,0.161869471
0,0.015754717,16,-5.988072352,4,35.033,27.412,7.621,0.198872681
0,0.031509434,16,-4.988072352,4,30.683,27.412,3.271,0.085357898
0,0.062971698,16,-3.989152618,4,33.627,27.412,6.215,0.162182615
0,0.125,16,-3,4,48.262,27.412,20.85,0.544088098
0,0.25,16,-2,4,39.441,27.412,12.029,0.313900994
0,0.5,16,-1,4,20.446,27.412,-6.966,-0.181780225
0,1,16,0,4,20.465,27.412,-6.947,-0.181284413
