direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,13.161,27.778,5.3443,7.8167,0.11056668840271187,28.088,-0.3100000000000023,-0.010205761316872503
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,8.7705,24.833,5.3443,3.4262000000000006,0.048463365333884054,28.088,-3.2550000000000026,-0.10716049382716057
0,0.125,0.031,-3,-5.011587974275212,14.612,30.665,5.3443,9.267700000000001,0.13109098444481854,28.088,2.576999999999998,0.08483950617283945
0,0.25,0.031,-2,-5.011587974275212,23.376,48.223,5.3443,18.0317,0.25505716674187057,28.088,20.134999999999998,0.6628806584362139
0,0.5,0.031,-1,-5.011587974275212,10.236,26.315,5.3443,4.891700000000001,0.06919276288709376,28.088,-1.7729999999999997,-0.05837037037037036
0,1,0.031,0,-5.011587974275212,1.4593,29.221,5.3443,-3.885,-0.054953060043821,28.088,1.1329999999999991,0.03730041152263371
0,0.03150943396226415,0.125,-4.988072351863872,-3,7.3138,43.876,5.3443,1.9695,0.02785844318051621,28.088,15.787999999999997,0.5197695473251027
0,0.06297169811320755,0.125,-3.9891526177630077,-3,18.999,54.07,5.3443,13.654699999999998,0.19314480025234557,28.088,25.982,0.8553744855967078
0,0.125,0.125,-3,-3,7.3079,33.623,5.3443,1.9636000000000005,0.02777498808289497,28.088,5.534999999999997,0.18222222222222212
0,0.25,0.125,-2,-3,11.679,35.043,5.3443,6.334700000000001,0.0896038994747987,28.088,6.954999999999998,0.2289711934156378
0,0.5,0.125,-1,-3,10.232,40.928,5.3443,4.8877,0.0691361831598929,28.088,12.839999999999996,0.42271604938271595
0,1,0.125,0,-3,13.168,33.649,5.3443,7.8237,0.11066570292531336,28.088,5.561,0.18307818930041153
0,0.03150943396226415,0.5,-4.988072351863872,-1,19.002,55.551,5.3443,13.657699999999998,0.1931872350477462,28.088,27.463,0.9041316872427984
0,0.06297169811320755,0.5,-3.9891526177630077,-1,40.898,48.201,5.3443,35.553700000000006,0.5029046617451736,28.088,20.113,0.662156378600823
0,0.125,0.5,-3,-1,23.381,45.273,5.3443,18.0367,0.2551278914008716,28.088,17.185000000000002,0.565761316872428
0,0.25,0.5,-2,-1,36.582,49.721,5.3443,31.2377,0.44185513609546134,28.088,21.632999999999996,0.7121975308641973
0,0.5,0.5,-1,-1,11.681,37.986,5.3443,6.3366999999999996,0.0896321893383991,28.088,9.897999999999996,0.3258600823045266
0,1,0.5,0,-1,16.067,27.76,5.3443,10.7227,0.151671860214126,28.088,-0.3279999999999994,-0.010798353909465002
0,0.03150943396226415,2,-4.988072351863872,1,32.146,52.618,5.3443,26.8017,0.37910821862972394,28.088,24.53,0.8075720164609054
0,0.06297169811320755,2,-3.9891526177630077,1,48.218,43.837,5.3443,42.87370000000001,0.6064455625227204,28.088,15.749000000000002,0.518485596707819
0,0.125,2,-3,1,76.041,42.408,5.3443,70.69669999999999,1,28.088,14.32,0.471440329218107
0,0.25,2,-2,1,39.452,45.302,5.3443,34.1077,0.4824510903620679,28.088,17.214,0.566716049382716
0,0.5,2,-1,1,64.297,42.381,5.3443,58.9527,0.8338819209383183,28.088,14.293,0.4705514403292181
0,1,2,0,1,35.057,45.304,5.3443,29.7127,0.42028411510013913,28.088,17.216,0.5667818930041153
0,0.03150943396226415,8,-4.988072351863872,3,18.992,51.139,5.3443,13.6477,0.19304578572974412,28.088,23.051000000000002,0.7588806584362141
0,0.06297169811320755,8,-3.9891526177630077,3,18.983,35.044,5.3443,13.6387,0.19291848134354223,28.088,6.955999999999996,0.22900411522633732
0,0.125,8,-3,3,67.171,45.272,5.3443,61.82670000000001,0.8745344549321258,28.088,17.183999999999997,0.5657283950617283
0,0.25,8,-2,3,29.257,38.039,5.3443,23.9127,0.3382435106589134,28.088,9.951,0.327604938271605
0,0.5,8,-1,3,70.108,48.223,5.3443,64.7637,0.9160781196293463,28.088,20.134999999999998,0.6628806584362139
0,1,8,0,3,26.253,24.818,5.3443,20.9087,0.29575213553107854,28.088,-3.2699999999999996,-0.1076543209876543
0,0.03150943396226415,16,-4.988072351863872,4,17.552,24.848,5.3443,12.207699999999999,0.1726770839374398,28.088,-3.240000000000002,-0.10666666666666673
0,0.06297169811320755,16,-3.9891526177630077,4,24.828,42.371,5.3443,19.4837,0.2755956077157774,28.088,14.283000000000001,0.47022222222222226
0,0.125,16,-3,4,19.001,29.229,5.3443,13.6567,0.19317309011594602,28.088,1.1409999999999982,0.0375637860082304
0,0.25,16,-2,4,54.073,55.548,5.3443,48.7287,0.6892641382129577,28.088,27.46,0.9040329218106996
0,0.5,16,-1,4,52.625,58.463,5.3443,47.2807,0.6687822769662517,28.088,30.375,1
0,1,16,0,4,27.754,30.663,5.3443,22.4097,0.3169836781631958,28.088,2.5749999999999993,0.08477366255144031
