direction,SF,TF,logSF,logTF,cell2,cell2_spont,cell2_lessspont,cell2_norm
135,0.031509434,0.031,-4.988072352,-5.011587974,4.3782,5.8364,-1.4582,-0.029459419
135,0.062971698,0.031,-3.989152618,-5.011587974,0,5.8364,-5.8364,-0.117910406
135,0.125,0.031,-3,-5.011587974,0,5.8364,-5.8364,-0.117910406
135,0.25,0.031,-2,-5.011587974,2.9088,5.8364,-2.9276,-0.059145107
135,0.5,0.031,-1,-5.011587974,0,5.8364,-5.8364,-0.117910406
135,1,0.031,0,-5.011587974,2.9157,5.8364,-2.9207,-0.059005709
135,0.031509434,0.125,-4.988072352,-3,0,5.8364,-5.8364,-0.117910406
135,0.062971698,0.125,-3.989152618,-3,1.4607,5.8364,-4.3757,-0.08840048
135,0.125,0.125,-3,-3,1.4621,5.8364,-4.3743,-0.088372196
135,0.25,0.125,-2,-3,1.4549,5.8364,-4.3815,-0.088517655
135,0.5,0.125,-1,-3,1.4542,5.8364,-4.3822,-0.088531797
135,1,0.125,0,-3,0,5.8364,-5.8364,-0.117910406
135,0.031509434,0.5,-4.988072352,-1,1.4596,5.8364,-4.3768,-0.088422703
135,0.062971698,0.5,-3.989152618,-1,5.84,5.8364,0.0036,7.27E-05
135,0.125,0.5,-3,-1,16.086,5.8364,10.2496,0.207068483
135,0.25,0.5,-2,-1,1.4575,5.8364,-4.3789,-0.088465128
135,0.5,0.5,-1,-1,0,5.8364,-5.8364,-0.117910406
135,1,0.5,0,-1,0,5.8364,-5.8364,-0.117910406
135,0.031509434,2,-4.988072352,1,5.8437,5.8364,0.0073,1.47E-04
135,0.062971698,2,-3.989152618,1,30.703,5.8364,24.8666,0.502369764
135,0.125,2,-3,1,54.053,5.8364,48.2166,0.974100278
135,0.25,2,-2,1,14.562,5.8364,8.7256,0.176279733
135,0.5,2,-1,1,11.655,5.8364,5.8186,0.117550799
135,1,2,0,1,0,5.8364,-5.8364,-0.117910406
135,0.031509434,8,-4.988072352,3,2.9218,5.8364,-2.9146,-0.058882473
135,0.062971698,8,-3.989152618,3,8.764,5.8364,2.9276,0.059145107
135,0.125,8,-3,3,30.696,5.8364,24.8596,0.502228346
135,0.25,8,-2,3,48.129,5.8364,42.2926,0.854420125
135,0.5,8,-1,3,37.927,5.8364,32.0906,0.648313286
135,1,8,0,3,20.381,5.8364,14.5446,0.293838614
135,0.031509434,16,-4.988072352,4,0,5.8364,-5.8364,-0.117910406
135,0.062971698,16,-3.989152618,4,2.9251,5.8364,-2.9113,-0.058815805
135,0.125,16,-3,4,5.852,5.8364,0.0156,3.15E-04
135,0.25,16,-2,4,55.335,5.8364,49.4986,1
135,0.5,16,-1,4,40.779,5.8364,34.9426,0.705931077
135,1,16,0,4,32.029,5.8364,26.1926,0.5291584
