direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,48.198,40.761,7.436999999999998,0.07048019787905493
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,42.353,40.761,1.5919999999999987,0.015087330243842328
135,0.125,0.031,-3,-5.011587974275212,24.857,40.761,-15.904000000000003,-0.15072167097868633
135,0.25,0.031,-2,-5.011587974275212,23.294,40.761,-17.467000000000002,-0.16553416920175515
135,0.5,0.031,-1,-5.011587974275212,13.108,40.761,-27.653000000000002,-0.26206654725689216
135,1,0.031,0,-5.011587974275212,21.85,40.761,-18.911,-0.17921890844302923
135,0.03150943396226415,0.125,-4.988072351863872,-3,39.447,40.761,-1.314,-0.012452733630910073
135,0.06297169811320755,0.125,-3.9891526177630077,-3,32.154,40.761,-8.607,-0.08156824837233104
135,0.125,0.125,-3,-3,38.024,40.761,-2.737000000000002,-0.025938456581279218
135,0.25,0.125,-2,-3,29.125,40.761,-11.636000000000003,-0.11027397909381251
135,0.5,0.125,-1,-3,17.46,40.761,-23.301000000000002,-0.22082279020839848
135,1,0.125,0,-3,17.47,40.761,-23.291000000000004,-0.22072802054606283
135,0.03150943396226415,0.5,-4.988072351863872,-1,49.666,40.761,8.904999999999994,0.08439238430993465
135,0.06297169811320755,0.5,-3.9891526177630077,-1,65.808,40.761,25.047000000000004,0.23736957325221053
135,0.125,0.5,-3,-1,68.713,40.761,27.95199999999999,0.26490016016072926
135,0.25,0.5,-2,-1,20.365,40.761,-20.396000000000004,-0.19329220329987967
135,0.5,0.5,-1,-1,24.768,40.761,-15.993000000000002,-0.151565120973474
135,1,0.5,0,-1,24.747,40.761,-16.014000000000003,-0.15176413726437896
135,0.03150943396226415,2,-4.988072351863872,1,73.079,40.761,32.31799999999999,0.3062765947364928
135,0.06297169811320755,2,-3.9891526177630077,1,81.836,40.761,41.074999999999996,0.3892663880438593
135,0.125,2,-3,1,96.427,40.761,55.666000000000004,0.5275448023578692
135,0.25,2,-2,1,24.768,40.761,-15.993000000000002,-0.151565120973474
135,0.5,2,-1,1,21.841,40.761,-18.92,-0.17930420113913134
135,1,2,0,1,23.306,40.761,-17.455000000000002,-0.16542044560695232
135,0.03150943396226415,8,-4.988072351863872,3,102.28,40.761,61.519,0.5830134857229503
135,0.06297169811320755,8,-3.9891526177630077,3,93.533,40.761,52.772,0.5001184620779195
135,0.125,8,-3,3,146.28,40.761,105.519,1
135,0.25,8,-2,3,82.958,40.761,42.196999999999996,0.3998995441579241
135,0.5,8,-1,3,26.197,40.761,-14.564000000000004,-0.13802253622570346
135,1,8,0,3,16.011,40.761,-24.750000000000004,-0.23455491428084044
135,0.03150943396226415,16,-4.988072351863872,4,54.107,40.761,13.345999999999997,0.12647959135321596
135,0.06297169811320755,16,-3.9891526177630077,4,59.878,40.761,19.116999999999997,0.18117116348714446
135,0.125,16,-3,4,84.763,40.761,44.002,0.4170054682095168
135,0.25,16,-2,4,14.568,40.761,-26.193000000000005,-0.24823017655588098
135,0.5,16,-1,4,39.342,40.761,-1.419000000000004,-0.013447815085434888
135,1,16,0,4,21.86,40.761,-18.901000000000003,-0.17912413878069355
