direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,4.3884,4.2368,0.15160000000000018,0.00938629947000843
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,4.3829,4.2368,0.14610000000000056,0.009045767497151948
135,0.125,0.031,-3,-5.011587974275212,4.3797,4.2368,0.14290000000000003,0.008847639803853584
135,0.25,0.031,-2,-5.011587974275212,7.2877,4.2368,3.0509000000000004,0.18889618108871167
135,0.5,0.031,-1,-5.011587974275212,5.8241,4.2368,1.5873,0.09827752736638762
135,1,0.031,0,-5.011587974275212,7.2729,4.2368,3.0361000000000002,0.18797984050720687
135,0.03150943396226415,0.125,-4.988072351863872,-3,16.066,4.2368,11.8292,0.7324037842389419
135,0.06297169811320755,0.125,-3.9891526177630077,-3,7.3102,4.2368,3.0734000000000004,0.19028926643221555
135,0.125,0.125,-3,-3,10.233,4.2368,5.996200000000001,0.37125414829857845
135,0.25,0.125,-2,-3,14.586,4.2368,10.3492,0.6407697260884638
135,0.5,0.125,-1,-3,16.016,4.2368,11.7792,0.7293080390311554
135,1,0.125,0,-3,8.743,4.2368,4.506200000000001,0.27900094110654317
135,0.03150943396226415,0.5,-4.988072351863872,-1,11.694,4.2368,7.457200000000001,0.4617118232700976
135,0.06297169811320755,0.5,-3.9891526177630077,-1,17.536,4.2368,13.299200000000003,0.8234186933478627
135,0.125,0.5,-3,-1,5.848,4.2368,1.6112000000000002,0.09975729357570953
135,0.25,0.5,-2,-1,7.2935,4.2368,3.0567,0.18925528753281487
135,0.5,0.5,-1,-1,8.7546,4.2368,4.5178,0.27971915399474956
135,1,0.5,0,-1,7.2819,4.2368,3.0451000000000006,0.18853707464460845
135,0.03150943396226415,2,-4.988072351863872,1,14.627,4.2368,10.3902,0.6433082371588488
135,0.06297169811320755,2,-3.9891526177630077,1,11.691,4.2368,7.454200000000001,0.4615260785576304
135,0.125,2,-3,1,11.695,4.2368,7.458200000000001,0.46177373817425327
135,0.25,2,-2,1,11.657,4.2368,7.4202,0.45942097181633557
135,0.5,2,-1,1,20.388,4.2368,16.151200000000003,1
135,1,2,0,1,13.096,4.2368,8.859200000000001,0.5485165188964287
135,0.03150943396226415,8,-4.988072351863872,3,19.01,4.2368,14.773200000000003,0.9146812620734063
135,0.06297169811320755,8,-3.9891526177630077,3,10.225,4.2368,5.9882,0.37075882906533253
135,0.125,8,-3,3,10.236,4.2368,5.999200000000001,0.37143989301104563
135,0.25,8,-2,3,13.127,4.2368,8.8902,0.5504358809252562
135,0.5,8,-1,3,8.7311,4.2368,4.4943,0.27826415374708996
135,1,8,0,3,17.484,4.2368,13.247200000000003,0.8201991183317648
135,0.03150943396226415,16,-4.988072351863872,4,16.083,4.2368,11.8462,0.7334563376095892
135,0.06297169811320755,16,-3.9891526177630077,4,16.061,4.2368,11.824200000000001,0.7320942097181633
135,0.125,16,-3,4,10.221,4.2368,5.9842,0.37051116944870965
135,0.25,16,-2,4,11.651,4.2368,7.4142,0.4590494823914012
135,0.5,16,-1,4,13.115,4.2368,8.8782,0.5496929020753875
135,1,16,0,4,7.2801,4.2368,3.0433000000000003,0.18842562781712813
