direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,8.7709,6.6005,2.170399999999999,0.020489098881803454
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,13.153,6.6005,6.5525,0.06185717859519775
0,0.125,0.031,-3,-5.011587974275212,14.628,6.6005,8.0275,0.07578153394474627
0,0.25,0.031,-2,-5.011587974275212,10.235,6.6005,3.634499999999999,0.03431055560537904
0,0.5,0.031,-1,-5.011587974275212,14.615,6.6005,8.0145,0.07565881081285195
0,1,0.031,0,-5.011587974275212,2.9215,6.6005,-3.6790000000000003,-0.034730646326094246
0,0.03150943396226415,0.125,-4.988072351863872,-3,2.9236,6.6005,-3.6769000000000003,-0.03471082182017285
0,0.06297169811320755,0.125,-3.9891526177630077,-3,14.597,6.6005,7.996499999999999,0.07548888647638287
0,0.125,0.125,-3,-3,30.66,6.6005,24.0595,0.227127476293195
0,0.25,0.125,-2,-3,23.36,6.6005,16.7595,0.1582137176140735
0,0.5,0.125,-1,-3,7.3011,6.6005,0.7005999999999997,0.00661383278501267
0,1,0.125,0,-3,7.3044,6.6005,0.7039,0.0066449855800320016
0,0.03150943396226415,0.5,-4.988072351863872,-1,21.931,6.6005,15.3305,0.1447236133466126
0,0.06297169811320755,0.5,-3.9891526177630077,-1,5.8444,6.6005,-0.7561,-0.007137766155792295
0,0.125,0.5,-3,-1,39.455,6.6005,32.8545,0.31015439514016396
0,0.25,0.5,-2,-1,23.37,6.6005,16.7695,0.158308120023223
0,0.5,0.5,-1,-1,27.791,6.6005,21.1905,0.20004342510820874
0,1,0.5,0,-1,5.844,6.6005,-0.7565,-0.007141542252158274
0,0.03150943396226415,2,-4.988072351863872,1,45.242,6.6005,38.64149999999999,0.36478506931496885
0,0.06297169811320755,2,-3.9891526177630077,1,20.446,6.6005,13.845500000000001,0.13070485558791461
0,0.125,2,-3,1,92.034,6.6005,85.43350000000001,0.8065128222072228
0,0.25,2,-2,1,45.328,6.6005,38.727500000000006,0.3655969300336545
0,0.5,2,-1,1,112.53,6.6005,105.9295,1
0,1,2,0,1,70.169,6.6005,63.5685,0.6001019546018814
0,0.03150943396226415,8,-4.988072351863872,3,26.324,6.6005,19.7235,0.18619459168597982
0,0.06297169811320755,8,-3.9891526177630077,3,27.756,6.6005,21.1555,0.19971301667618557
0,0.125,8,-3,3,41,6.6005,34.3995,0.32473956735375886
0,0.25,8,-2,3,78.924,6.6005,72.32350000000001,0.6827512638122526
0,0.5,8,-1,3,89.112,6.6005,82.5115,0.7789284382537441
0,1,8,0,3,29.222,6.6005,22.6215,0.21355240985749957
0,0.03150943396226415,16,-4.988072351863872,4,8.7818,6.6005,2.1813000000000002,0.0205919975077764
0,0.06297169811320755,16,-3.9891526177630077,4,20.475,6.6005,13.874500000000001,0.13097862257444812
0,0.125,16,-3,4,55.535,6.6005,48.9345,0.4619534690525302
0,0.25,16,-2,4,84.759,6.6005,78.1585,0.737835069550975
0,0.5,16,-1,4,46.744,6.6005,40.1435,0.378964311169221
0,1,16,0,4,42.368,6.6005,35.7675,0.3376538169254079
