direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,35.061,29.416,5.645,0.09014259936445075
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,52.6,29.416,23.184,0.37021541606119157
0,0.125,0.031,-3,-5.011587974275212,35.059,29.416,5.642999999999997,0.09011066221675737
0,0.25,0.031,-2,-5.011587974275212,35.073,29.416,5.657,0.09033422225061079
0,0.5,0.031,-1,-5.011587974275212,40.932,29.416,11.516000000000002,0.18389409641824891
0,1,0.031,0,-5.011587974275212,35.066,29.416,5.650000000000002,0.09022244223368414
0,0.03150943396226415,0.125,-4.988072351863872,-3,57.037,29.416,27.621,0.44106797821886523
0,0.06297169811320755,0.125,-3.9891526177630077,-3,40.926,29.416,11.510000000000002,0.18379828497516887
0,0.125,0.125,-3,-3,40.917,29.416,11.501000000000001,0.18365456781054884
0,0.25,0.125,-2,-3,33.63,29.416,4.214000000000002,0.06729157018986637
0,0.5,0.125,-1,-3,26.299,29.416,-3.117000000000001,-0.049774044680069636
0,1,0.125,0,-3,49.695,29.416,20.279,0.3238267090366159
0,0.03150943396226415,0.5,-4.988072351863872,-1,48.21,29.416,18.794,0.30011337687431133
0,0.06297169811320755,0.5,-3.9891526177630077,-1,51.09,29.416,21.674000000000003,0.3461028695527203
0,0.125,0.5,-3,-1,32.141,29.416,2.724999999999998,0.04351436373217504
0,0.25,0.5,-2,-1,42.41,29.416,12.993999999999996,0.2074956485636267
0,0.5,0.5,-1,-1,37.994,29.416,8.578,0.13697842645673314
0,1,0.5,0,-1,30.69,29.416,1.274000000000001,0.02034396308065728
0,0.03150943396226415,2,-4.988072351863872,1,64.299,29.416,34.88300000000001,0.5570317614933812
0,0.06297169811320755,2,-3.9891526177630077,1,48.198,29.416,18.782,0.2999217539881513
0,0.125,2,-3,1,45.289,29.416,15.873000000000001,0.253469172668189
0,0.25,2,-2,1,40.903,29.416,11.486999999999998,0.1834310077766954
0,0.5,2,-1,1,45.302,29.416,15.886,0.2536767641281957
0,1,2,0,1,33.629,29.416,4.212999999999997,0.06727560161601963
0,0.03150943396226415,8,-4.988072351863872,3,92.039,29.416,62.623000000000005,1
0,0.06297169811320755,8,-3.9891526177630077,3,64.338,29.416,34.922,0.5576545358734011
0,0.125,8,-3,3,81.884,29.416,52.468,0.8378391325870687
0,0.25,8,-2,3,62.837,29.416,33.42100000000001,0.5336857065295499
0,0.5,8,-1,3,57.021,29.416,27.605,0.4408124810373185
0,1,8,0,3,43.811,29.416,14.395,0.2298676205228111
0,0.03150943396226415,16,-4.988072351863872,4,64.305,29.416,34.88900000000001,0.5571275729364612
0,0.06297169811320755,16,-3.9891526177630077,4,52.575,29.416,23.159000000000002,0.36981620171502483
0,0.125,16,-3,4,49.701,29.416,20.285,0.32392252047969594
0,0.25,16,-2,4,54.115,29.416,24.699,0.39440780543889625
0,0.5,16,-1,4,39.431,29.416,10.014999999999997,0.15992526707439753
0,1,16,0,4,39.474,29.416,10.057999999999996,0.16061191574980432
