direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
135,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,2.9251,0,3.0646,-0.13949999999999996,-0.0045666734321087865,0.31679,-0.31679,-0.0453145584766504
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,2.9226,0,3.0646,-0.1419999999999999,-0.004648513457773817,0.31679,-0.31679,-0.0453145584766504
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,2.9207,0,3.0646,-0.14389999999999992,-0.004710711877279242,0.31679,-0.31679,-0.0453145584766504
135,0.125,0.031,-3,-5.011587974275212,10.222,1.4618,3.0646,7.157399999999999,0.2343047198779601,0.31679,1.14501,0.1637855443711906
135,0.25,0.031,-2,-5.011587974275212,2.9153,0,3.0646,-0.1493000000000002,-0.00488748633271572,0.31679,-0.31679,-0.0453145584766504
135,0.5,0.031,-1,-5.011587974275212,2.9135,0,3.0646,-0.1511,-0.004946411151194537,0.31679,-0.31679,-0.0453145584766504
135,1,0.031,0,-5.011587974275212,2.9124,0,3.0646,-0.1522000000000001,-0.004982420762487155,0.31679,-0.31679,-0.0453145584766504
135,0.015754716981132073,0.125,-5.988072351863872,-3,7.3015,0,3.0646,4.2369,0.1386992018960697,0.31679,-0.31679,-0.0453145584766504
135,0.03150943396226415,0.125,-4.988072351863872,-3,5.8436,0,3.0646,2.7790000000000004,0.09097337252924963,0.31679,-0.31679,-0.0453145584766504
135,0.06297169811320755,0.125,-3.9891526177630077,-3,1.4603,1.4603,3.0646,-1.6043,-0.05251838126976436,0.31679,1.14351,0.16357098002978154
135,0.125,0.125,-3,-3,4.3796,0,3.0646,1.315,0.04304785349980685,0.31679,-0.31679,-0.0453145584766504
135,0.25,0.125,-2,-3,4.3703,0,3.0646,1.3057000000000003,0.04274340860433294,0.31679,-0.31679,-0.0453145584766504
135,0.5,0.125,-1,-3,2.9139,0,3.0646,-0.15070000000000006,-0.004933316747088134,0.31679,-0.31679,-0.0453145584766504
135,1,0.125,0,-3,3.8818,0,3.0646,0.8172000000000001,0.026751867589385678,0.31679,-0.31679,-0.0453145584766504
135,0.015754716981132073,0.5,-5.988072351863872,-1,2.9226,1.46,3.0646,-0.1419999999999999,-0.004648513457773817,0.31679,1.1432099999999998,0.1635280671614997
135,0.03150943396226415,0.5,-4.988072351863872,-1,8.7666,1.4607,3.0646,5.702,0.18666073053680507,0.31679,1.14391,0.1636281971874906
135,0.06297169811320755,0.5,-3.9891526177630077,-1,5.8389,0,3.0646,2.7742999999999998,0.09081951328099935,0.31679,-0.31679,-0.0453145584766504
135,0.125,0.5,-3,-1,14.611,4.3858,3.0646,11.5464,0.3779830689354904,0.31679,4.06901,0.5820429672245816
135,0.25,0.5,-2,-1,1.4629,1.4629,3.0646,-1.6017,-0.052433267643072726,0.31679,1.1461100000000002,0.1639428915548906
135,0.5,0.5,-1,-1,4.3659,0,3.0646,1.3013,0.04259937015916247,0.31679,-0.31679,-0.0453145584766504
135,1,0.5,0,-1,5.8281,0,3.0646,2.7635,0.09046596437012643,0.31679,-0.31679,-0.0453145584766504
135,0.015754716981132073,2,-5.988072351863872,1,10.236,0,3.0646,7.1714,0.2347630240216843,0.31679,-0.31679,-0.0453145584766504
135,0.03150943396226415,2,-4.988072351863872,1,13.161,4.3877,3.0646,10.0964,0.33051585404977174,0.31679,4.07091,0.5823147487236997
135,0.06297169811320755,2,-3.9891526177630077,1,33.612,2.9222,3.0646,30.547400000000003,1,0.31679,2.60541,0.3726853871670498
135,0.125,2,-3,1,5.8371,1.4593,3.0646,2.7725000000000004,0.09076058846252054,0.31679,1.1425100000000001,0.16342793713550885
135,0.25,2,-2,1,4.3681,0,3.0646,1.3035,0.04267138938174771,0.31679,-0.31679,-0.0453145584766504
135,0.5,2,-1,1,2.9113,0,3.0646,-0.15329999999999977,-0.005018430373779757,0.31679,-0.31679,-0.0453145584766504
135,1,2,0,1,2.9164,1.4539,3.0646,-0.1482000000000001,-0.004851476721423103,0.31679,1.1371099999999998,0.1626555055064362
135,0.015754716981132073,8,-5.988072351863872,3,11.699,2.9251,3.0646,8.6344,0.282655807040861,0.31679,2.60831,0.37310021156044065
135,0.03150943396226415,8,-4.988072351863872,3,1.4622,0,3.0646,-1.6024,-0.05245618285025894,0.31679,-0.31679,-0.0453145584766504
135,0.06297169811320755,8,-3.9891526177630077,3,26.299,7.3077,3.0646,23.2344,0.7606015569246481,0.31679,6.9909099999999995,1
135,0.125,8,-3,3,14.618,4.3811,3.0646,11.5534,0.37821222100735247,0.31679,4.06431,0.5813706656215
135,0.25,8,-2,3,11.656,0,3.0646,8.5914,0.28124815859942254,0.31679,-0.31679,-0.0453145584766504
135,0.5,8,-1,3,5.8248,0,3.0646,2.7601999999999998,0.09035793553624857,0.31679,-0.31679,-0.0453145584766504
135,1,8,0,3,2.9117,0,3.0646,-0.15289999999999981,-0.005005335969673353,0.31679,-0.31679,-0.0453145584766504
135,0.015754716981132073,16,-5.988072351863872,4,4.384,1.46,3.0646,1.3194000000000004,0.04319189194497732,0.31679,1.1432099999999998,0.1635280671614997
