direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
45,0.015754717,0.031,-5.988072352,-5.011587974,43.837,32.074,11.763,0.16406773
45,0.031509434,0.031,-4.988072352,-5.011587974,43.829,32.074,11.755,0.163956148
45,0.062971698,0.031,-3.989152618,-5.011587974,49.665,32.074,17.591,0.245355389
45,0.125,0.031,-3,-5.011587974,45.325,32.074,13.251,0.184822026
45,0.25,0.031,-2,-5.011587974,39.493,32.074,7.419,0.103478576
45,0.5,0.031,-1,-5.011587974,27.65,32.074,-4.424,-0.061704977
45,1,0.031,0,-5.011587974,26.227,32.074,-5.847,-0.081552667
45,0.015754717,0.125,-5.988072352,-3,43.833,32.074,11.759,0.164011939
45,0.031509434,0.125,-4.988072352,-3,42.392,32.074,10.318,0.143913189
45,0.062971698,0.125,-3.989152618,-3,11.685,32.074,-20.389,-0.284381277
45,0.125,0.125,-3,-3,48.208,32.074,16.134,0.225033475
45,0.25,0.125,-2,-3,65.818,32.074,33.744,0.470653872
45,0.5,0.125,-1,-3,30.583,32.074,-1.491,-0.020796139
45,1,0.125,0,-3,34.955,32.074,2.881,0.040183553
45,0.015754717,0.5,-5.988072352,-1,36.506,32.074,4.432,0.061816559
45,0.031509434,0.5,-4.988072352,-1,57.03,32.074,24.956,0.348080786
45,0.062971698,0.5,-3.989152618,-1,24.83,32.074,-7.244,-0.101037715
45,0.125,0.5,-3,-1,42.375,32.074,10.301,0.143676077
45,0.25,0.5,-2,-1,48.256,32.074,16.182,0.225702968
45,0.5,0.5,-1,-1,23.276,32.074,-8.798,-0.122712564
45,1,0.5,0,-1,13.103,32.074,-18.971,-0.264603325
45,0.015754717,2,-5.988072352,1,42.376,32.074,10.302,0.143690025
45,0.031509434,2,-4.988072352,1,97.858,32.074,65.784,0.917540728
45,0.062971698,2,-3.989152618,1,74.49,32.074,42.416,0.591609016
45,0.125,2,-3,1,87.662,32.074,55.588,0.775329168
45,0.25,2,-2,1,99.432,32.074,67.358,0.939494532
45,0.5,2,-1,1,46.65,32.074,14.576,0.203302834
45,1,2,0,1,33.484,32.074,1.41,0.019666369
45,0.015754717,8,-5.988072352,3,81.905,32.074,49.831,0.695031801
45,0.031509434,8,-4.988072352,3,103.77,32.074,71.696,1
45,0.062971698,8,-3.989152618,3,99.296,32.074,67.222,0.937597634
45,0.125,8,-3,3,90.587,32.074,58.513,0.816126423
45,0.25,8,-2,3,89.128,32.074,57.054,0.795776612
45,0.5,8,-1,3,65.436,32.074,33.362,0.46532582
45,1,8,0,3,45.096,32.074,13.022,0.181627985
45,0.015754717,16,-5.988072352,4,58.435,32.074,26.361,0.367677416
45,0.031509434,16,-4.988072352,4,80.374,32.074,48.3,0.673677751
45,0.062971698,16,-3.989152618,4,100.82,32.074,68.746,0.95885405
45,0.125,16,-3,4,96.384,32.074,64.31,0.896981701
45,0.25,16,-2,4,93.472,32.074,61.398,0.856365767
45,0.5,16,-1,4,67.109,32.074,35.035,0.488660455
45,1,16,0,4,34.934,32.074,2.86,0.039890649
