direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
180,0.015754717,0.031,-5.988072352,-5.011587974,14.595,3.0174,11.5776,0.44188301
180,0.031509434,0.031,-4.988072352,-5.011587974,8.7701,3.0174,5.7527,0.219563674
180,0.062971698,0.031,-3.989152618,-5.011587974,5.8476,3.0174,2.8302,0.108020427
180,0.125,0.031,-3,-5.011587974,7.3,3.0174,4.2826,0.163454272
180,0.25,0.031,-2,-5.011587974,4.3898,3.0174,1.3724,0.05238048
180,0.5,0.031,-1,-5.011587974,8.7636,3.0174,5.7462,0.219315588
180,1,0.031,0,-5.011587974,4.3829,3.0174,1.3655,0.052117127
180,0.015754717,0.125,-5.988072352,-3,7.3095,3.0174,4.2921,0.163816859
180,0.031509434,0.125,-4.988072352,-3,4.3895,3.0174,1.3721,0.05236903
180,0.062971698,0.125,-3.989152618,-3,11.693,3.0174,8.6756,0.331122188
180,0.125,0.125,-3,-3,10.225,3.0174,7.2076,0.275092937
180,0.25,0.125,-2,-3,7.3022,3.0174,4.2848,0.16353824
180,0.5,0.125,-1,-3,7.3062,3.0174,4.2888,0.163690908
180,1,0.125,0,-3,11.678,3.0174,8.6606,0.330549682
180,0.015754717,0.5,-5.988072352,-1,5.8418,3.0174,2.8244,0.107799058
180,0.031509434,0.5,-4.988072352,-1,10.236,3.0174,7.2186,0.275512775
180,0.062971698,0.5,-3.989152618,-1,11.687,3.0174,8.6696,0.330893186
180,0.125,0.5,-3,-1,10.235,3.0174,7.2176,0.275474607
180,0.25,0.5,-2,-1,14.616,3.0174,11.5986,0.442684519
180,0.5,0.5,-1,-1,7.3018,3.0174,4.2844,0.163522973
180,1,0.5,0,-1,5.8502,3.0174,2.8328,0.108119661
180,0.015754717,2,-5.988072352,1,11.695,3.0174,8.6776,0.331198522
180,0.031509434,2,-4.988072352,1,13.146,3.0174,10.1286,0.386578933
180,0.062971698,2,-3.989152618,1,14.623,3.0174,11.6056,0.442951688
180,0.125,2,-3,1,11.699,3.0174,8.6816,0.33135119
180,0.25,2,-2,1,11.692,3.0174,8.6746,0.331084021
180,0.5,2,-1,1,10.239,3.0174,7.2216,0.275627276
180,1,2,0,1,7.3047,3.0174,4.2873,0.163633657
180,0.015754717,8,-5.988072352,3,29.218,3.0174,26.2006,1
180,0.031509434,8,-4.988072352,3,11.697,3.0174,8.6796,0.331274856
180,0.062971698,8,-3.989152618,3,14.613,3.0174,11.5956,0.442570017
180,0.125,8,-3,3,13.147,3.0174,10.1296,0.3866171
180,0.25,8,-2,3,13.153,3.0174,10.1356,0.386846103
180,0.5,8,-1,3,19.001,3.0174,15.9836,0.610047098
180,1,8,0,3,13.16,3.0174,10.1426,0.387113272
180,0.015754717,16,-5.988072352,4,13.153,3.0174,10.1356,0.386846103
180,0.031509434,16,-4.988072352,4,14.602,3.0174,11.5846,0.44215018
180,0.062971698,16,-3.989152618,4,8.7611,3.0174,5.7437,0.219220171
180,0.125,16,-3,4,10.233,3.0174,7.2156,0.275398273
180,0.25,16,-2,4,19.001,3.0174,15.9836,0.610047098
180,0.5,16,-1,4,5.8419,3.0174,2.8245,0.107802875
180,1,16,0,4,14.623,3.0174,11.6056,0.442951688
