direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.015754717,0.031,-5.988072352,-5.011587974,27.745,8.0143,19.7307,0.490768263
0,0.031509434,0.031,-4.988072352,-5.011587974,13.142,8.0143,5.1277,0.127542987
0,0.062971698,0.031,-3.989152618,-5.011587974,17.519,8.0143,9.5047,0.236413564
0,0.125,0.031,-3,-5.011587974,29.223,8.0143,21.2087,0.527531048
0,0.25,0.031,-2,-5.011587974,8.7706,8.0143,0.7563,0.018811701
0,0.5,0.031,-1,-5.011587974,26.277,8.0143,18.2627,0.45425421
0,1,0.031,0,-5.011587974,11.688,8.0143,3.6737,0.091377162
0,0.015754717,0.125,-5.988072352,-3,19.001,8.0143,10.9867,0.273275843
0,0.031509434,0.125,-4.988072352,-3,18.988,8.0143,10.9737,0.272952489
0,0.062971698,0.125,-3.989152618,-3,20.458,8.0143,12.4437,0.309516288
0,0.125,0.125,-3,-3,23.372,8.0143,15.3577,0.381997179
0,0.25,0.125,-2,-3,18.961,8.0143,10.9467,0.272280909
0,0.5,0.125,-1,-3,21.908,8.0143,13.8937,0.345582621
0,1,0.125,0,-3,24.846,8.0143,16.8317,0.418660472
0,0.015754717,0.5,-5.988072352,-1,18.978,8.0143,10.9637,0.272703756
0,0.031509434,0.5,-4.988072352,-1,17.559,8.0143,9.5447,0.237408497
0,0.062971698,0.5,-3.989152618,-1,33.588,8.0143,25.5737,0.636103145
0,0.125,0.5,-3,-1,30.72,8.0143,22.7057,0.564766427
0,0.25,0.5,-2,-1,26.307,8.0143,18.2927,0.45500041
0,0.5,0.5,-1,-1,16.064,8.0143,8.0497,0.200222865
0,1,0.5,0,-1,14.61,8.0143,6.5957,0.16405704
0,0.015754717,2,-5.988072352,1,29.205,8.0143,21.1907,0.527083328
0,0.031509434,2,-4.988072352,1,33.607,8.0143,25.5927,0.636575738
0,0.062971698,2,-3.989152618,1,32.127,8.0143,24.1127,0.599763206
0,0.125,2,-3,1,36.493,8.0143,28.4787,0.708360176
0,0.25,2,-2,1,27.765,8.0143,19.7507,0.491265729
0,0.5,2,-1,1,35.093,8.0143,27.0787,0.67353751
0,1,2,0,1,19.015,8.0143,11.0007,0.273624069
0,0.015754717,8,-5.988072352,3,42.427,8.0143,34.4127,0.855958531
0,0.031509434,8,-4.988072352,3,30.703,8.0143,22.6887,0.56434358
0,0.062971698,8,-3.989152618,3,27.796,8.0143,19.7817,0.492036803
0,0.125,8,-3,3,30.666,8.0143,22.6517,0.563423267
0,0.25,8,-2,3,44.847,8.0143,36.8327,0.916151996
0,0.5,8,-1,3,23.392,8.0143,15.3777,0.382494646
0,1,8,0,3,18.981,8.0143,10.9667,0.272778376
0,0.015754717,16,-5.988072352,4,17.52,8.0143,9.5057,0.236438437
0,0.031509434,16,-4.988072352,4,32.134,8.0143,24.1197,0.599937319
0,0.062971698,16,-3.989152618,4,29.235,8.0143,21.2207,0.527829528
0,0.125,16,-3,4,32.151,8.0143,24.1367,0.600360166
0,0.25,16,-2,4,48.218,8.0143,40.2037,1
0,0.5,16,-1,4,26.295,8.0143,18.2807,0.45470193
0,1,16,0,4,35.053,8.0143,27.0387,0.672542577
