direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,29.239,15.499,13.74,0.10763722963392373
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,11.693,15.499,-3.806000000000001,-0.029815669285787032
0,0.125,0.031,-3,-5.011587974275212,24.828,15.499,9.328999999999999,0.07308207534606073
0,0.25,0.031,-2,-5.011587974275212,54.046,15.499,38.547,0.3019717824380537
0,0.5,0.031,-1,-5.011587974275212,14.602,15.499,-0.8970000000000002,-0.007026971978284543
0,1,0.031,0,-5.011587974275212,16.087,15.499,0.5879999999999992,0.004606309390447385
0,0.03150943396226415,0.125,-4.988072351863872,-3,17.551,15.499,2.051999999999998,0.016075079709520473
0,0.06297169811320755,0.125,-3.9891526177630077,-3,29.228,15.499,13.729000000000001,0.10755105717934055
0,0.125,0.125,-3,-3,51.156,15.499,35.657,0.2793319284611949
0,0.25,0.125,-2,-3,18.992,15.499,3.4930000000000003,0.027363671259919627
0,0.5,0.125,-1,-3,29.223,15.499,13.723999999999998,0.1075118878818027
0,1,0.125,0,-3,40.92,15.499,25.421,0.19914454254177402
0,0.03150943396226415,0.5,-4.988072351863872,-1,35.022,15.499,19.522999999999996,0.15294043916616396
0,0.06297169811320755,0.5,-3.9891526177630077,-1,48.171,15.499,32.672,0.2559478578311176
0,0.125,0.5,-3,-1,71.576,15.499,56.07699999999999,0.4392993396056434
0,0.25,0.5,-2,-1,14.623,15.499,-0.8760000000000012,-0.006862460928625715
0,0.5,0.5,-1,-1,75.936,15.499,60.437000000000005,0.4734549670586208
0,1,0.5,0,-1,57.012,15.499,41.513,0.32520700973748734
0,0.03150943396226415,2,-4.988072351863872,1,71.554,15.499,56.055,0.4391269946964771
0,0.06297169811320755,2,-3.9891526177630077,1,59.836,15.499,44.336999999999996,0.3473298289868469
0,0.125,2,-3,1,71.568,15.499,56.068999999999996,0.43923666872958295
0,0.25,2,-2,1,52.637,15.499,37.138,0.2909338743918966
0,0.5,2,-1,1,112.51,15.499,97.01100000000001,0.7599705446882515
0,1,2,0,1,143.15,15.499,127.65100000000001,1
0,0.03150943396226415,8,-4.988072351863872,3,71.549,15.499,56.050000000000004,0.4390878253989393
0,0.06297169811320755,8,-3.9891526177630077,3,62.816,15.499,47.317,0.3706747303193864
0,0.125,8,-3,3,97.982,15.499,82.483,0.6461602337623676
0,0.25,8,-2,3,65.797,15.499,50.297999999999995,0.3940274655114334
0,0.5,8,-1,3,93.51,15.499,78.01100000000001,0.6111272140445434
0,1,8,0,3,68.73,15.499,53.231,0.4170041754471175
0,0.03150943396226415,16,-4.988072351863872,4,46.742,15.499,31.242999999999995,0.24475327259480922
0,0.06297169811320755,16,-3.9891526177630077,4,46.801,15.499,31.302,0.24521547030575552
0,0.125,16,-3,4,45.318,15.499,29.818999999999996,0.2335978566560387
0,0.25,16,-2,4,49.602,15.499,34.102999999999994,0.2671581107864411
0,0.5,16,-1,4,67.24,15.499,51.74099999999999,0.40533172478084767
0,1,16,0,4,77.473,15.499,61.974,0.48549560912174594
