direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
270,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,49.701,37.278,12.423000000000002,0.10975157254929678
270,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,52.636,37.278,15.358000000000004,0.13568096685278114
270,0.125,0.031,-3,-5.011587974275212,45.319,37.278,8.041000000000004,0.07103858929959718
270,0.25,0.031,-2,-5.011587974275212,42.352,37.278,5.073999999999998,0.04482648950455861
270,0.5,0.031,-1,-5.011587974275212,49.683,37.278,12.405000000000001,0.10959255071029755
270,1,0.031,0,-5.011587974275212,42.359,37.278,5.081000000000003,0.044888331330836126
270,0.03150943396226415,0.125,-4.988072351863872,-3,21.898,37.278,-15.379999999999999,-0.1358753268782246
270,0.06297169811320755,0.125,-3.9891526177630077,-3,38.033,37.278,0.7550000000000026,0.006670082691356302
270,0.125,0.125,-3,-3,40.933,37.278,3.655000000000001,0.03229026786345326
270,0.25,0.125,-2,-3,30.687,37.278,-6.5909999999999975,-0.058228496713548634
270,0.5,0.125,-1,-3,43.832,37.278,6.554000000000002,0.05790161848893916
270,1,0.125,0,-3,46.74,37.278,9.462000000000003,0.08359248003392468
270,0.03150943396226415,0.5,-4.988072351863872,-1,43.833,37.278,6.555,0.05791045303555021
270,0.06297169811320755,0.5,-3.9891526177630077,-1,45.279,37.278,8.001000000000005,0.07068520743515447
270,0.125,0.5,-3,-1,57.006,37.278,19.728,0.17428793554314792
270,0.25,0.5,-2,-1,45.287,37.278,8.009,0.07075588380804297
270,0.5,0.5,-1,-1,43.815,37.278,6.536999999999999,0.05775143119655098
270,1,0.5,0,-1,49.706,37.278,12.428000000000004,0.10979574528235214
270,0.03150943396226415,2,-4.988072351863872,1,58.432,37.278,21.154000000000003,0.1868859990105308
270,0.06297169811320755,2,-3.9891526177630077,1,55.517,37.278,18.239000000000004,0.16113329563926782
270,0.125,2,-3,1,105.22,37.278,67.94200000000001,0.6002367658491766
270,0.25,2,-2,1,100.87,37.278,63.592000000000006,0.5618064880910312
270,0.5,2,-1,1,106.72,37.278,69.44200000000001,0.6134885857657785
270,1,2,0,1,71.611,37.278,34.333000000000006,0.30331648879779494
270,0.03150943396226415,8,-4.988072351863872,3,59.901,37.278,22.623000000000005,0.1998639479821896
270,0.06297169811320755,8,-3.9891526177630077,3,54.077,37.278,16.799,0.14841154851932997
270,0.125,8,-3,3,109.65,37.278,72.37200000000001,0.6393738073362076
270,0.25,8,-2,3,150.47,37.278,113.19200000000001,1
270,0.5,8,-1,3,134.3,37.278,97.02200000000002,0.8571453812990318
270,1,8,0,3,92.099,37.278,54.821000000000005,0.4843186797653545
270,0.03150943396226415,16,-4.988072351863872,4,45.289,37.278,8.011000000000003,0.07077355290126512
270,0.06297169811320755,16,-3.9891526177630077,4,46.796,37.278,9.518,0.08408721464414447
270,0.125,16,-3,4,49.65,37.278,12.372,0.1093010106721323
270,0.25,16,-2,4,97.901,37.278,60.623,0.5355767192027705
270,0.5,16,-1,4,118.34,37.278,81.06200000000001,0.7161460173863878
270,1,16,0,4,73.085,37.278,35.806999999999995,0.31633861050250894
