direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
135,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,5.8319,2.0031,3.8288,0.0948124082222921
135,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,4.3796,2.0031,2.3765,0.058849166355066124
135,0.125,0.031,-3,-5.011587974275212,2.92,2.0031,0.9169,0.022705154904674996
135,0.25,0.031,-2,-5.011587974275212,14.548,2.0031,12.5449,0.31064881422582324
135,0.5,0.031,-1,-5.011587974275212,9.7044,2.0031,7.7013,0.1907069576479153
135,1,0.031,0,-5.011587974275212,10.195,2.0031,8.1919,0.2028556641548774
135,0.03150943396226415,0.125,-4.988072351863872,-3,4.3847,2.0031,2.3815999999999997,0.05897545743371574
135,0.06297169811320755,0.125,-3.9891526177630077,-3,5.8546,2.0031,3.8514999999999997,0.09537452733706592
135,0.125,0.125,-3,-3,4.3818,2.0031,2.3787000000000003,0.058903644859581654
135,0.25,0.125,-2,-3,2.9128,2.0031,0.9097,0.02252686161716964
135,0.5,0.125,-1,-3,5.8291,2.0031,3.8260000000000005,0.0947430719438178
135,1,0.125,0,-3,10.186,2.0031,8.1829,0.2026327975454957
135,0.03150943396226415,0.5,-4.988072351863872,-1,4.3829,2.0031,2.3798000000000004,0.058930884111839416
135,0.06297169811320755,0.5,-3.9891526177630077,-1,5.8429,2.0031,3.8398000000000003,0.09508480074486973
135,0.125,0.5,-3,-1,5.8491,2.0031,3.846,0.09523833107577712
135,0.25,0.5,-2,-1,16.013,2.0031,14.009900000000002,0.34692654564184344
135,0.5,0.5,-1,-1,10.193,2.0031,8.1899,0.20280613824168148
135,1,0.5,0,-1,5.8288,2.0031,3.8257000000000003,0.0947356430568384
135,0.03150943396226415,2,-4.988072351863872,1,10.236,2.0031,8.2329,0.20387094537539402
135,0.06297169811320755,2,-3.9891526177630077,1,36.53,2.0031,34.5269,0.8549881261623111
135,0.125,2,-3,1,21.911,2.0031,19.9079,0.4929784636566467
135,0.25,2,-2,1,15.999,2.0031,13.9959,0.3465798642494719
135,0.5,2,-1,1,23.279,2.0031,21.2759,0.5268541882826641
135,1,2,0,1,5.8342,2.0031,3.8311,0.09486936302246742
135,0.03150943396226415,8,-4.988072351863872,3,8.7632,2.0031,6.7600999999999996,0.1674000628979097
135,0.06297169811320755,8,-3.9891526177630077,3,11.688,2.0031,9.6849,0.2398267583556406
135,0.125,8,-3,3,42.386,2.0031,40.38290000000001,1
135,0.25,8,-2,3,20.392,2.0031,18.3889,0.4553635325843364
135,0.5,8,-1,3,13.113,2.0031,11.1099,0.2751139715077421
135,1,8,0,3,14.571,2.0031,12.5679,0.3112183622275765
135,0.03150943396226415,16,-4.988072351863872,4,7.313,2.0031,5.3099,0.13148882323953948
135,0.06297169811320755,16,-3.9891526177630077,4,13.155,2.0031,11.1519,0.27615401568485665
135,0.125,16,-3,4,7.3105,2.0031,5.3074,0.13142691584804458
135,0.25,16,-2,4,23.302,2.0031,21.2989,0.5274237362844173
135,0.5,16,-1,4,16.028,2.0031,14.024899999999999,0.34729798999081285
135,1,16,0,4,7.2798,2.0031,5.2767,0.130666693080487
