direction,SF,TF,logSF,logTF,cell1,cell1_spont,cell1_lessspont,cell1_norm
0,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,11.69,9.1769,2.5130999999999997,0.633645142583394
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,10.228,9.1769,1.0511,0.2650210534278005
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,10.237,9.1769,1.0601000000000003,0.26729028516678854
0,0.125,0.031,-3,-5.011587974275212,7.3019,9.1769,-1.875,-0.47275661228915045
0,0.25,0.031,-2,-5.011587974275212,11.694,9.1769,2.517100000000001,0.6346536900229446
0,0.5,0.031,-1,-5.011587974275212,10.227,9.1769,1.0501000000000005,0.2647689165679131
0,1,0.031,0,-5.011587974275212,10.222,9.1769,1.0450999999999997,0.2635082322684752
0,0.015754716981132073,0.125,-5.988072351863872,-3,10.237,9.1769,1.0601000000000003,0.26729028516678854
0,0.03150943396226415,0.125,-4.988072351863872,-3,11.699,9.1769,2.5221,0.6359143743223821
0,0.06297169811320755,0.125,-3.9891526177630077,-3,11.687,9.1769,2.5100999999999996,0.6328887320037314
0,0.125,0.125,-3,-3,8.7717,9.1769,-0.40520000000000067,-0.10216585562643418
0,0.25,0.125,-2,-3,10.228,9.1769,1.0511,0.2650210534278005
0,0.5,0.125,-1,-3,11.689,9.1769,2.5121000000000002,0.6333930057235067
0,1,0.125,0,-3,8.7709,9.1769,-0.4060000000000006,-0.1023675651143442
0,0.015754716981132073,0.5,-5.988072351863872,-1,10.232,9.1769,1.0550999999999995,0.2660296008673506
0,0.03150943396226415,0.5,-4.988072351863872,-1,7.3022,9.1769,-1.8746999999999998,-0.47268097123118413
0,0.06297169811320755,0.5,-3.9891526177630077,-1,7.3069,9.1769,-1.87,-0.47149592798971274
0,0.125,0.5,-3,-1,7.3084,9.1769,-1.8685,-0.4711177226998814
0,0.25,0.5,-2,-1,10.228,9.1769,1.0511,0.2650210534278005
0,0.5,0.5,-1,-1,10.221,9.1769,1.0441000000000003,0.2632560954085878
0,1,0.5,0,-1,10.233,9.1769,1.0561000000000007,0.26628173772723845
0,0.015754716981132073,2,-5.988072351863872,1,7.3098,9.1769,-1.8670999999999998,-0.4707647310960388
0,0.03150943396226415,2,-4.988072351863872,1,10.232,9.1769,1.0550999999999995,0.2660296008673506
0,0.06297169811320755,2,-3.9891526177630077,1,10.236,9.1769,1.0591000000000008,0.26703814830690115
0,0.125,2,-3,1,8.7735,9.1769,-0.40339999999999954,-0.1017120092786363
0,0.25,2,-2,1,11.678,9.1769,2.501100000000001,0.6306195002647438
0,0.5,2,-1,1,9.7435,9.1769,0.5665999999999993,0.14286074481228392
0,1,2,0,1,8.7702,9.1769,-0.40669999999999895,-0.10254406091626506
0,0.015754716981132073,8,-5.988072351863872,3,11.683,9.1769,2.5061,0.6318801845641813
0,0.03150943396226415,8,-4.988072351863872,3,8.7629,9.1769,-0.4139999999999997,-0.10438465999344435
0,0.06297169811320755,8,-3.9891526177630077,3,10.228,9.1769,1.0511,0.2650210534278005
0,0.125,8,-3,3,7.3142,9.1769,-1.8627000000000002,-0.4696553289125337
0,0.25,8,-2,3,10.228,9.1769,1.0511,0.2650210534278005
0,0.5,8,-1,3,13.143,9.1769,3.966100000000001,1
0,1,8,0,3,10.222,9.1769,1.0450999999999997,0.2635082322684752
0,0.015754716981132073,16,-5.988072351863872,4,10.223,9.1769,1.046100000000001,0.26376036912836304
0,0.03150943396226415,16,-4.988072351863872,4,11.636,9.1769,2.4590999999999994,0.6200297521494664
0,0.06297169811320755,16,-3.9891526177630077,4,13.141,9.1769,3.9641,0.9994957262802248
0,0.125,16,-3,4,10.236,9.1769,1.0591000000000008,0.26703814830690115
0,0.25,16,-2,4,4.3815,9.1769,-4.7954,-1.2090970979047424
0,0.5,16,-1,4,8.7662,9.1769,-0.4107000000000003,-0.10355260835581559
0,1,16,0,4,7.2993,9.1769,-1.8776000000000002,-0.4734121681248581
