direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
270,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,23.365,80.32,13.653,9.711999999999998,0.28088035399253836,29.04,51.279999999999994,0.4799251286850725
270,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,21.926,59.921,13.653,8.272999999999998,0.23926309396419582,29.04,30.881,0.289012634534394
270,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,21.95,58.538,13.653,8.296999999999999,0.23995719698065185,29.04,29.497999999999998,0.2760692559663079
270,0.125,0.031,-3,-5.011587974275212,24.823,70.074,13.653,11.17,0.323047112242242,29.04,41.034,0.3840336920917174
270,0.25,0.031,-2,-5.011587974275212,24.867,46.802,13.653,11.214,0.324319634439078,29.04,17.762,0.16623303696771174
270,0.5,0.031,-1,-5.011587974275212,29.204,51.109,13.653,15.551,0.4497498337044857,29.04,22.069000000000003,0.2065418811417876
270,1,0.031,0,-5.011587974275212,27.701,37.873,13.653,14.048,0.40628163229892705,29.04,8.832999999999998,0.08266729059429105
270,0.015754716981132073,0.125,-5.988072351863872,-3,23.386,68.669,13.653,9.732999999999999,0.2814876941319374,29.04,39.629,0.3708844174075807
270,0.03150943396226415,0.125,-4.988072351863872,-3,30.715,46.797,13.653,17.061999999999998,0.49344940278219623,29.04,17.756999999999998,0.16618624239588206
270,0.06297169811320755,0.125,-3.9891526177630077,-3,24.857,71.645,13.653,11.203999999999999,0.324030424848888,29.04,42.605,0.398736546560599
270,0.125,0.125,-3,-3,21.915,48.212,13.653,8.261999999999999,0.2389449634149868,29.04,19.172000000000004,0.1794291062236781
270,0.25,0.125,-2,-3,19.01,39.476,13.653,5.357000000000001,0.15492957746478878,29.04,10.436,0.09766963032288255
270,0.5,0.125,-1,-3,21.905,52.57,13.653,8.252,0.23865575382479687,29.04,23.53,0.2202152550304165
270,1,0.125,0,-3,33.1,73.963,13.653,19.447000000000003,0.5624258900425139,29.04,44.922999999999995,0.42043051006083293
270,0.015754716981132073,0.5,-5.988072351863872,-1,36.521,81.824,13.653,22.868000000000002,0.6613644908465166,29.04,52.784,0.4940009358914366
270,0.03150943396226415,0.5,-4.988072351863872,-1,33.614,52.612,13.653,19.961,0.5772912629782804,29.04,23.572000000000003,0.22060832943378572
270,0.06297169811320755,0.5,-3.9891526177630077,-1,32.143,62.828,13.653,18.490000000000002,0.5347485322613299,29.04,33.788000000000004,0.31621899859616287
270,0.125,0.5,-3,-1,20.437,42.326,13.653,6.784000000000001,0.19619978598490329,29.04,13.286000000000001,0.12434253626579318
270,0.25,0.5,-2,-1,23.348,61.299,13.653,9.694999999999999,0.28038869768921537,29.04,32.259,0.30190921853065045
270,0.5,0.5,-1,-1,18.999,64.305,13.653,5.345999999999998,0.15461144691557968,29.04,35.26500000000001,0.3300421151146468
270,1,0.5,0,-1,20.465,48.251,13.653,6.811999999999999,0.19700957283743528,29.04,19.211,0.17979410388394945
270,0.015754716981132073,2,-5.988072351863872,1,21.921,90.597,13.653,8.267999999999999,0.23911848916910083,29.04,61.556999999999995,0.5761066916237716
270,0.03150943396226415,2,-4.988072351863872,1,39.46,97.903,13.653,25.807000000000002,0.7463631894033608,29.04,68.863,0.6444829199812822
270,0.06297169811320755,2,-3.9891526177630077,1,17.55,76.039,13.653,3.8970000000000002,0.11270497729704718,29.04,46.999,0.43985961628451103
270,0.125,2,-3,1,26.283,93.445,13.653,12.63,0.3652717124099836,29.04,64.405,0.6027608797379505
270,0.25,2,-2,1,27.733,99.254,13.653,14.08,0.4072071029875351,29.04,70.214,0.6571268132896584
270,0.5,2,-1,1,29.208,56.946,13.653,15.554999999999998,0.4498655175405616,29.04,27.906,0.2611698642957417
270,1,2,0,1,13.156,32.133,13.653,-0.4969999999999999,-0.01437371663244353,29.04,3.0930000000000035,0.02894712213383251
270,0.015754716981132073,8,-5.988072351863872,3,48.23,135.89,13.653,34.577,1,29.04,106.85,1
270,0.03150943396226415,8,-4.988072351863872,3,48.2,106.59,13.653,34.547000000000004,0.9991323712294301,29.04,77.55000000000001,0.7257838090781471
270,0.06297169811320755,8,-3.9891526177630077,3,29.205,86.149,13.653,15.551999999999998,0.4497787546635046,29.04,57.109,0.5344782405240992
270,0.125,8,-3,3,29.215,127.07,13.653,15.562,0.45006796425369466,29.04,98.03,0.9174543752924661
270,0.25,8,-2,3,45.285,93.489,13.653,31.631999999999998,0.9148277756890418,29.04,64.44900000000001,0.6031726719700516
270,0.5,8,-1,3,21.936,65.772,13.653,8.283,0.23955230355438586,29.04,36.732000000000006,0.3437716424894713
270,1,8,0,3,18.991,30.664,13.653,5.337999999999999,0.1543800792434277,29.04,1.6240000000000023,0.015198876930276111
270,0.015754716981132073,16,-5.988072351863872,4,43.873,119.93,13.653,30.22,0.8739913815542123,29.04,90.89000000000001,0.8506317267197007
270,0.03150943396226415,16,-4.988072351863872,4,32.144,90.641,13.653,18.491,0.5347774532203488,29.04,61.601000000000006,0.5765184838558728
270,0.06297169811320755,16,-3.9891526177630077,4,27.77,87.68,13.653,14.116999999999999,0.4082771784712381,29.04,58.64000000000001,0.5488067384183436
270,0.125,16,-3,4,29.231,118.35,13.653,15.578000000000001,0.45053069959799874,29.04,89.31,0.8358446420215255
270,0.25,16,-2,4,23.373,68.664,13.653,9.72,0.28111172166469045,29.04,39.624,0.3708376228357511
270,0.5,16,-1,4,18.979,51.096,13.653,5.325999999999999,0.15403302773519967,29.04,22.055999999999997,0.2064202152550304
270,1,16,0,4,27.738,45.235,13.653,14.084999999999999,0.4073517077826301,29.04,16.195,0.15156761815629388
