direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,124.22,16.805,118.8,5.420000000000002,0.0820217917675545,27.13,-10.325,-0.19953618707121457
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,115.5,17.548,118.8,-3.299999999999997,-0.04993946731234863,27.13,-9.582,-0.18517731181756691
0,0.125,0.031,-3,-5.011587974275212,129.34,19.722,118.8,10.540000000000006,0.1595036319612592,27.13,-7.407999999999998,-0.1431635906850903
0,0.25,0.031,-2,-5.011587974275212,106.66,20.451,118.8,-12.14,-0.18371670702179177,27.13,-6.6789999999999985,-0.1290752729732341
0,0.5,0.031,-1,-5.011587974275212,108.92,21.203,118.8,-9.879999999999995,-0.14951573849878927,27.13,-5.927,-0.1145424678712919
0,1,0.031,0,-5.011587974275212,121.98,23.379,118.8,3.180000000000007,0.04812348668280882,27.13,-3.7509999999999977,-0.07249009566141651
0,0.03150943396226415,0.125,-4.988072351863872,-3,114.75,32.153,118.8,-4.049999999999997,-0.061289346246973325,27.13,5.023,0.09707218088704221
0,0.06297169811320755,0.125,-3.9891526177630077,-3,117.6,24.841,118.8,-1.2000000000000028,-0.01815980629539956,27.13,-2.288999999999998,-0.04423615808290652
0,0.125,0.125,-3,-3,130.85,31.429,118.8,12.049999999999997,0.18235472154963678,27.13,4.2989999999999995,0.08308049086868295
0,0.25,0.125,-2,-3,112.51,18.996,118.8,-6.289999999999992,-0.09518765133171901,27.13,-8.134,-0.1571939317808484
0,0.5,0.125,-1,-3,126.35,16.802,118.8,7.549999999999997,0.11425544794188858,27.13,-10.328,-0.19959416368731275
0,1,0.125,0,-3,125.72,19.739,118.8,6.920000000000002,0.1047215496368039,27.13,-7.390999999999998,-0.14283505652720066
0,0.03150943396226415,0.5,-4.988072351863872,-1,105.96,27.76,118.8,-12.840000000000003,-0.19430992736077488,27.13,0.6300000000000026,0.012175089380616533
0,0.06297169811320755,0.5,-3.9891526177630077,-1,133.71,26.301,118.8,14.91000000000001,0.22563559322033916,27.13,-0.8290000000000006,-0.016020871581795354
0,0.125,0.5,-3,-1,140.98,27.76,118.8,22.179999999999993,0.3356537530266343,27.13,0.6300000000000026,0.012175089380616533
0,0.25,0.5,-2,-1,121.93,29.941,118.8,3.1300000000000097,0.04736682808716722,27.13,2.811,0.05432408928398878
0,0.5,0.5,-1,-1,116.14,20.452,118.8,-2.6599999999999966,-0.04025423728813554,27.13,-6.677999999999997,-0.12905594743453466
0,1,0.5,0,-1,120.57,21.92,118.8,1.769999999999996,0.026785714285714225,27.13,-5.209999999999997,-0.10068605662382833
0,0.03150943396226415,2,-4.988072351863872,1,122.04,24.852,118.8,3.240000000000009,0.04903147699757883,27.13,-2.2779999999999987,-0.04402357715721323
0,0.06297169811320755,2,-3.9891526177630077,1,143.88,59.156,118.8,25.08,0.37953995157384984,27.13,32.025999999999996,0.6189197023867039
0,0.125,2,-3,1,162.88,56.237,118.8,44.08,0.6670702179176755,27.13,29.107000000000003,0.562508454923181
0,0.25,2,-2,1,164.97,54.733,118.8,46.17,0.6986985472154964,27.13,27.602999999999998,0.5334428447192965
0,0.5,2,-1,1,184.88,73.795,118.8,66.08,1,27.13,46.665000000000006,0.9018262634070925
0,1,2,0,1,153.38,65.724,118.8,34.58,0.5233050847457626,27.13,38.59400000000001,0.7458498405643058
0,0.03150943396226415,8,-4.988072351863872,3,130.02,32.876,118.8,11.220000000000013,0.16979418886198566,27.13,5.745999999999999,0.11104454536670207
0,0.06297169811320755,8,-3.9891526177630077,3,139.55,37.99,118.8,20.750000000000014,0.3140133171912835,27.13,10.860000000000003,0.20987535027538898
0,0.125,8,-3,3,161.17,72.653,118.8,42.36999999999999,0.6411924939467311,27.13,45.52300000000001,0.8797564982123878
0,0.25,8,-2,3,182.84,65.096,118.8,64.04,0.9691283292978209,27.13,37.96600000000001,0.7337134022610882
0,0.5,8,-1,3,181.85,78.875,118.8,63.05,0.9541464891041163,27.13,51.745000000000005,1
0,1,8,0,3,143.23,40.937,118.8,24.429999999999993,0.3697033898305084,27.13,13.806999999999999,0.2668277128224949
0,0.03150943396226415,16,-4.988072351863872,4,120.57,16.08,118.8,1.769999999999996,0.026785714285714225,27.13,-11.05,-0.21354720262827326
0,0.06297169811320755,16,-3.9891526177630077,4,111.04,24.101,118.8,-7.759999999999991,-0.1174334140435834,27.13,-3.029,-0.058537056720456074
0,0.125,16,-3,4,143.25,46.779,118.8,24.450000000000003,0.3700060532687652,27.13,19.649000000000004,0.3797275099043386
0,0.25,16,-2,4,158.61,54.092,118.8,39.81000000000002,0.6024515738498792,27.13,26.962,0.5210551744129868
0,0.5,16,-1,4,146.12,72.325,118.8,27.320000000000007,0.41343825665859574,27.13,45.19500000000001,0.8734177215189874
0,1,16,0,4,124.95,39.462,118.8,6.150000000000006,0.0930690072639226,27.13,12.332000000000004,0.23832254324089291
