direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
315,0.015754716981132073,0.031,-5.988072351863872,-5.011587974275212,11.69,16.074,9.139,2.551,0.17874159192825112,6.709,9.365000000000002,0.367947509036618
315,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,16.088,14.623,9.139,6.949000000000002,0.4868974215246637,6.709,7.914,0.3109382366808109
315,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,8.7702,17.539,9.139,-0.36879999999999846,-0.02584080717488778,6.709,10.830000000000002,0.4255068363979255
315,0.125,0.031,-3,-5.011587974275212,11.694,13.157,9.139,2.5550000000000015,0.17902186098654715,6.709,6.448,0.25333961967625335
315,0.25,0.031,-2,-5.011587974275212,10.195,23.302,9.139,1.056000000000001,0.07399103139013459,6.709,16.593,0.6519330504479018
315,0.5,0.031,-1,-5.011587974275212,7.2758,26.194,9.139,-1.863199999999999,-0.13054932735426,6.709,19.485,0.7655586987270154
315,1,0.031,0,-5.011587974275212,8.7337,14.566,9.139,-0.40529999999999866,-0.028398262331838467,6.709,7.857000000000001,0.3086987270155587
315,0.015754716981132073,0.125,-5.988072351863872,-3,11.695,17.535,9.139,2.556000000000001,0.1790919282511211,6.709,10.826,0.42534967782492533
315,0.03150943396226415,0.125,-4.988072351863872,-3,16.067,14.602,9.139,6.928000000000001,0.4854260089686099,6.709,7.893000000000001,0.31011315417256013
315,0.06297169811320755,0.125,-3.9891526177630077,-3,10.224,7.3069,9.139,1.0850000000000009,0.07602298206278031,6.709,0.5979000000000001,0.023491277699198492
315,0.125,0.125,-3,-3,19.009,17.525,9.139,9.870000000000001,0.6915639013452914,6.709,10.815999999999999,0.4249567813924249
315,0.25,0.125,-2,-3,10.195,20.384,9.139,1.056000000000001,0.07399103139013459,6.709,13.675,0.5372858714442873
315,0.5,0.125,-1,-3,10.208,23.325,9.139,1.0690000000000008,0.07490190582959647,6.709,16.616,0.6528367122426528
315,1,0.125,0,-3,14.557,20.371,9.139,5.418000000000001,0.3796244394618834,6.709,13.661999999999999,0.5367751060820367
315,0.015754716981132073,0.5,-5.988072351863872,-1,11.692,18.999,9.139,2.553000000000001,0.17888172645739914,6.709,12.29,0.4828697155429828
315,0.03150943396226415,0.5,-4.988072351863872,-1,13.151,16.073,9.139,4.0120000000000005,0.281109865470852,6.709,9.364,0.36790821939336793
315,0.06297169811320755,0.5,-3.9891526177630077,-1,11.688,7.3138,9.139,2.5490000000000013,0.17860145739910321,6.709,0.6048,0.02376237623762376
315,0.125,0.5,-3,-1,8.7626,11.684,9.139,-0.3763999999999985,-0.026373318385650116,6.709,4.975,0.19546597516894543
315,0.25,0.5,-2,-1,16.049,16.056,9.139,6.91,0.48416479820627795,6.709,9.347000000000001,0.36724029545811726
315,0.5,0.5,-1,-1,13.114,17.487,9.139,3.9750000000000014,0.2785173766816144,6.709,10.777999999999999,0.4234637749489234
315,1,0.5,0,-1,13.118,17.479,9.139,3.979000000000001,0.27879764573991034,6.709,10.77,0.4231494578029231
315,0.015754716981132073,2,-5.988072351863872,1,18.979,32.111,9.139,9.84,0.6894618834080717,6.709,25.401999999999997,0.9980355178374979
315,0.03150943396226415,2,-4.988072351863872,1,14.611,27.761,9.139,5.472000000000001,0.383408071748879,6.709,21.052,0.8271255696998271
315,0.06297169811320755,2,-3.9891526177630077,1,16.07,11.683,9.139,6.931000000000001,0.4856362107623318,6.709,4.974,0.19542668552569542
315,0.125,2,-3,1,20.444,21.909,9.139,11.305,0.7921104260089685,6.709,15.2,0.5972025774005971
