direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
45,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,43.818,36.516,15.55,28.267999999999997,0.2600551977920883,22.578,13.937999999999999,0.2841648147770597
45,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,42.386,35.089,15.55,26.836000000000002,0.24688132474701013,22.578,12.511,0.2550714591530918
45,0.125,0.031,-3,-5.011587974275212,36.498,33.577,15.55,20.947999999999997,0.1927138914443422,22.578,10.998999999999999,0.22424514261248957
45,0.25,0.031,-2,-5.011587974275212,39.496,16.096,15.55,23.946,0.22029438822447103,22.578,-6.481999999999999,-0.1321535607249893
45,0.5,0.031,-1,-5.011587974275212,32.064,8.7459,15.55,16.514,0.15192272309107635,22.578,-13.832099999999999,-0.28200574935268813
45,1,0.031,0,-5.011587974275212,39.343,10.205,15.55,23.793000000000003,0.21888684452621898,22.578,-12.373,-0.2522579461354972
45,0.03150943396226415,0.125,-4.988072351863872,-3,64.352,38.02,15.55,48.80200000000001,0.4489604415823368,22.578,15.442000000000004,0.3148280291137435
45,0.06297169811320755,0.125,-3.9891526177630077,-3,43.864,21.93,15.55,28.313999999999997,0.2604783808647654,22.578,-0.6479999999999997,-0.013211278517400962
45,0.125,0.125,-3,-3,36.55,24.856,15.55,20.999999999999996,0.1931922723091076,22.578,2.2780000000000022,0.0464433525658016
45,0.25,0.125,-2,-3,37.949,14.593,15.55,22.398999999999997,0.20606255749770006,22.578,-7.984999999999999,-0.16279638728618323
45,0.5,0.125,-1,-3,32.016,11.645,15.55,16.465999999999998,0.1514811407543698,22.578,-10.933,-0.22289954943016171
45,1,0.125,0,-3,30.589,7.2812,15.55,15.038999999999998,0.1383532658693652,22.578,-15.2968,-0.3118677241126221
45,0.03150943396226415,0.5,-4.988072351863872,-1,40.954,39.489,15.55,25.404,0.2337074517019319,22.578,16.910999999999998,0.3447776713082836
45,0.06297169811320755,0.5,-3.9891526177630077,-1,49.717,39.483,15.55,34.167,0.31432382704691814,22.578,16.904999999999998,0.34465534465534464
45,0.125,0.5,-3,-1,46.814,25.357,15.55,31.264,0.28761729530818764,22.578,2.779,0.05665762808619952
45,0.25,0.5,-2,-1,40.94,24.85,15.55,25.389999999999997,0.2335786568537258,22.578,2.272000000000002,0.0463210259128627
45,0.5,0.5,-1,-1,32.042,4.3659,15.55,16.492,0.15172033118675254,22.578,-18.2121,-0.3713042059980836
45,1,0.5,0,-1,33.514,5.827,15.55,17.964000000000002,0.16526218951241953,22.578,-16.750999999999998,-0.34151562722991297
45,0.03150943396226415,2,-4.988072351863872,1,73.057,58.438,15.55,57.507000000000005,0.5290432382704692,22.578,35.86,0.7311056290648128
45,0.06297169811320755,2,-3.9891526177630077,1,58.416,49.64,15.55,42.866,0.39435142594296224,22.578,27.062,0.551733980305409
45,0.125,2,-3,1,49.634,49.624,15.55,34.084,0.3135602575896964,22.578,27.046000000000003,0.551407775897572
45,0.25,2,-2,1,42.322,43.789,15.55,26.772000000000002,0.2462925482980681,22.578,21.211000000000002,0.43244510591449375
45,0.5,2,-1,1,37.863,8.7286,15.55,22.313,0.2052713891444342,22.578,-13.8494,-0.282358457868662
45,1,2,0,1,40.725,7.2733,15.55,25.175,0.2316007359705612,22.578,-15.3047,-0.31202878753899166
45,0.03150943396226415,8,-4.988072351863872,3,124.25,71.627,15.55,108.7,1,22.578,49.04899999999999,1
45,0.06297169811320755,8,-3.9891526177630077,3,89.144,65.773,15.55,73.59400000000001,0.6770377184912604,22.578,43.19499999999999,0.8806499622826154
45,0.125,8,-3,3,77.442,59.924,15.55,61.891999999999996,0.5693836246550138,22.578,37.346000000000004,0.76140186344268
45,0.25,8,-2,3,49.675,42.374,15.55,34.125,0.3139374425022999,22.578,19.796000000000003,0.4035964035964037
45,0.5,8,-1,3,53.926,17.49,15.55,38.376000000000005,0.35304507819687214,22.578,-5.088000000000001,-0.1037330016921854
45,1,8,0,3,48.041,8.7315,15.55,32.491,0.29890524379024835,22.578,-13.846499999999999,-0.2822993333197415
45,0.03150943396226415,16,-4.988072351863872,4,92.073,51.151,15.55,76.523,0.7039834406623735,22.578,28.573000000000004,0.5825399090705214
45,0.06297169811320755,16,-3.9891526177630077,4,92.005,48.19,15.55,76.455,0.7033578656853725,22.578,25.612,0.5221717058451752
45,0.125,16,-3,4,45.293,45.299,15.55,29.743,0.2736246550137994,22.578,22.721,0.46323064690411636
45,0.25,16,-2,4,70.062,43.776,15.55,54.512,0.5014903403863845,22.578,21.198000000000004,0.4321800648331262
45,0.5,16,-1,4,43.696,16.015,15.55,28.145999999999997,0.2589328426862925,22.578,-6.562999999999999,-0.13380497053966442
45,1,16,0,4,23.285,11.644,15.55,7.734999999999999,0.07115915363385464,22.578,-10.934,-0.2229199372056515
