direction,SF,TF,logSF,logTF,cell1,cell2,cell1_spont,cell1_lessspont,cell1_norm,cell2_spont,cell2_lessspont,cell2_norm
0,0.03150943396226415,0.031,-4.988072351863872,-5.011587974275212,1.4626,2.9237,4.0289,-2.5663,-0.08676351760255054,1.1677,1.7560000000000002,0.08467833324492581
0,0.06297169811320755,0.031,-3.9891526177630077,-5.011587974275212,1.4625,2.924,4.0289,-2.5664000000000002,-0.08676689848232308,1.1677,1.7563,0.0846927999305599
0,0.125,0.031,-3,-5.011587974275212,7.3077,0,4.0289,3.2787999999999995,0.11085228598185819,1.1677,-1.1677,-0.05630916271645778
0,0.25,0.031,-2,-5.011587974275212,13.135,2.9204,4.0289,9.1061,0.30786629296675583,1.1677,1.7527,0.08451919970295071
0,0.5,0.031,-1,-5.011587974275212,4.3847,2.9185,4.0289,0.35579999999999945,0.012029170230677408,1.1677,1.7508,0.08442757736060141
0,1,0.031,0,-5.011587974275212,0,0,4.0289,-4.0289,-0.1362122651556388,1.1677,-1.1677,-0.05630916271645778
0,0.03150943396226415,0.125,-4.988072351863872,-3,5.8444,2.9255,4.0289,1.8155000000000001,0.0613798722703622,1.1677,1.7578,0.0847651333587304
0,0.06297169811320755,0.125,-3.9891526177630077,-3,8.7527,2.9182,4.0289,4.723800000000001,0.15970599869498042,1.1677,1.7505000000000002,0.08441311067496733
0,0.125,0.125,-3,-3,18.989,1.46,4.0289,14.9601,0.5057829948509202,1.1677,0.2923,0.01409537403615707
0,0.25,0.125,-2,-3,5.848,1.4611,4.0289,1.8190999999999997,0.06150158394217342,1.1677,0.2934000000000001,0.01414841855014877
0,0.5,0.125,-1,-3,2.9229,0,4.0289,-1.1060000000000003,-0.03739253028423058,1.1677,-1.1677,-0.05630916271645778
0,1,0.125,0,-3,8.7712,2.9244,4.0289,4.7423,0.16033146145289928,1.1677,1.7567,0.0847120888447387
0,0.03150943396226415,0.5,-4.988072351863872,-1,1.4611,2.9222,4.0289,-2.5678,-0.08681423079913855,1.1677,1.7545000000000002,0.08460599981675532
0,0.06297169811320755,0.5,-3.9891526177630077,-1,5.8526,0,4.0289,1.8236999999999997,0.061657104411710004,1.1677,-1.1677,-0.05630916271645778
0,0.125,0.5,-3,-1,17.532,8.7721,4.0289,13.5031,0.4565235765650938,1.1677,7.6044,0.36670154745314
0,0.25,0.5,-2,-1,27.77,11.691,4.0289,23.7411,0.8026580476771665,1.1677,10.5233,0.5074575764443781
0,0.5,0.5,-1,-1,8.7724,8.7731,4.0289,4.743499999999999,0.16037203201016967,1.1677,7.6053999999999995,0.366749769738587
0,1,0.5,0,-1,10.234,7.3124,4.0289,6.2051,0.2097869707655326,1.1677,6.1447,0.29631147738615926
0,0.03150943396226415,2,-4.988072351863872,1,23.373,10.231,4.0289,19.3441,0.6540007640788287,1.1677,9.0633,0.4370530396917631
0,0.06297169811320755,2,-3.9891526177630077,1,23.355,8.7557,4.0289,19.3261,0.6533922057197724,1.1677,7.587999999999999,0.3659107019718092
0,0.125,2,-3,1,33.607,10.235,4.0289,29.5781,1,1.1677,9.0673,0.43724592883355107
0,0.25,2,-2,1,26.282,8.7643,4.0289,22.2531,0.7523505566618546,1.1677,7.5966000000000005,0.36632541362665344
0,0.5,2,-1,1,26.288,17.526,4.0289,22.2591,0.7525534094482066,1.1677,16.3583,0.7888346120276024
0,1,2,0,1,16.083,8.7673,4.0289,12.054099999999998,0.40753462866107015,1.1677,7.599600000000001,0.3664700804829944
0,0.03150943396226415,8,-4.988072351863872,3,11.674,0,4.0289,7.645099999999999,0.2584716394900281,1.1677,-1.1677,-0.05630916271645778
0,0.06297169811320755,8,-3.9891526177630077,3,10.226,7.3095,4.0289,6.197100000000001,0.20951650038372988,1.1677,6.1418,0.29617163275836295
0,0.125,8,-3,3,24.819,10.221,4.0289,20.7901,0.7028882855896761,1.1677,9.0533,0.43657081683729315
0,0.25,8,-2,3,26.287,21.905,4.0289,22.2581,0.7525196006504813,1.1677,20.7373,1
0,0.5,8,-1,3,24.841,18.994,4.0289,20.8121,0.7036320791396338,1.1677,17.8263,0.8596249270637932
0,1,8,0,3,33.595,16.066,4.0289,29.5661,0.9995942944272959,1.1677,14.898299999999999,0.7184300752749875
0,0.03150943396226415,16,-4.988072351863872,4,11.694,1.4629,4.0289,7.665100000000001,0.259147815444535,1.1677,0.29520000000000013,0.014235218663953365
0,0.06297169811320755,16,-3.9891526177630077,4,2.9178,1.4589,4.0289,-1.1111,-0.037564955152629816,1.1677,0.2912000000000001,0.01404232952216538
0,0.125,16,-3,4,11.693,8.7684,4.0289,7.6640999999999995,0.2591140066468096,1.1677,7.6007,0.3665231249969861
0,0.25,16,-2,4,24.817,21.894,4.0289,20.7881,0.7028206679942255,1.1677,20.7263,0.9994695548600829
0,0.5,16,-1,4,29.236,7.312,4.0289,25.2071,0.852221745142521,1.1677,6.1443,0.29629218847198047
0,1,16,0,4,20.452,11.69,4.0289,16.4231,0.5552452659230985,1.1677,10.5223,0.507409354158931
