135,0.031,0.001336,3.1043
135,0.031,0.00267,4.8403
135,0.031,0.0053,5.591
135,0.031,0.0106,4.3395
135,0.031,0.0212,5.3208
135,0.031,0.0424,5.5729
135,0.125,0.001336,3.8475
135,0.125,0.00267,4.5968
135,0.125,0.0053,3.8542
135,0.125,0.0106,4.828
135,0.125,0.0212,4.3325
135,0.125,0.0424,3.5901
135,0.5,0.001336,4.4747
135,0.5,0.00267,4.7213
135,0.5,0.0053,4.7192
135,0.5,0.0106,5.5695
135,0.5,0.0212,4.8273
135,0.5,0.0424,3.7087
135,2,0.001336,8.6952
135,2,0.00267,5.4617
135,2,0.0053,3.9702
135,2,0.0106,5.4426
135,2,0.0212,4.5824
135,2,0.0424,2.8509
135,8,0.001336,13.034
135,8,0.00267,10.56
135,8,0.0053,6.4595
135,8,0.0106,4.9548
135,8,0.0212,4.3283
135,8,0.0424,4.0861
135,16,0.001336,14.776
135,16,0.00267,11.923
135,16,0.0053,6.9511
135,16,0.0106,4.8274
135,16,0.0212,4.0825
135,16,0.0424,5.3183
