270,0.031,0.001336,5.592
270,0.031,0.00267,8.447
270,0.031,0.0053,8.568
270,0.031,0.0106,4.6367
270,0.031,0.0212,8.0654
270,0.031,0.0424,6.0881
270,0.125,0.001336,5.7093
270,0.125,0.00267,7.9485
270,0.125,0.0053,6.337
270,0.125,0.0106,7.8217
270,0.125,0.0212,4.0982
270,0.125,0.0424,6.825
270,0.5,0.001336,8.1981
270,0.5,0.00267,11.925
270,0.5,0.0053,18.254
270,0.5,0.0106,6.5832
270,0.5,0.0212,7.9516
270,0.5,0.0424,3.6007
270,2,0.001336,20.749
270,2,0.00267,30.685
270,2,0.0053,24.973
270,2,0.0106,14.776
270,2,0.0212,9.9379
270,2,0.0424,8.574
270,8,0.001336,16.756
270,8,0.00267,17.907
270,8,0.0053,18.373
270,8,0.0106,36.043
270,8,0.0212,35.507
270,8,0.0424,19.751
270,16,0.001336,19.139
270,16,0.00267,19.123
270,16,0.0053,18.759
270,16,0.0106,43.106
270,16,0.0212,36.254
270,16,0.0424,35.654
