0,0.031,0.001336,27.075
0,0.031,0.00267,35.028
0,0.031,0.0053,28.682
0,0.031,0.0106,25.971
0,0.031,0.0212,35.539
0,0.031,0.0424,32.907
0,0.125,0.001336,29.085
0,0.125,0.00267,27.081
0,0.125,0.0053,24.226
0,0.125,0.0106,25.233
0,0.125,0.0212,26.83
0,0.125,0.0424,32.05
0,0.5,0.001336,31.049
0,0.5,0.00267,36.851
0,0.5,0.0053,33.665
0,0.5,0.0106,32.82
0,0.5,0.0212,33.293
0,0.5,0.0424,27.576
0,2,0.001336,50.424
0,2,0.00267,43.58
0,2,0.0053,38.625
0,2,0.0106,29.924
0,2,0.0212,31.671
0,2,0.0424,28.95
0,8,0.001336,48.306
0,8,0.00267,39.266
0,8,0.0053,37.158
0,8,0.0106,33.904
0,8,0.0212,34.291
0,8,0.0424,26.814
0,16,0.001336,39.251
0,16,0.00267,27.315
0,16,0.0053,29.195
0,16,0.0106,28.096
0,16,0.0212,26.199
0,16,0.0424,30.067
