0,0.031,0.001336,4.4749,1.3672
0,0.031,0.00267,4.9726,2.9835
0,0.031,0.0053,4.9702,0.74568
0,0.031,0.0106,7.1956,2.109
0,0.031,0.0212,4.0985,1.7381
0,0.031,0.0424,4.2285,0.99456
0,0.125,0.001336,13.92,3.9784
0,0.125,0.00267,11.413,7.6908
0,0.125,0.0053,15.146,6.0833
0,0.125,0.0106,8.8198,2.4848
0,0.125,0.0212,8.1948,4.9675
0,0.125,0.0424,7.5744,2.7324
0,0.5,0.001336,18.642,7.7049
0,0.5,0.00267,16.735,8.614
0,0.5,0.0053,17.888,7.8264
0,0.5,0.0106,21.862,10.062
0,0.5,0.0212,14.788,7.4571
0,0.5,0.0424,13.417,6.957
0,2,0.001336,13.035,5.09
0,2,0.00267,17.499,7.3224
0,2,0.0053,14.902,6.2104
0,2,0.0106,9.5614,4.7191
0,2,0.0212,11.668,5.8341
0,2,0.0424,12.919,7.2049
0,8,0.001336,7.5666,1.9847
0,8,0.00267,10.061,6.5801
0,8,0.0053,14.026,6.7027
0,8,0.0106,14.026,7.4478
0,8,0.0212,18.506,7.2029
0,8,0.0424,9.1863,2.483
0,16,0.001336,2.7327,1.2423
0,16,0.00267,3.4739,1.4882
0,16,0.0053,5.5873,2.857
0,16,0.0106,9.6792,4.343
0,16,0.0212,10.811,6.7109
0,16,0.0424,9.313,3.4771
