315,0.031,0.000668,3.2262
315,0.031,0.001336,5.5864
315,0.031,0.00267,7.9567
315,0.031,0.0053,5.8342
315,0.031,0.0106,6.815
315,0.031,0.0212,8.0371
315,0.031,0.0424,4.9522
315,0.125,0.000668,3.2273
315,0.125,0.001336,4.9677
315,0.125,0.00267,11.421
315,0.125,0.0053,4.9698
315,0.125,0.0106,9.0405
315,0.125,0.0212,8.4323
315,0.125,0.0424,11.271
315,0.5,0.000668,3.3549
315,0.5,0.001336,8.0804
315,0.5,0.00267,6.4616
315,0.5,0.0053,7.3212
315,0.5,0.0106,8.163
315,0.5,0.0212,12.147
315,0.5,0.0424,4.5772
315,2,0.000668,4.5949
315,2,0.001336,13.166
315,2,0.00267,10.308
315,2,0.0053,5.4676
315,2,0.0106,3.962
315,2,0.0212,6.3041
315,2,0.0424,6.4351
315,8,0.000668,5.2185
315,8,0.001336,4.9705
315,8,0.00267,9.4481
315,8,0.0053,6.589
315,8,0.0106,15.614
315,8,0.0212,7.916
315,8,0.0424,5.5804
315,16,0.000668,4.968
315,16,0.001336,4.8421
315,16,0.00267,2.98
315,16,0.0053,3.477
315,16,0.0106,7.5617
315,16,0.0212,5.5701
315,16,0.0424,6.6751
