0,0.031,0.001336,4.8426
0,0.031,0.00267,9.811
0,0.031,0.0053,5.2199
0,0.031,0.0106,5.2208
0,0.031,0.0212,7.5748
0,0.031,0.0424,2.4826
0,0.125,0.001336,24.714
0,0.125,0.00267,29.901
0,0.125,0.0053,20.61
0,0.125,0.0106,19.605
0,0.125,0.0212,6.3368
0,0.125,0.0424,5.9611
0,0.5,0.001336,52.917
0,0.5,0.00267,56.776
0,0.5,0.0053,28.204
0,0.5,0.0106,16.392
0,0.5,0.0212,35.052
0,0.5,0.0424,14.152
0,2,0.001336,25.561
0,2,0.00267,23.842
0,2,0.0053,30.17
0,2,0.0106,19.515
0,2,0.0212,38.634
0,2,0.0424,28.705
0,8,0.001336,3.7298
0,8,0.00267,10.063
0,8,0.0053,22.772
0,8,0.0106,32.426
0,8,0.0212,37.869
0,8,0.0424,7.9494
0,16,0.001336,2.1148
0,16,0.00267,3.2301
0,16,0.0053,10.934
0,16,0.0106,17.016
0,16,0.0212,20.734
0,16,0.0424,14.284
