0,0.031,0.000668,13.282,1.862
0,0.031,0.001336,14.899,2.3585
0,0.031,0.00267,12.41,2.3577
0,0.031,0.0053,15.033,3.3543
0,0.031,0.0106,15.139,2.3578
0,0.031,0.0212,13.293,3.2298
0,0.031,0.0424,13.292,3.4786
0,0.125,0.000668,14.283,2.1113
0,0.125,0.001336,15.521,2.2348
0,0.125,0.00267,16.749,3.2259
0,0.125,0.0053,18.261,3.7278
0,0.125,0.0106,15.768,3.4765
0,0.125,0.0212,16.258,4.2192
0,0.125,0.0424,14.038,2.2369
0,0.5,0.000668,14.289,2.6082
0,0.5,0.001336,14.911,2.4854
0,0.5,0.00267,16.645,4.8448
0,0.5,0.0053,17.993,7.4451
0,0.5,0.0106,16.385,4.8411
0,0.5,0.0212,14.539,5.3432
0,0.5,0.0424,13.788,2.8579
0,2,0.000668,13.777,3.1032
0,2,0.001336,13.539,2.3604
0,2,0.00267,14.033,2.8562
0,2,0.0053,14.519,3.2262
0,2,0.0106,16.633,5.4629
0,2,0.0212,12.788,2.6082
0,2,0.0424,13.292,2.4841
0,8,0.000668,11.672,2.6075
0,8,0.001336,14.175,1.7406
0,8,0.00267,14.283,1.4915
0,8,0.0053,14.171,2.4858
0,8,0.0106,14.653,3.2279
0,8,0.0212,13.905,2.732
0,8,0.0424,14.786,1.491
0,16,0.000668,12.173,2.7332
0,16,0.001336,13.917,2.1127
0,16,0.00267,14.277,1.7374
0,16,0.0053,13.533,2.9809
0,16,0.0106,14.663,2.1128
0,16,0.0212,14.77,2.6069
0,16,0.0424,14.145,2.4815
