0,0.031,0.001336,41.859,2.4219
0,0.031,0.00267,35.323,3.8505
0,0.031,0.0053,36.333,4.2859
0,0.031,0.0106,37.621,3.2282
0,0.031,0.0212,33.847,2.1734
0,0.031,0.0424,29.62,1.304
0,0.125,0.001336,41.878,5.0942
0,0.125,0.00267,59.439,20.806
0,0.125,0.0053,80.093,28.87
0,0.125,0.0106,56.406,11.307
0,0.125,0.0212,45.761,5.9612
0,0.125,0.0424,40.283,2.9797
0,0.5,0.001336,59.587,16.775
0,0.5,0.00267,89.628,36.774
0,0.5,0.0053,125.33,36.497
0,0.5,0.0106,86.507,22.171
0,0.5,0.0212,58.144,12.176
0,0.5,0.0424,50.114,7.452
0,2,0.001336,49.235,6.0846
0,2,0.00267,81.673,14.536
0,2,0.0053,102.42,16.953
0,2,0.0106,122.5,19.446
0,2,0.0212,88.884,31.987
0,2,0.0424,104.34,40.307
0,8,0.001336,37.366,1.4901
0,8,0.00267,34.58,1.1173
0,8,0.0053,52.784,3.4162
0,8,0.0106,87.541,12.489
0,8,0.0212,157.75,36.334
0,8,0.0424,87.786,20.375
0,16,0.001336,28.952,0.49707
0,16,0.00267,32.044,0.93132
0,16,0.0053,34.963,0.99377
0,16,0.0106,45.942,5.0911
0,16,0.0212,50.842,6.3317
0,16,0.0424,32.629,1.8438
