180,0.031,0.000668,30.477
180,0.031,0.001336,25.817
180,0.031,0.00267,16.406
180,0.031,0.0053,29.818
180,0.031,0.0106,28.512
180,0.031,0.0212,27.463
180,0.031,0.0424,22.981
180,0.125,0.000668,33.273
180,0.125,0.001336,39.868
180,0.125,0.00267,33.552
180,0.125,0.0053,29.354
180,0.125,0.0106,26.172
180,0.125,0.0212,34.624
180,0.125,0.0424,39.127
180,0.5,0.000668,34.341
180,0.5,0.001336,27.015
180,0.5,0.00267,36.886
180,0.5,0.0053,39.619
180,0.5,0.0106,35.148
180,0.5,0.0212,32.935
180,0.5,0.0424,33.12
180,2,0.000668,46.827
180,2,0.001336,69.21
180,2,0.00267,65.598
180,2,0.0053,54.004
180,2,0.0106,32.933
180,2,0.0212,32.68
180,2,0.0424,24.842
180,8,0.000668,65.563
180,8,0.001336,75.515
180,8,0.00267,55.295
180,8,0.0053,49.448
180,8,0.0106,48.458
180,8,0.0212,38.251
180,8,0.0424,36.365
180,16,0.000668,46.21
180,16,0.001336,40.855
180,16,0.00267,29.458
180,16,0.0053,42.076
180,16,0.0106,32.663
180,16,0.0212,32.925
180,16,0.0424,41.547
