135,0.031,0.001336,1.3637
135,0.031,0.00267,1.6135
135,0.031,0.0053,1.9853
135,0.031,0.0106,2.7205
135,0.031,0.0212,2.145
135,0.031,0.0424,1.7321
135,0.125,0.001336,4.718
135,0.125,0.00267,3.605
135,0.125,0.0053,5.8323
135,0.125,0.0106,2.9693
135,0.125,0.0212,1.8571
135,0.125,0.0424,1.8551
135,0.5,0.001336,5.8357
135,0.5,0.00267,14.391
135,0.5,0.0053,11.433
135,0.5,0.0106,5.1968
135,0.5,0.0212,2.3523
135,0.5,0.0424,1.61
135,2,0.001336,13.18
135,2,0.00267,21.606
135,2,0.0053,18.252
135,2,0.0106,4.9478
135,2,0.0212,19.276
135,2,0.0424,2.1056
135,8,0.001336,3.8478
135,8,0.00267,5.588
135,8,0.0053,16.527
135,8,0.0106,13.146
135,8,0.0212,2.1052
135,8,0.0424,4.3339
135,16,0.001336,2.4861
135,16,0.00267,1.7391
135,16,0.0053,2.7342
135,16,0.0106,15.482
135,16,0.0212,7.5565
135,16,0.0424,2.4746
