135,0.031,0.0424,0,49.493,24.746,123.68,0,0,0,49.468,24.734,0,24.716,49.462,24.74,24.746,0,24.734,24.734,24.74,0,0,0,0,0,0,0,0,0,0,24.734,24.746,24.716,0,24.734,24.746,0,24.716,0,24.734,24.734,49.487,0,0,24.734,49.468,49.45,0,0,24.746,0,0,0,0,24.74,24.734,24.716,0,49.468,0,0,24.746,24.74,0,24.734,49.474,0,0,74.214,24.74,0,49.48,24.716,0,24.734,0,0,24.734,24.716,0,49.468,49.432,0,0,0,24.746,0,0,0,0,49.468,0,0,0,24.734,49.456,24.74,24.734,0,0,0,0,0,24.734,49.468,0,24.716,0,24.746,0,0,24.746,0,24.746,74.227,0,24.734,24.746,24.74,0,24.734,24.716,0,0,0,0,0,24.716,24.746,24.746,24.74,0,24.74,49.45,24.74,0,0,24.716,24.746,0,24.716,24.716,24.716,0,24.734,24.74,24.746,0,24.74,0,49.481,49.456,0,0,98.955,24.74,24.74,0,49.487,0,0,49.45,24.734,24.734,0,0,24.74,0,24.74,0,24.716,0,24.74,0,0,49.48,24.734,49.474,0,0,49.48,0,24.734,24.746,0,0,0,0,24.74,24.746,0,0,0,0,24.746,24.734,0,24.746,0,49.493,24.734,0,24.734,49.456,24.716,24.716,0,123.64,0,0,49.468,49.456,49.462,49.468,24.74,24.716,0,0,0,24.716,98.918,24.734,24.734,0,0,24.74,0,24.734,49.474,0,24.74,74.233,0,74.19,24.74,0,49.456,24.746,0,0,24.734,0,24.716,24.74,0,49.487,0,49.456,24.74,24.746,74.227,24.734,0,74.221,24.746,24.716,74.221,49.487,49.456,0,49.48,24.74,0,24.746,49.462,24.746,24.734,0,24.716,24.746,49.487,24.746,24.746,24.746,24.746,0,49.456,24.734,74.184,0,24.74,49.456,24.74,24.734,24.74,24.716,74.203,49.45,24.716,49.48,49.487,0,49.48,24.734,49.487,0,49.493,24.734,0,24.746,24.734,24.746,24.746,0,24.716,49.462,24.74,24.74,24.74,24.734,0,49.487,24.746,24.74,24.746,0,0,24.74,49.487,74.196,0,24.746,24.746,24.74,49.481,24.716,0,0,0,49.468,49.456,0,24.74,24.746,0,24.716,0,24.716,0,49.474,24.74,24.74,24.734,24.734,0,24.716,24.716,49.48,49.487,24.74,49.48,74.166,0,24.746,0,24.74,0,24.746,0,24.746,49.462,24.74,24.716,24.734,24.746,49.487,49.45,24.734,24.734,0,24.716,24.746,49.432,0,24.746,0,49.474,24.716,0,24.74,0,24.734,0,24.74,24.746,74.208,24.734,0,98.943,49.48,24.716,49.481,0,49.487,0,24.734,24.746,0,24.716,24.74,0,74.196
135,0.031,0.0212,0,0,0,24.728,24.783,24.716,0,0,98.911,24.771,49.499,0,24.783,0,24.771,0,0,24.728,0,0,0,0,0,24.728,0,0,0,0,0,0,0,0,0,24.783,0,24.728,24.728,0,24.716,24.716,0,0,0,0,0,0,0,24.728,49.566,0,0,49.499,24.783,24.783,0,24.716,24.771,0,0,0,49.511,0,0,0,0,24.728,0,0,24.783,24.783,24.728,24.716,24.728,24.783,0,24.783,0,0,24.728,24.716,0,0,0,24.783,0,0,24.728,49.511,0,24.771,0,0,0,49.499,0,0,0,0,24.783,49.554,24.771,0,0,74.35,24.783,0,24.728,24.783,49.566,49.432,0,49.566,0,0,24.783,0,0,49.487,0,0,24.728,24.728,24.783,24.771,0,24.783,0,0,0,24.783,49.444,24.716,0,0,0,0,0,0,24.728,0,0,24.771,0,24.783,24.728,24.783,0,0,24.728,0,0,0,0,24.771,0,24.771,0,24.783,24.728,0,0,24.783,24.783,24.771,24.716,24.771,24.728,0,49.499,0,0,49.499,24.783,0,0,0,0,0,0,24.771,24.716,0,0,0,0,0,49.499,0,24.728,0,0,49.487,24.728,0,24.771,24.728,24.728,24.716,0,24.771,24.716,24.783,74.282,0,49.499,24.783,49.456,98.998,24.716,24.771,24.783,0,49.499,24.728,0,49.499,49.487,24.771,24.728,0,0,24.771,24.728,24.716,0,24.716,49.554,24.771,24.716,49.444,24.716,49.499,0,24.771,24.771,24.771,0,49.499,24.783,49.499,24.771,24.728,24.728,24.783,24.783,98.955,24.783,49.487,74.27,0,49.499,24.783,24.771,0,49.444,0,0,49.554,49.554,0,0,24.728,0,49.511,24.783,24.728,24.783,24.728,24.728,0,0,24.783,0,24.716,24.728,24.771,0,0,0,0,49.511,0,74.282,49.499,24.783,0,0,0,0,0,24.771,74.258,0,0,24.783,24.716,0,24.728,24.783,49.554,0,24.716,49.566,24.783,24.771,24.728,74.325,0,24.783,49.554,0,24.716,24.783,49.456,0,49.499,0,0,99.041,49.499,0,0,24.783,24.783,24.728,49.487,24.716,0,0,0,24.783,0,24.728,0,24.783,49.432,24.783,0,24.728,24.783,24.716,24.783,0,24.783,49.499,49.511,24.728,74.27,49.499,49.444,24.771,0,0,24.728,0,0,0,0,49.444,0,49.542,0,24.716,0,24.771,0,0,24.716,24.783,24.771,49.542,0,0,0,24.728,0,24.783,24.716,24.716,0,0,24.771,49.499,49.554,24.783,0,24.783,24.728,0,0,24.771,49.444,0,24.728,24.771,0,49.554,24.728,24.728,24.771
135,0.031,0.0106,0,49.493,0,49.493,0,24.759,24.765,74.258,74.191,24.759,24.728,24.765,24.759,0,0,49.487,0,0,0,24.759,0,0,0,24.759,0,0,0,0,0,0,0,49.469,74.191,24.765,24.765,0,0,24.759,24.734,0,24.734,49.499,0,74.221,49.523,0,0,24.734,24.759,24.728,24.734,0,0,24.765,0,24.765,74.245,98.968,24.759,0,24.765,0,0,0,24.765,0,49.456,24.759,0,0,24.734,24.759,0,0,24.728,49.499,0,24.728,24.728,0,0,0,0,24.728,24.759,24.765,49.462,0,49.523,0,49.493,0,24.734,24.728,0,0,24.728,24.728,0,74.227,24.765,24.759,49.493,49.493,49.487,0,24.759,49.469,0,24.734,49.462,0,0,24.759,49.499,0,0,49.462,24.765,24.728,0,49.462,74.251,74.215,24.728,49.53,24.734,24.759,24.765,0,24.734,0,0,24.759,49.462,0,49.523,24.734,0,24.734,74.221,24.728,49.462,24.759,0,0,24.765,24.765,0,0,49.493,0,0,0,24.759,0,49.462,49.499,24.759,24.734,24.765,24.734,24.734,24.765,0,0,0,24.759,49.499,0,24.759,0,0,0,0,0,24.765,24.734,24.765,24.759,74.227,24.765,24.759,0,49.523,74.251,49.469,0,0,0,24.759,0,24.728,0,0,0,49.523,0,0,74.215,24.734,0,0,0,74.258,0,24.765,49.523,49.499,49.487,49.469,49.523,74.191,123.72,49.517,49.456,0,0,49.462,49.53,49.493,49.487,0,24.765,24.759,24.734,0,24.759,0,0,49.462,0,24.765,0,0,0,49.462,24.759,49.493,74.221,24.759,24.759,0,24.765,0,49.487,49.487,49.493,0,24.765,49.517,99.01,0,24.728,49.493,24.765,0,24.759,49.493,0,74.191,0,24.759,24.728,0,49.493,24.734,0,0,0,0,49.523,24.765,24.734,74.258,24.759,24.734,0,0,0,0,49.462,98.992,24.759,49.487,24.759,24.734,24.728,24.728,49.462,24.759,49.493,49.493,49.462,74.251,24.759,24.728,24.734,24.728,49.462,24.759,0,49.493,24.765,24.734,0,49.499,49.523,24.728,0,49.499,0,74.227,49.487,24.728,24.734,24.728,24.728,0,49.462,24.734,74.252,98.992,0,49.456,49.499,49.493,98.962,0,24.734,74.227,0,0,49.487,49.456,24.728,49.523,24.728,24.734,0,24.765,0,0,49.523,24.765,74.227,0,49.517,24.759,0,24.759,24.728,49.487,74.252,0,24.734,49.462,49.493,74.203,24.734,0,24.759,74.276,0,0,24.728,98.962,0,24.734,74.233,0,0,24.759,49.523,24.734,0,0,0,0,49.53,0,0,49.523,24.759,74.221,24.765,24.765,98.961,98.955,24.728,0,24.765,0,0,49.487,0,0,0,24.734,0
135,0.031,0.0053,0,49.683,24.875,0,0,0,24.826,24.875,74.541,0,0,49.683,74.504,0,74.541,49.702,24.826,24.826,0,24.826,24.839,0,0,0,0,0,24.826,24.826,0,0,0,24.875,0,49.683,0,0,0,24.857,0,0,0,0,0,24.875,74.553,0,0,0,0,24.857,0,0,0,0,24.857,24.875,24.826,24.857,24.857,0,0,0,0,24.857,0,0,24.826,24.839,24.875,24.857,0,0,0,24.857,0,49.702,0,0,0,0,0,0,24.875,0,0,0,0,24.826,0,0,0,0,49.683,0,24.875,0,0,0,24.826,24.826,24.839,0,24.857,0,24.839,0,49.652,24.826,0,0,24.826,0,0,0,0,0,0,49.702,24.857,0,0,0,0,0,0,0,24.839,0,24.826,24.875,0,49.751,0,24.826,24.826,0,24.875,24.826,24.839,0,0,0,49.702,0,0,49.665,0,0,24.857,49.702,0,0,0,24.857,24.839,0,0,49.733,0,0,0,24.839,0,24.875,0,24.839,0,0,0,0,24.857,0,24.875,0,0,0,0,0,0,0,0,49.733,0,24.839,0,24.857,0,0,24.857,0,0,49.714,0,24.875,24.826,0,24.857,49.714,24.839,0,24.826,0,0,24.826,49.714,49.733,74.522,0,74.51,0,24.875,49.665,24.826,0,0,0,24.857,49.714,24.857,24.857,49.665,24.826,24.826,24.857,0,24.826,49.665,24.826,24.857,24.839,0,0,99.379,24.839,49.714,0,0,24.839,24.826,0,0,24.839,24.839,49.751,0,24.826,24.826,49.702,0,0,24.839,24.839,74.522,0,0,49.665,24.857,24.857,0,0,0,24.826,24.875,24.857,74.535,24.839,0,49.696,0,0,0,0,74.491,24.826,0,24.875,24.826,49.683,24.826,0,0,49.714,49.751,24.875,24.839,24.875,0,0,49.665,0,0,0,0,49.683,49.714,0,0,24.839,24.839,0,24.875,0,0,24.839,0,0,0,0,24.826,0,24.826,0,49.733,24.857,0,49.702,49.683,24.839,0,24.839,49.751,24.857,24.857,49.683,24.826,0,24.875,74.54,49.702,0,24.839,24.875,49.696,0,0,24.839,0,0,0,0,24.857,24.839,0,0,24.839,0,24.857,24.875,0,49.677,0,0,24.826,24.857,24.826,24.826,0,0,0,24.857,0,24.826,24.857,24.826,24.875,49.665,0,0,0,24.826,24.875,0,24.857,0,0,0,24.857,0,0,0,0,0,0,0,49.665,24.826,24.875,24.857,24.826,24.839,0,24.875,24.826,24.839,24.857,49.683,24.857,49.696,49.714,0
135,0.031,0.00267,24.802,0,0,0,49.671,24.839,74.46,24.839,24.857,24.832,0,74.572,0,24.832,0,0,0,0,0,0,0,0,0,0,24.839,24.839,0,24.802,0,24.832,24.857,24.857,0,24.832,74.535,24.832,0,0,0,0,24.832,24.839,24.839,49.696,49.714,24.839,0,24.857,0,24.839,74.46,24.802,0,24.857,49.678,24.839,74.553,24.802,24.832,49.69,0,0,0,74.522,0,0,24.839,0,49.64,0,49.696,24.832,0,0,0,0,49.69,24.839,24.832,24.839,0,0,0,0,0,24.857,24.839,0,24.832,0,74.553,49.659,24.832,0,0,24.802,0,0,24.832,24.857,24.802,0,49.671,49.659,24.839,0,0,24.832,0,24.857,0,0,49.659,24.802,0,0,0,24.839,0,0,0,49.69,124.15,0,24.857,24.839,24.802,24.839,24.839,74.473,24.802,49.671,24.857,0,99.274,0,49.665,24.832,24.839,24.839,0,0,0,49.634,0,49.696,0,0,0,0,0,0,0,0,49.665,0,49.64,24.802,0,0,24.802,24.857,0,24.832,0,74.504,0,0,0,49.64,0,0,24.802,24.857,24.832,24.857,0,24.839,24.802,24.832,0,0,0,24.839,0,0,0,24.857,0,24.832,0,0,0,24.839,49.634,0,0,24.839,24.839,24.832,0,0,49.665,0,0,24.857,74.498,74.498,0,0,24.857,0,24.857,49.69,0,24.839,49.64,24.839,24.857,74.535,24.839,24.839,24.802,24.832,0,24.857,24.857,0,24.857,24.839,24.839,0,0,0,74.553,0,49.678,49.64,24.832,0,0,0,49.69,24.832,24.839,0,0,24.832,49.659,24.832,0,0,24.832,24.839,49.696,0,49.634,49.64,49.64,24.839,49.69,0,24.802,0,0,49.671,24.802,74.553,49.64,0,49.665,49.64,49.634,49.665,24.857,49.634,24.857,49.69,0,0,24.839,49.696,0,0,24.802,24.832,24.802,49.69,24.839,24.832,0,0,49.64,74.504,24.839,0,24.839,0,24.839,24.857,49.659,0,0,24.802,24.857,24.857,0,49.671,24.832,49.714,24.839,0,24.839,0,49.603,24.802,0,24.857,24.832,24.839,49.678,24.857,24.802,24.832,24.832,24.839,0,99.293,0,0,0,0,0,0,0,0,24.839,0,24.839,49.696,24.857,24.802,0,49.696,49.64,74.498,49.64,0,49.69,0,49.634,24.832,24.832,24.832,49.696,0,49.671,24.832,0,0,0,24.832,0,0,74.535,0,24.857,74.491,0,49.634,0,0,24.857,0,24.857,0,24.832,24.802,0,24.857,0,0,49.696,24.802,49.671,49.659,0,0,0,24.802,24.839,0,24.832,24.839,24.839,24.832,0,0,74.553,74.46
135,0.031,0.001336,0,24.863,24.863,0,0,0,24.863,49.726,24.863,49.665,24.863,24.863,0,0,0,0,0,0,0,0,74.54,24.863,0,0,0,0,0,0,24.814,0,0,0,0,0,0,24.863,0,0,0,24.814,0,24.814,0,0,0,0,49.677,24.863,24.851,24.814,0,0,0,49.677,49.628,0,0,0,0,24.863,49.726,0,0,0,49.677,0,24.814,0,0,24.814,0,49.677,0,0,0,24.814,0,24.851,0,74.528,0,24.814,0,24.863,0,0,24.814,0,49.677,74.528,0,24.814,24.863,0,24.851,0,0,0,24.863,0,24.863,0,0,49.714,0,49.677,0,0,0,0,0,24.863,0,0,24.863,0,0,0,0,49.714,49.714,24.851,0,0,0,0,24.863,0,0,0,0,0,0,0,24.814,24.814,0,0,0,49.665,0,0,24.814,24.814,24.863,24.814,74.59,0,74.54,0,24.863,24.863,0,0,0,0,0,49.665,0,0,24.814,49.677,24.863,24.814,0,0,24.851,0,0,0,24.814,0,0,24.814,24.863,0,24.863,0,0,24.814,49.714,0,0,24.863,24.814,0,0,24.814,24.851,24.851,24.863,0,0,0,49.677,0,24.814,0,0,0,49.714,0,0,24.863,24.814,74.491,0,24.863,24.851,24.814,49.677,74.54,24.863,49.714,0,49.714,49.726,74.565,99.453,24.863,24.851,49.714,49.726,74.491,24.863,0,0,0,24.863,0,74.589,0,24.814,0,49.677,0,24.863,74.528,0,0,24.863,24.863,24.851,0,24.814,0,0,24.863,24.814,0,24.851,49.714,49.665,24.851,24.851,24.863,24.851,0,0,49.677,0,0,24.814,74.565,24.863,49.677,49.677,0,49.714,24.851,24.863,0,24.863,24.863,74.491,0,0,99.354,0,24.851,0,24.863,24.814,0,49.677,0,49.726,49.665,0,0,0,24.863,49.714,0,24.814,0,0,0,49.677,49.665,0,24.863,49.628,24.863,74.54,0,49.677,24.814,24.863,24.863,49.726,24.851,24.863,0,49.677,0,24.863,0,24.863,24.863,0,24.863,49.665,0,49.665,0,49.726,0,99.44,24.863,0,0,24.851,24.863,49.701,24.863,24.814,49.665,49.665,24.863,74.577,24.863,0,0,49.665,0,49.714,24.863,0,49.677,0,0,24.863,0,24.851,0,0,24.814,0,0,49.726,24.814,0,0,24.851,24.814,24.863,24.863,24.814,0,24.851,0,49.714,24.851,0,24.814,24.814,24.814,0,49.677,0,0,0,24.863,0,0,0,49.714,0,0,0,24.851,49.677,24.863,24.863,24.851,0,49.701,0,24.863
135,0.031,0.000668,0,0,0,0,0,49.646,24.801,49.616,0,0,24.814,49.634,0,24.801,0,0,0,0,0,0,0,0,0,0,0,0,24.814,0,0,0,0,0,0,0,0,0,0,24.814,0,49.628,49.646,24.802,0,24.802,49.646,0,49.646,24.832,0,0,24.832,0,0,24.814,24.832,0,0,0,0,24.814,0,0,0,0,0,24.801,24.801,0,49.646,24.802,24.832,24.832,24.814,0,24.801,24.832,24.832,0,0,24.802,24.832,0,24.802,49.628,0,49.634,0,24.802,24.832,24.802,49.616,24.832,24.802,0,24.832,24.801,49.646,0,0,24.814,0,0,24.832,74.436,0,0,24.801,0,0,49.634,0,0,24.814,24.832,0,0,0,24.814,0,0,24.802,24.832,24.832,24.802,24.802,24.814,0,24.802,0,49.628,24.832,0,0,0,24.801,24.832,49.664,0,24.802,0,24.801,49.603,49.616,0,49.628,24.832,0,0,24.802,0,0,24.832,0,0,0,24.802,0,49.616,0,0,0,24.801,24.832,74.46,0,74.46,0,0,24.802,0,0,24.802,0,0,24.832,0,0,0,24.832,24.801,24.832,24.801,24.814,0,0,0,24.802,24.832,0,49.616,24.814,0,24.832,49.634,49.616,24.832,24.814,0,0,0,49.616,0,74.46,0,49.603,148.9,74.435,99.25,24.802,24.814,24.801,24.801,24.801,24.814,0,24.801,24.832,24.802,74.417,74.448,0,24.802,0,49.616,49.634,24.814,0,49.664,74.43,0,0,49.664,49.664,24.832,49.664,49.634,49.603,24.802,49.634,74.448,24.814,0,49.616,24.802,24.802,74.417,0,0,24.802,0,0,24.802,24.802,24.814,49.616,49.616,49.646,24.832,49.616,0,24.802,49.634,49.646,24.802,0,24.802,0,24.832,0,74.448,24.814,99.25,49.664,49.634,24.802,24.814,24.802,49.604,24.814,99.206,74.478,24.832,0,24.814,24.802,0,49.634,0,0,0,24.802,24.814,0,0,24.802,24.801,0,24.801,74.442,24.832,49.646,24.802,24.802,74.43,24.832,24.832,0,49.646,24.802,0,24.801,24.814,0,0,0,24.802,74.436,0,0,74.448,49.664,0,49.616,0,24.814,0,49.603,49.616,0,0,24.802,0,24.801,24.814,49.634,0,0,49.616,49.616,74.435,0,0,24.814,24.832,24.802,99.262,0,0,49.616,24.832,24.832,49.603,49.603,74.417,24.801,99.262,49.664,49.646,24.814,24.802,24.814,74.405,0,24.814,0,0,0,0,24.832,99.25,24.801,49.664,24.801,49.634,49.616,24.801,24.802,0,0,24.802,0,24.801,49.603,24.801,0,0,74.466,0,49.634,24.801,49.664,0,24.814,24.801,24.801,0,0,0,74.436,24.832
135,0.125,0.0424,0,0,0,0,0,49.597,24.765,74.473,198.32,0,24.722,0,24.722,0,49.468,24.765,0,0,0,0,0,0,0,0,0,0,0,0,0,24.722,24.876,24.876,0,0,0,24.876,49.64,24.876,24.722,0,24.722,24.765,24.746,24.746,49.622,0,24.876,24.765,24.876,0,0,24.722,0,0,24.765,0,24.722,0,24.765,24.765,49.529,24.722,0,0,0,0,0,0,0,24.876,0,0,24.722,0,49.751,24.746,0,0,0,0,24.722,0,49.511,0,24.876,49.751,24.746,0,24.746,0,24.746,24.746,49.529,0,0,0,24.722,24.876,24.765,0,0,0,24.876,0,24.722,24.765,0,0,0,0,0,24.722,24.746,0,0,0,0,0,24.876,0,24.722,0,24.765,24.746,24.722,0,24.722,0,0,0,24.722,0,0,49.487,49.64,24.765,49.529,0,24.876,24.722,0,49.597,0,0,49.487,0,49.597,49.64,0,24.765,0,24.876,0,24.876,0,49.487,24.765,0,24.746,0,49.64,24.876,24.722,0,0,0,0,0,0,49.64,0,49.597,0,0,0,49.597,0,24.722,24.765,24.876,24.876,24.722,0,0,0,24.765,0,0,49.597,0,0,0,0,0,0,0,49.597,24.765,24.722,49.597,74.362,24.765,24.746,24.876,74.386,74.214,0,49.64,74.19,49.597,49.751,0,24.876,123.9,24.876,0,24.765,0,0,24.876,0,0,0,24.765,0,24.876,49.597,0,99.127,24.722,24.722,24.876,24.765,24.876,49.64,0,24.722,24.722,0,0,24.765,0,49.444,24.746,74.386,49.597,24.765,0,24.722,24.765,24.876,0,0,49.487,24.765,49.487,49.468,0,24.722,74.362,99.262,49.487,24.722,24.722,24.746,24.876,0,24.746,0,49.529,49.487,74.386,24.765,24.746,0,49.511,24.765,24.765,49.751,24.765,49.511,24.746,74.386,0,24.746,0,74.214,0,98.979,24.765,74.386,24.722,24.722,24.876,99.108,24.876,74.214,24.765,49.64,0,0,24.746,49.529,49.492,0,0,74.627,24.746,0,74.497,0,24.765,24.765,0,49.597,24.765,0,49.597,24.722,0,24.765,0,49.468,0,0,24.765,0,0,24.722,24.746,0,24.876,24.876,24.746,0,24.876,24.722,0,24.746,49.622,0,24.876,74.362,24.876,24.722,49.487,0,24.722,0,0,24.765,49.468,99.108,0,0,0,0,24.876,49.511,49.487,24.722,24.746,24.765,0,0,24.876,24.722,24.765,24.746,0,24.876,24.765,0,24.722,49.64,24.722,24.876,49.468,0,0,49.444,24.722,49.511,24.765,74.497,24.876,24.722,24.722,0,49.64,24.722,0,49.622,99.195,24.746,74.405,0,24.876,24.765,0
135,0.125,0.0212,24.728,0,24.728,0,0,0,0,74.306,173.27,0,0,0,24.789,24.765,0,0,0,0,24.789,0,0,49.578,24.789,0,0,0,0,0,0,0,0,0,0,0,24.728,0,24.789,0,0,0,0,49.456,24.789,24.74,0,24.789,0,0,24.74,24.765,0,24.74,0,24.728,0,24.74,24.728,24.789,0,0,24.728,49.53,0,24.74,24.74,0,0,0,24.789,49.456,24.789,24.728,24.789,0,49.554,0,24.789,0,0,0,24.789,24.74,49.53,24.789,0,0,0,49.468,24.789,0,0,0,0,24.765,0,0,0,0,49.456,0,24.74,0,0,0,0,49.53,24.728,0,24.728,24.728,0,24.74,24.789,24.728,24.74,0,0,24.789,49.493,0,24.765,0,24.74,0,0,24.789,0,74.294,0,24.765,24.765,24.74,24.789,24.765,24.765,0,24.789,24.765,0,49.468,0,0,24.789,0,0,0,0,0,0,0,0,24.789,0,0,0,0,24.74,0,24.74,0,24.74,24.74,0,0,99.084,0,0,24.765,74.257,0,0,24.789,74.209,0,0,24.74,24.765,24.789,74.233,0,24.74,0,24.728,0,0,24.765,24.728,0,24.789,0,49.554,24.789,24.789,0,0,49.53,24.789,0,0,49.554,49.505,0,24.765,24.728,24.789,24.74,24.74,49.554,74.209,49.53,0,98.973,74.257,0,24.728,0,0,24.789,74.282,24.765,0,74.282,0,24.765,0,24.74,24.728,24.789,24.74,24.728,24.765,74.257,0,49.53,0,0,0,24.728,24.789,24.74,49.468,49.517,49.53,0,74.209,0,24.789,74.245,49.554,0,0,24.789,49.505,24.74,24.789,49.468,24.765,24.74,49.517,0,49.53,24.789,24.728,24.74,0,24.728,24.789,0,49.505,49.456,0,0,0,0,0,0,49.554,24.789,49.493,49.578,24.74,24.789,0,24.74,74.221,0,0,24.74,24.74,24.765,0,24.789,49.517,24.74,24.789,0,24.74,0,49.481,24.789,0,24.765,24.728,24.765,74.196,24.765,24.789,49.456,49.505,49.493,24.765,0,49.517,24.765,24.789,0,49.53,49.517,0,0,49.53,24.789,24.74,24.74,49.493,0,24.74,24.789,0,0,24.789,0,24.765,0,49.517,24.789,24.728,0,74.282,24.789,24.789,0,49.53,24.728,0,24.789,0,0,24.789,0,24.728,49.493,0,74.27,0,24.789,49.468,49.53,24.728,0,49.578,24.728,24.765,24.789,49.505,24.74,49.493,24.789,0,99.01,0,24.74,24.765,49.456,49.53,49.53,24.728,49.53,0,24.765,0,24.728,74.306,0,0,24.765,24.789,0,0,24.74,49.517,24.728,74.196,24.765,0,0,49.468,0,0,24.765
135,0.125,0.0106,24.74,24.74,0,0,24.74,24.74,49.48,49.48,98.93,24.709,0,24.789,0,24.709,0,24.789,0,0,0,0,0,24.789,0,24.709,0,0,0,0,49.529,74.22,24.789,0,0,24.74,24.74,24.74,0,0,24.74,0,0,24.74,0,24.789,24.74,0,0,49.529,0,0,0,49.529,24.74,0,0,0,0,0,0,0,0,0,49.481,0,0,24.789,0,0,0,24.74,0,49.498,24.789,0,24.789,0,0,74.221,24.74,0,24.709,49.529,24.789,0,0,0,0,0,0,0,24.74,0,0,0,0,0,24.74,49.498,0,0,0,0,0,0,24.709,0,24.709,0,24.789,0,74.239,49.498,24.709,0,49.419,24.74,0,0,0,0,0,0,0,24.74,0,24.789,0,0,0,24.789,0,49.45,0,0,0,0,24.74,0,0,0,49.419,24.789,0,24.789,0,0,0,24.789,0,0,0,0,0,74.159,49.529,0,24.74,49.481,24.789,0,0,49.529,0,0,0,0,0,0,24.709,0,0,24.789,0,0,24.74,24.74,24.709,0,24.709,0,24.789,0,0,24.789,0,49.48,0,0,0,24.74,74.221,49.419,0,24.74,24.789,0,0,49.45,0,0,0,49.45,24.789,49.48,74.318,24.74,74.239,0,49.45,49.498,0,0,0,24.709,0,24.709,24.789,0,49.48,0,0,24.74,24.74,24.789,24.709,0,24.789,74.318,0,0,74.208,24.789,49.481,0,74.288,49.45,0,49.45,24.789,0,0,74.288,24.789,24.74,24.74,24.74,0,24.709,0,0,24.74,49.529,49.529,49.529,24.789,24.74,74.27,24.709,74.318,24.789,0,0,24.789,99.01,24.789,24.74,49.419,0,0,49.529,24.709,49.529,74.221,0,0,24.74,123.72,74.27,0,24.74,0,24.74,0,24.74,0,24.789,24.789,74.208,0,24.709,24.789,24.709,24.789,24.74,49.529,0,49.48,24.789,0,24.74,49.578,49.45,24.74,24.709,24.789,0,0,49.578,0,0,49.481,0,0,0,0,24.74,74.239,98.979,74.27,24.74,0,49.498,24.709,49.578,24.74,0,24.74,0,0,24.74,24.74,24.789,0,0,24.789,0,49.529,24.709,24.74,74.239,24.789,24.74,49.529,49.529,49.48,24.74,0,0,49.419,0,0,24.789,24.709,49.419,24.789,49.529,0,24.74,0,0,0,0,49.48,24.709,0,24.74,0,24.74,0,0,0,0,0,24.789,0,49.45,0,24.789,49.529,24.74,24.74,0,24.74,0,74.269,49.498,24.74,0,49.48,0,0,24.74,49.578,0,49.48,49.529,24.709,24.74,49.45,49.498
