135,0.031,0.000668,22.12,28.321
135,0.031,0.001336,16.129,20.105
135,0.031,0.00267,18.015,13.171
135,0.031,0.0053,19.764,16.656
135,0.031,0.0106,26.744,20.68
135,0.031,0.0212,20.83,16.24
135,0.031,0.0424,23.52,19.073
135,0.125,0.000668,18.151,21.013
135,0.125,0.001336,22.737,31.685
135,0.125,0.00267,24.209,16.139
135,0.125,0.0053,17.761,16.892
135,0.125,0.0106,21.03,17.563
135,0.125,0.0212,26.485,19.802
135,0.125,0.0424,20.169,19.425
135,0.5,0.000668,23.237,16.652
135,0.5,0.001336,21.259,20.015
135,0.5,0.00267,29.417,21.225
135,0.5,0.0053,36.29,31.815
135,0.5,0.0106,23.506,18.311
135,0.5,0.0212,19.681,16.957
135,0.5,0.0424,20.101,14.513
135,2,0.000668,43.854,34.784
135,2,0.001336,61.491,35.897
135,2,0.00267,65.898,44.056
135,2,0.0053,61.333,41.97
135,2,0.0106,52.696,34.389
135,2,0.0212,28.101,23.647
135,2,0.0424,25.173,17.486
135,8,0.000668,23.605,23.359
135,8,0.001336,26.582,20.993
135,8,0.00267,37.144,33.161
135,8,0.0053,55.907,37.636
135,8,0.0106,56.964,35.541
135,8,0.0212,36.755,30.568
135,8,0.0424,23.029,18.941
135,16,0.000668,8.5643,19.858
135,16,0.001336,11.927,20.501
135,16,0.00267,20.894,25.247
135,16,0.0053,27.686,28.928
135,16,0.0106,64.249,39.986
135,16,0.0212,53.14,37.897
135,16,0.0424,20.565,16.479
