0,0.031,0.000668,36.391,10.559
0,0.031,0.001336,37.023,12.423
0,0.031,0.00267,38.871,12.668
0,0.031,0.0053,32.262,15.388
0,0.031,0.0106,33.623,14.262
0,0.031,0.0212,32.037,18.628
0,0.031,0.0424,27.075,18.008
0,0.125,0.000668,43.853,12.302
0,0.125,0.001336,26.698,12.54
0,0.125,0.00267,30.67,13.411
0,0.125,0.0053,38.639,19.51
0,0.125,0.0106,44.311,26.071
0,0.125,0.0212,59.674,33.318
0,0.125,0.0424,39.737,16.64
0,0.5,0.000668,39.966,14.522
0,0.5,0.001336,51.95,19.762
0,0.5,0.00267,58.258,32.673
0,0.5,0.0053,49.087,27.591
0,0.5,0.0106,49.323,29.07
0,0.5,0.0212,40.866,22.726
0,0.5,0.0424,30.916,13.535
0,2,0.000668,28.606,9.5749
0,2,0.001336,42.468,15.401
0,2,0.00267,43.116,18.016
0,2,0.0053,48.663,29.42
0,2,0.0106,38.487,21.979
0,2,0.0212,40.469,17.746
0,2,0.0424,28.69,11.552
0,8,0.000668,35.267,9.9347
0,8,0.001336,30.814,10.687
0,8,0.00267,31.289,14.278
0,8,0.0053,28.663,10.424
0,8,0.0106,38.139,13.665
0,8,0.0212,30.822,15.038
0,8,0.0424,31.029,10.178
0,16,0.000668,28.176,11.05
0,16,0.001336,34.147,9.0636
0,16,0.00267,36.248,11.546
0,16,0.0053,25.2,9.3115
0,16,0.0106,26.705,9.9357
0,16,0.0212,27.207,7.5753
0,16,0.0424,31.926,9.4423
