0,0.031,0.001336,12.365,19.199
0,0.031,0.00267,11.56,19.824
0,0.031,0.0053,11.674,20.181
0,0.031,0.0106,11.485,18.63
0,0.031,0.0212,11.795,20.055
0,0.031,0.0424,11.181,17.953
0,0.125,0.001336,13.54,18.63
0,0.125,0.00267,15.761,21.163
0,0.125,0.0053,16.958,27.953
0,0.125,0.0106,13.231,20.063
0,0.125,0.0212,13.041,18.504
0,0.125,0.0424,11.07,18.313
0,0.5,0.001336,22.042,27.813
0,0.5,0.00267,32.537,38.261
0,0.5,0.0053,31.727,34.219
0,0.5,0.0106,17.199,21.98
0,0.5,0.0212,13.963,18.244
0,0.5,0.0424,13.105,18.072
0,2,0.001336,13.08,22.504
0,2,0.00267,13.35,22.107
0,2,0.0053,20.616,29.184
0,2,0.0106,18.071,23.909
0,2,0.0212,22.867,32.181
0,2,0.0424,18.88,27.077
0,8,0.001336,11.798,26.578
0,8,0.00267,10.807,26.395
0,8,0.0053,12.673,22.365
0,8,0.0106,12.977,24.654
0,8,0.0212,17.199,30.926
0,8,0.0424,18.136,23.232
0,16,0.001336,11.801,29.006
0,16,0.00267,11.484,23.959
0,16,0.0053,12.545,22.297
0,16,0.0106,11.984,24.28
0,16,0.0212,14.284,22.852
0,16,0.0424,12.176,16.835
