0,0.031,0.001336,9.8115
0,0.031,0.00267,9.6863
0,0.031,0.0053,12.055
0,0.031,0.0106,10.183
0,0.031,0.0212,9.4388
0,0.031,0.0424,27.664
0,0.125,0.001336,18.769
0,0.125,0.00267,20.48
0,0.125,0.0053,24.485
0,0.125,0.0106,14.277
0,0.125,0.0212,9.6891
0,0.125,0.0424,13.166
0,0.5,0.001336,16.763
0,0.5,0.00267,46.347
0,0.5,0.0053,51.664
0,0.5,0.0106,37.382
0,0.5,0.0212,18.022
0,0.5,0.0424,8.9367
0,2,0.001336,25.572
0,2,0.00267,46.905
0,2,0.0053,69.041
0,2,0.0106,39.261
0,2,0.0212,29.919
0,2,0.0424,11.665
0,8,0.001336,40.874
0,8,0.00267,41.401
0,8,0.0053,56.623
0,8,0.0106,67.603
0,8,0.0212,67.698
0,8,0.0424,22.745
0,16,0.001336,14.908
0,16,0.00267,19.359
0,16,0.0053,51.052
0,16,0.0106,67.336
0,16,0.0212,52.37
0,16,0.0424,21.963
