90,0.031,0.001336,4.1015
90,0.031,0.00267,5.4624
90,0.031,0.0053,5.5931
90,0.031,0.0106,7.4515
90,0.031,0.0212,5.0901
90,0.031,0.0424,8.451
90,0.125,0.001336,6.8249
90,0.125,0.00267,3.9789
90,0.125,0.0053,3.1039
90,0.125,0.0106,7.4596
90,0.125,0.0212,5.3394
90,0.125,0.0424,7.8224
90,0.5,0.001336,2.9807
90,0.5,0.00267,5.2137
90,0.5,0.0053,3.8483
90,0.5,0.0106,5.8441
90,0.5,0.0212,5.4631
90,0.5,0.0424,5.7163
90,2,0.001336,6.7107
90,2,0.00267,5.9638
90,2,0.0053,4.97
90,2,0.0106,5.8376
90,2,0.0212,6.9508
90,2,0.0424,4.7193
90,8,0.001336,4.5972
90,8,0.00267,5.2144
90,8,0.0053,5.4653
90,8,0.0106,6.954
90,8,0.0212,9.0632
90,8,0.0424,4.4711
90,16,0.001336,5.962
90,16,0.00267,4.0968
90,16,0.0053,4.3503
90,16,0.0106,6.2146
90,16,0.0212,8.564
90,16,0.0424,6.2095
