0,0.031,0.001336,8.0754,2.857
0,0.031,0.00267,9.1924,3.3553
0,0.031,0.0053,10.923,3.1036
0,0.031,0.0106,9.6829,2.2354
0,0.031,0.0212,10.064,3.9748
0,0.031,0.0424,8.3182,1.2411
0,0.125,0.001336,20.876,13.672
0,0.125,0.00267,15.513,6.3279
0,0.125,0.0053,22.498,13.673
0,0.125,0.0106,13.289,4.97
0,0.125,0.0212,17.77,13.294
0,0.125,0.0424,9.1105,4.6387
0,0.5,0.001336,30.18,17.388
0,0.5,0.00267,33.537,23.1
0,0.5,0.0053,27.443,14.776
0,0.5,0.0106,18.501,12.79
0,0.5,0.0212,21.735,14.405
0,0.5,0.0424,14.035,6.8301
0,2,0.001336,23.96,13.901
0,2,0.00267,33.904,12.792
0,2,0.0053,29.418,8.0683
0,2,0.0106,18.046,5.3534
0,2,0.0212,14.289,7.5794
0,2,0.0424,12.291,5.0899
0,8,0.001336,6.2077,6.3325
0,8,0.00267,7.5694,3.5988
0,8,0.0053,21.997,6.5871
0,8,0.0106,30.162,11.792
0,8,0.0212,17.775,6.3387
0,8,0.0424,13.565,3.1115
0,16,0.001336,10.069,3.9805
0,16,0.00267,8.4482,3.851
0,16,0.0053,9.3206,2.9817
0,16,0.0106,11.915,4.7175
0,16,0.0212,15.53,5.2167
0,16,0.0424,9.6909,2.1122
