0,0.031,0.001336,21.489
0,0.031,0.00267,11.167
0,0.031,0.0053,4.3484
0,0.031,0.0106,9.4415
0,0.031,0.0212,17.033
0,0.031,0.0424,28.313
0,0.125,0.001336,8.3241
0,0.125,0.00267,8.9433
0,0.125,0.0053,17.016
0,0.125,0.0106,4.9715
0,0.125,0.0212,7.3257
0,0.125,0.0424,18.762
0,0.5,0.001336,6.9593
0,0.5,0.00267,4.3488
0,0.5,0.0053,6.5759
0,0.5,0.0106,7.2099
0,0.5,0.0212,3.477
0,0.5,0.0424,7.581
0,2,0.001336,6.4564
0,2,0.00267,4.9637
0,2,0.0053,4.5924
0,2,0.0106,2.9801
0,2,0.0212,5.2155
0,2,0.0424,8.695
0,8,0.001336,3.7267
0,8,0.00267,7.0856
0,8,0.0053,3.851
0,8,0.0106,4.848
0,8,0.0212,7.078
0,8,0.0424,4.2262
0,16,0.001336,4.5924
0,16,0.00267,6.9629
0,16,0.0053,3.4799
0,16,0.0106,3.4757
0,16,0.0212,8.8141
0,16,0.0424,2.8578
