90,0.031,0.001336,5.0913,2.4826
90,0.031,0.00267,4.9689,0.49695
90,0.031,0.0053,5.0908,0.99336
90,0.031,0.0106,4.8433,0.86904
90,0.031,0.0212,4.8475,1.2431
90,0.031,0.0424,4.9698,0.62174
90,0.125,0.001336,6.4661,2.6115
90,0.125,0.00267,5.3457,3.9782
90,0.125,0.0053,4.9643,5.4617
90,0.125,0.0106,5.4644,3.2295
90,0.125,0.0212,4.3488,2.1123
90,0.125,0.0424,4.7217,0.2486
90,0.5,0.001336,5.9548,2.4805
90,0.5,0.00267,4.2239,7.4527
90,0.5,0.0053,5.0966,8.5772
90,0.5,0.0106,4.0981,4.9689
90,0.5,0.0212,4.3446,1.9864
90,0.5,0.0424,3.475,0.12407
90,2,0.001336,2.8563,5.838
90,2,0.00267,4.8403,24.204
90,2,0.0053,5.4648,23.351
90,2,0.0106,4.9676,11.548
90,2,0.0212,3.9776,2.4863
90,2,0.0424,4.5954,0.62161
90,8,0.001336,4.2239,0.24814
90,8,0.00267,4.8464,1.1186
90,8,0.0053,3.7263,17.014
90,8,0.0106,4.1011,26.718
90,8,0.0212,3.9768,17.149
90,8,0.0424,3.852,2.3611
90,16,0.001336,3.2298,0.4964
90,16,0.00267,4.2229,1.118
90,16,0.0053,4.9658,1.1175
90,16,0.0106,3.7262,8.9411
90,16,0.0212,2.7331,16.274
90,16,0.0424,3.9737,9.6872
