0,0.031,0.001336,1.8631,4.0979
0,0.031,0.00267,1.9852,5.2178
0,0.031,0.0053,2.6095,6.088
0,0.031,0.0106,3.2297,5.8358
0,0.031,0.0212,1.8627,3.1053
0,0.031,0.0424,2.9805,5.4642
0,0.125,0.001336,2.112,7.3328
0,0.125,0.00267,3.2317,6.5863
0,0.125,0.0053,8.1973,6.2106
0,0.125,0.0106,9.9416,6.8337
0,0.125,0.0212,3.4768,5.841
0,0.125,0.0424,2.1117,6.0917
0,0.5,0.001336,9.5661,8.3226
0,0.5,0.00267,26.829,9.6892
0,0.5,0.0053,33.565,9.0723
0,0.5,0.0106,22.617,6.5875
0,0.5,0.0212,7.0835,4.0998
0,0.5,0.0424,1.614,5.3383
0,2,0.001336,10.189,6.4597
0,2,0.00267,21.103,9.0615
0,2,0.0053,26.197,7.2022
0,2,0.0106,24.83,4.2211
0,2,0.0212,18.137,5.0941
0,2,0.0424,6.0841,5.4657
0,8,0.001336,17.498,5.0883
0,8,0.00267,32.308,4.8463
0,8,0.0053,46.571,7.9505
0,8,0.0106,44.601,7.3292
0,8,0.0212,34.15,7.699
0,8,0.0424,9.1996,5.7199
0,16,0.001336,2.8553,4.5964
0,16,0.00267,4.7187,3.8512
0,16,0.0053,9.5656,6.9568
0,16,0.0106,8.1941,5.5891
0,16,0.0212,11.926,6.7049
0,16,0.0424,7.3285,4.2228
