270,0.031,0.001336,0.184,0.85856
270,0.031,0.00267,1.1657,2.4541
270,0.031,0.0053,3.0052,1.2879
270,0.031,0.0106,4.2317,1.5333
270,0.031,0.0212,3.8033,1.1042
270,0.031,0.0424,0.30661,0.42933
270,0.125,0.001336,2.6373,2.2687
270,0.125,0.00267,3.7412,2.6981
270,0.125,0.0053,12.88,3.5573
270,0.125,0.0106,11.957,2.6978
270,0.125,0.0212,5.0864,1.5934
270,0.125,0.0424,0.24514,0.85811
270,0.5,0.001336,6.2519,5.3335
270,0.5,0.00267,19.253,6.9901
270,0.5,0.0053,30.529,8.153
270,0.5,0.0106,29.016,8.0343
270,0.5,0.0212,14.722,3.9874
270,0.5,0.0424,1.2264,0.73589
270,2,0.001336,7.2324,6.5583
270,2,0.00267,27.773,9.5645
270,2,0.0053,30.847,12.509
270,2,0.0106,34.896,14.289
270,2,0.0212,41.013,12.754
270,2,0.0424,32.554,8.5215
270,8,0.001336,0.79712,5.1505
270,8,0.00267,2.8214,5.3362
270,8,0.0053,12.51,5.8866
270,8,0.0106,18.521,7.6654
270,8,0.0212,40.777,18.945
270,8,0.0424,46.534,25.684
270,16,0.001336,0.61324,4.3539
270,16,0.00267,0.30664,4.4766
270,16,0.0053,1.5335,1.5335
270,16,0.0106,3.3715,1.4099
270,16,0.0212,12.631,2.9435
270,16,0.0424,12.692,3.9242
