45,0.031,0.001336,17.383,25.329
45,0.031,0.00267,15.906,21
45,0.031,0.0053,21.592,22.832
45,0.031,0.0106,14.547,20.89
45,0.031,0.0212,16.973,23.413
45,0.031,0.0424,16.473,24.896
45,0.125,0.001336,17.778,22.871
45,0.125,0.00267,19.263,22.615
45,0.125,0.0053,15.904,20.255
45,0.125,0.0106,16.008,21.47
45,0.125,0.0212,18.186,23.385
45,0.125,0.0424,16.221,25.629
45,0.5,0.001336,22.377,29.588
45,0.5,0.00267,23.246,36.666
45,0.5,0.0053,18.404,32
45,0.5,0.0106,15.161,25.477
45,0.5,0.0212,16.214,25.864
45,0.5,0.0424,15.854,20.933
45,2,0.001336,36.512,40.98
45,2,0.00267,28.425,38.474
45,2,0.0053,20.721,38.338
45,2,0.0106,18.855,34.368
45,2,0.0212,19.309,23.392
45,2,0.0424,14.587,24.602
45,8,0.001336,51.072,40.132
45,8,0.00267,30.557,44.575
45,8,0.0053,27.204,35.774
45,8,0.0106,24.467,33.041
45,8,0.0212,19.078,26.76
45,8,0.0424,19.796,22.892
45,16,0.001336,30.314,29.323
45,16,0.00267,28.052,28.674
45,16,0.0053,19.744,27.691
45,16,0.0106,20.597,30.395
45,16,0.0212,17.207,29.084
45,16,0.0424,14.719,24.737
